id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,isShot,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,cardType
1118468322.0,2.0,0,0.0,15,0.0,0.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 32, 'displayName': 'Start'}","{'value': 1, 'displayName': 'Successful'}",[],[],False,,,,,,,,,,,,
1350961121.0,2.0,0,0.0,183,0.0,0.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 32, 'displayName': 'Start'}","{'value': 1, 'displayName': 'Successful'}",[],[],False,,,,,,,,,,,,
1917729564.0,3.0,0,1.0,183,50.1,50.1,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.7'}]","[91, 117, 30, 35, 38, 215, 218]",True,93160.0,32.7,46.6,,,,,,,,,
1111424324.0,4.0,0,2.0,183,32.7,46.4,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.6'}]","[91, 120, 124, 128, 36, 38, 216, 218]",True,13447.0,64.4,0.0,,,,,,,,,
1251630045.0,4.0,0,12.0,15,35.4,100.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.7'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.8'}]","[91, 212, 36, 38, 216]",True,101955.0,40.4,93.8,,,,,,,,,
1298804515.0,5.0,0,14.0,15,40.2,93.6,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}]","[91, 117, 30, 35, 37, 216, 218]",True,93894.0,34.2,96.8,,,,,,,,,
1400137727.0,6.0,0,16.0,15,26.2,96.8,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}]","[91, 117, 30, 35, 38, 215, 218]",True,101955.0,20.5,96.3,,,,,,,,,
2130698341.0,7.0,0,18.0,15,21.4,97.2,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,27586.0,,,,,,,,,,,
1435708327.0,9.0,0,28.0,183,74.8,0.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.3'}]","[91, 212, 36, 37, 217]",True,69375.0,85.2,5.3,,,,,,,,,
1643747260.0,10.0,0,29.0,183,85.2,5.3,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,295084.0,77.0,2.9,,,,,,,,,
1269196758.0,11.0,0,30.0,183,77.0,2.9,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.2'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,69375.0,84.4,2.2,,,,,,,,,
1547273917.0,12.0,0,31.0,183,85.3,1.1,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}]","[91, 120, 29, 36, 37, 217, 218]",True,295084.0,85.8,3.1,,,,,,,,,
1775165511.0,9.0,0,32.0,15,15.9,95.6,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,101955.0,,,,,,,,,,,
2136027760.0,13.0,0,33.0,183,83.8,9.1,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,69375.0,95.0,12.4,,,,,,,,,
1725239189.0,14.0,0,35.0,183,95.9,12.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.4'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.5'}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[91, 126, 36, 37, 217, 218]",True,69912.0,96.4,14.5,,,,,,,,,
2066264341.0,10.0,0,35.0,15,2.8,82.6,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 12, 'displayName': 'Clearance'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 185, 'displayName': 'BlockedCross'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '2.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.6'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '14'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}]","[91, 59, 215]",True,101955.0,2.8,82.6,,,,,,,,,
2092442255.0,11.0,0,37.0,15,4.4,80.4,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 6, 'displayName': 'CornerAwarded'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[122],False,101955.0,,,,,,,,,,,
