ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1555.50073242,1688.95263672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1555.50073242,1688.95263672,0,0,0,0,-14,-14,0,-3,1,0,0,1,1,0,0,0,W
0,0,1555.50073242,1688.95263672,1,0,1,1,-22,-23,1,-2,2,0,0,1,2,0,0,-1,W
0,0,1555.50073242,1688.95263672,1,0,1,1,-24,-24,1,-2,3,0,-1,1,3,0,0,0,W
0,0,1555.50073242,1688.95263672,1,0,1,1,-21,-21,1,0,4,0,-1,1,4,0,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-20,-20,1,2,5,0,-1,1,4,1,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-23,-23,1,2,6,0,-1,1,4,1,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-34,-34,1,1,7,0,-1,1,4,1,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-32,-33,1,2,8,0,-1,2,5,1,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-30,-32,1,7,9,0,-1,-2,6,2,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-48,-50,1,6,10,0,-1,-2,5,2,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-61,-62,1,0,11,0,-1,-2,4,2,0,0,W
1,0,1555.50073242,1688.95263672,2,0,2,1,-69,-70,1,-1,12,0,-1,-2,3,2,0,0,W
1,0,1555.50073242,1688.95263672,3,1,3,2,-72,-74,2,0,13,0,-1,-2,5,2,0,0,W
1,0,1555.50073242,1688.95263672,3,1,3,2,-78,-80,2,1,14,0,-1,-2,6,3,0,0,W
1,0,1555.50073242,1688.95263672,3,1,3,2,-84,-84,2,1,15,0,-1,-3,4,3,0,0,W
1,0,1555.50073242,1688.95263672,3,1,3,2,-91,-91,2,-6,16,0,-2,-1,3,2,0,1,W
1,0,1555.50073242,1688.95263672,3,1,3,2,-103,-104,2,-18,17,0,-2,0,4,2,0,1,W
1,0,1555.50073242,1688.95263672,3,1,3,2,-106,-108,2,-22,18,0,-2,0,5,2,0,1,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-114,-116,1,-26,19,0,-3,0,6,2,0,1,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-116,-118,1,-26,20,0,-3,-1,6,2,0,1,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-130,-132,1,-27,21,0,-3,-1,6,2,0,1,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-138,-140,1,-28,22,0,-3,-1,6,2,0,1,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-152,-154,1,-31,23,0,-4,-1,6,2,0,1,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-156,-158,1,-28,24,0,-4,-1,6,3,0,2,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-154,-156,1,-26,25,0,-4,-1,7,4,0,2,W
1,0,1555.50073242,1688.95263672,2,1,2,2,-155,-157,1,-27,26,0,-4,-1,8,4,0,2,W
1,0,1555.50073242,1688.95263672,1,1,2,1,-160,-162,0,-28,27,0,-4,-1,8,4,0,2,W
1,0,1555.50073242,1688.95263672,0,1,2,0,-164,-166,-1,-34,28,0,-4,2,8,3,0,2,W
1,0,1555.50073242,1688.95263672,-1,1,1,-1,-165,-167,-1,-35,29,0,-4,2,9,1,0,1,W
1,0,1555.50073242,1688.95263672,-1,1,1,-1,-165,-167,-1,-35,30,0,-4,2,10,1,0,1,W
1,0,1555.50073242,1688.95263672,-1,1,1,-1,-169,-172,-1,-34,31,0,-5,2,11,1,0,2,W
1,0,1555.50073242,1688.95263672,-1,1,1,-1,-170,-173,-1,-33,32,0,-5,2,12,1,0,2,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-173,-176,0,-32,33,0,-5,1,12,1,0,2,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-180,-183,0,-36,34,0,-5,1,12,1,0,2,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-185,-188,0,-39,35,0,-6,2,12,0,0,2,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-190,-192,0,-40,36,0,-7,2,12,0,0,2,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-198,-199,0,-41,37,0,-8,2,11,0,0,3,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-203,-204,0,-47,38,0,-8,2,11,0,0,3,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-207,-207,0,-50,39,0,-8,3,10,-2,0,3,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-218,-218,0,-54,40,0,-8,3,10,-2,0,3,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-221,-222,0,-55,41,0,-8,3,11,-2,0,3,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-219,-220,0,-50,42,0,-8,2,11,-1,0,3,W
1,0,1555.50073242,1688.95263672,2,1,3,1,-223,-223,0,-49,43,0,-8,-1,10,0,0,3,W
1,0,1555.50073242,1688.95263672,2,1,3,1,-236,-236,0,-57,44,0,-8,-1,10,0,0,3,W
1,0,1555.50073242,1688.95263672,2,1,3,1,-251,-251,0,-63,45,0,-8,0,11,0,0,3,W
1,0,1555.50073242,1688.95263672,1,1,2,0,-258,-257,-1,-67,46,0,-8,0,11,0,0,3,W
1,0,1555.50073242,1688.95263672,0,1,1,-1,-259,-258,-2,-69,45,0,-8,0,11,0,0,3,W
2,0,1555.50073242,1688.95263672,1,2,2,0,-254,-254,-1,-68,46,0,-8,0,12,0,0,3,W
2,0,1555.50073242,1688.95263672,1,2,2,0,-257,-255,-1,-68,47,0,-8,0,9,0,0,3,W
2,0,1555.50073242,1688.95263672,1,2,2,0,-266,-264,-1,-68,48,0,-8,0,9,0,0,3,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-269,-268,-1,-70,49,0,-7,-1,11,0,0,3,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-275,-275,-1,-74,50,0,-7,-1,12,0,0,4,W
2,0,1555.50073242,1688.95263672,2,2,4,1,-275,-275,-1,-73,51,0,-7,-1,12,1,0,4,W
2,0,1555.50073242,1688.95263672,2,2,4,1,-274,-274,-1,-69,52,0,-7,-2,13,3,0,4,W
2,0,1555.50073242,1688.95263672,2,2,4,1,-282,-282,-1,-71,53,0,-7,-2,13,3,0,4,W
2,0,1555.50073242,1688.95263672,2,2,4,1,-270,-273,-1,-65,54,0,-7,-2,17,3,0,4,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-272,-273,-1,-68,55,0,-7,0,15,2,0,4,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-279,-278,-1,-71,56,0,-7,0,13,2,0,4,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-290,-288,-1,-71,57,0,-7,0,13,2,0,4,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-297,-294,-1,-77,58,0,-7,0,13,1,0,4,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-297,-294,-1,-77,59,0,-7,0,13,1,0,4,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-298,-295,-1,-79,60,0,-8,0,13,0,0,5,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-296,-292,-1,-79,61,0,-8,0,15,0,0,5,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-297,-293,-1,-79,62,0,-8,0,15,0,0,5,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-301,-296,-1,-81,63,0,-8,1,15,-1,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-300,-296,-1,-83,64,0,-8,1,16,-1,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-301,-297,-1,-82,65,0,-8,0,17,-1,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-306,-302,-1,-81,66,0,-8,0,18,-1,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-311,-307,-1,-84,67,0,-8,2,18,-1,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-318,-314,-1,-87,68,0,-8,4,18,-3,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-318,-314,-1,-87,69,0,-8,4,18,-3,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-322,-318,-1,-88,70,0,-8,6,19,-4,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-325,-321,-1,-87,71,0,-8,4,20,-4,0,6,W
2,0,1555.50073242,1688.95263672,1,2,3,0,-328,-325,-1,-87,72,0,-8,3,22,-3,0,6,W
