ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1641.78466797,1610.77124023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
0,0,1641.78466797,1610.77124023,1,0,1,1,2,2,1,4,1,0,0,-1,1,1,0,0,L
0,0,1641.78466797,1610.77124023,1,0,1,1,2,3,1,2,2,0,0,0,-1,1,0,0,L
0,0,1641.78466797,1610.77124023,1,0,1,1,3,4,1,-2,3,0,-1,0,-2,1,0,1,L
0,0,1641.78466797,1610.77124023,1,0,1,1,-1,0,1,-5,4,0,-1,3,-2,1,0,1,L
0,0,1641.78466797,1610.77124023,1,0,1,1,5,6,1,-7,5,0,-1,4,-1,1,0,2,L
0,0,1641.78466797,1610.77124023,1,0,1,1,7,7,1,-6,6,0,-2,5,0,1,0,3,L
0,0,1641.78466797,1610.77124023,1,0,1,1,6,6,1,-9,7,0,-2,7,0,-1,0,3,L
0,0,1641.78466797,1610.77124023,1,0,1,1,10,10,1,-10,8,0,-2,7,1,-2,0,3,L
0,0,1641.78466797,1610.77124023,2,0,1,1,18,17,2,-6,9,0,-3,7,1,-2,0,4,L
0,0,1641.78466797,1610.77124023,2,0,1,1,30,27,2,1,10,0,-1,5,2,0,0,3,L
0,0,1641.78466797,1610.77124023,2,0,1,1,40,37,2,2,11,0,-1,5,2,0,0,3,L
0,0,1641.78466797,1610.77124023,2,0,1,1,44,41,2,1,12,0,-1,5,2,0,0,3,L
0,0,1641.78466797,1610.77124023,2,0,2,2,48,44,3,2,13,0,-1,5,3,1,0,3,L
0,0,1641.78466797,1610.77124023,3,0,2,2,52,49,3,6,14,0,-1,4,2,2,0,3,L
0,0,1641.78466797,1610.77124023,3,0,2,2,56,54,3,7,15,0,-1,4,2,2,0,3,L
0,0,1641.78466797,1610.77124023,3,0,2,2,48,46,3,-2,16,0,-1,5,2,2,0,4,L
0,1,1641.78466797,1610.77124023,2,-1,2,1,46,44,2,-5,17,-1,-1,5,2,2,0,4,L
0,1,1641.78466797,1610.77124023,2,-1,2,1,52,50,2,-6,18,-1,-1,6,2,1,0,4,L
0,1,1641.78466797,1610.77124023,2,-1,2,1,57,54,2,-7,19,-1,-1,6,2,1,0,4,L
0,1,1641.78466797,1610.77124023,2,-1,2,1,63,60,2,-8,20,-1,-1,6,1,1,0,4,L
0,1,1641.78466797,1610.77124023,2,-1,2,1,74,71,2,-3,21,-1,-1,5,2,1,0,4,L
0,1,1641.78466797,1610.77124023,3,-1,2,1,74,71,2,-3,22,-1,-1,2,2,1,0,4,L
1,1,1641.78466797,1610.77124023,4,-1,3,2,74,71,2,-2,23,-1,-1,2,2,2,0,4,L
1,1,1641.78466797,1610.77124023,4,-1,3,2,85,81,2,0,24,-1,0,2,2,2,0,3,L
1,1,1641.78466797,1610.77124023,4,-1,3,2,84,80,2,2,25,-1,0,-1,2,3,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,3,82,78,3,4,26,-1,0,-1,1,3,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,3,100,96,3,4,27,-1,0,-1,1,3,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,3,105,100,3,5,28,-1,0,-2,0,3,0,2,L
1,1,1641.78466797,1610.77124023,5,-1,3,3,109,104,3,6,29,-1,0,-2,0,3,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,4,103,98,3,6,30,-1,0,-2,0,4,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,4,108,103,3,8,31,-1,0,-2,0,5,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,4,117,112,3,9,32,-1,0,-2,0,5,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,4,116,111,3,10,33,-1,0,-2,0,6,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,4,118,113,3,12,34,-1,0,-2,-2,6,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,4,123,118,3,14,35,-1,0,-2,-3,7,0,3,L
1,1,1641.78466797,1610.77124023,6,-1,4,4,115,110,3,12,36,-1,0,-1,-3,7,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,115,110,3,11,37,-1,0,0,-3,6,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,104,99,3,12,38,-1,0,-1,-3,6,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,96,92,3,12,39,-1,0,-1,-4,6,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,94,90,3,3,40,-1,0,0,-3,6,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,90,86,3,1,41,-1,0,1,-4,6,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,86,84,3,1,42,-1,0,1,-5,6,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,92,89,3,-1,43,-1,0,2,-3,5,0,3,L
1,1,1641.78466797,1610.77124023,5,-1,3,4,91,89,3,-3,44,-1,0,2,-4,4,0,3,L
1,1,1641.78466797,1610.77124023,6,-1,3,5,94,91,4,0,45,-1,0,1,-3,4,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,93,90,4,1,46,-1,0,1,-3,5,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,92,89,4,2,45,-1,0,0,-3,6,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,90,88,4,3,46,-1,0,-1,-4,7,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,104,102,4,2,47,-1,0,-1,-4,7,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,111,110,4,13,48,-1,0,-2,-4,10,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,123,121,4,14,49,-1,0,-2,-4,11,0,2,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,126,124,4,19,50,-1,-1,-2,-4,11,0,3,L
1,1,1641.78466797,1610.77124023,8,-1,5,7,125,123,4,21,51,-1,-1,-2,-4,12,0,3,L
1,1,1641.78466797,1610.77124023,8,-1,5,7,117,115,4,15,52,-1,-1,-1,-5,11,0,3,L
1,1,1641.78466797,1610.77124023,8,-1,5,6,113,112,4,11,53,-1,-1,-1,-6,10,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,122,119,4,10,54,-1,-1,-1,-4,10,0,3,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,124,121,4,11,55,-1,0,-1,-4,10,0,2,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,141,138,4,11,56,-1,0,-1,-4,10,0,2,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,145,142,4,11,57,-1,0,-1,-4,10,0,2,L
1,1,1641.78466797,1610.77124023,7,-1,4,6,145,142,4,11,58,-1,0,-1,-4,10,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,6,142,139,4,7,59,-1,0,1,-4,8,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,6,140,137,4,6,60,-1,0,1,-5,8,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,6,126,123,4,4,61,-1,0,1,-4,7,0,2,L
1,1,1641.78466797,1610.77124023,5,-1,3,5,126,123,4,3,62,-1,0,1,-4,6,0,2,L
1,1,1641.78466797,1610.77124023,5,-1,3,5,126,122,4,5,63,-1,0,1,-4,7,0,2,L
1,1,1641.78466797,1610.77124023,5,-1,3,5,114,111,4,10,64,-1,0,-2,-5,9,0,2,L
1,1,1641.78466797,1610.77124023,5,-1,3,5,107,105,4,9,65,-1,0,-1,-6,9,0,2,L
1,1,1641.78466797,1610.77124023,5,-1,3,5,106,103,4,12,66,-1,0,-1,-4,9,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,5,99,96,5,13,67,-1,0,-1,-4,10,0,2,L
1,1,1641.78466797,1610.77124023,6,-1,4,5,100,96,5,14,68,-1,0,-2,-2,10,0,2,L
