minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1864.08557129,1765.83984375,0,0,0,0,0,0,0,0,0,W
1,1,1864.08557129,1765.83984375,0,0,4,0,0,0,0,0,0,W
2,1,1864.08557129,1765.83984375,0,0,9,4,0,0,0,0,0,W
3,1,1864.08557129,1765.83984375,0,0,22,5,0,0,0,0,0,W
4,1,1864.08557129,1765.83984375,0,0,21,4,0,0,0,0,0,W
5,1,1864.08557129,1765.83984375,0,0,18,2,0,0,0,0,0,W
6,1,1864.08557129,1765.83984375,0,0,20,1,0,0,0,0,0,W
7,1,1864.08557129,1765.83984375,0,0,33,3,0,0,0,0,0,W
8,1,1864.08557129,1765.83984375,0,0,48,4,0,0,0,0,0,W
9,1,1864.08557129,1765.83984375,0,0,47,5,0,0,0,0,0,W
10,1,1864.08557129,1765.83984375,0,0,47,5,0,0,0,0,0,W
11,1,1864.08557129,1765.83984375,0,0,49,6,0,0,0,0,0,W
12,1,1864.08557129,1765.83984375,0,0,52,12,0,2,0,0,0,W
13,1,1864.08557129,1765.83984375,0,0,55,15,0,2,0,0,0,W
14,1,1864.08557129,1765.83984375,0,0,54,16,1,2,0,1,0,W
15,1,1864.08557129,1765.83984375,0,0,59,21,1,3,0,1,0,W
16,1,1864.08557129,1765.83984375,0,0,60,22,1,3,0,1,0,W
17,1,1864.08557129,1765.83984375,0,0,56,25,1,3,0,1,0,W
18,1,1864.08557129,1765.83984375,0,0,51,25,1,3,0,1,0,W
19,1,1864.08557129,1765.83984375,0,0,60,29,1,3,0,1,0,W
20,1,1864.08557129,1765.83984375,0,0,50,30,1,4,0,1,0,W
21,1,1864.08557129,1765.83984375,0,0,50,30,1,4,0,1,0,W
22,1,1864.08557129,1765.83984375,0,0,63,33,1,4,0,1,0,W
23,1,1864.08557129,1765.83984375,0,0,57,31,1,4,0,1,0,W
24,1,1864.08557129,1765.83984375,0,0,44,28,1,4,0,1,0,W
25,1,1864.08557129,1765.83984375,0,0,56,29,1,4,0,1,0,W
26,1,1864.08557129,1765.83984375,0,0,56,30,1,4,0,2,0,W
27,1,1864.08557129,1765.83984375,0,0,56,30,1,4,0,2,0,W
28,1,1864.08557129,1765.83984375,1,0,55,31,2,4,0,3,0,W
29,1,1864.08557129,1765.83984375,1,0,61,29,2,4,0,3,0,W
30,1,1864.08557129,1765.83984375,1,0,59,30,2,4,0,3,0,W
31,1,1864.08557129,1765.83984375,1,0,48,26,2,4,0,3,0,W
32,1,1864.08557129,1765.83984375,1,0,41,25,2,4,0,3,0,W
33,1,1864.08557129,1765.83984375,1,0,52,33,3,4,0,4,0,W
34,1,1864.08557129,1765.83984375,1,0,54,36,3,4,0,4,0,W
35,1,1864.08557129,1765.83984375,1,0,68,40,3,4,0,4,0,W
36,1,1864.08557129,1765.83984375,1,0,67,41,3,4,0,4,0,W
37,1,1864.08557129,1765.83984375,1,0,71,42,4,4,0,5,0,W
38,1,1864.08557129,1765.83984375,1,0,65,42,4,4,0,5,0,W
39,1,1864.08557129,1765.83984375,1,0,65,42,4,4,0,5,0,W
40,1,1864.08557129,1765.83984375,1,0,65,42,4,4,0,5,0,W
41,1,1864.08557129,1765.83984375,1,0,59,39,4,4,0,5,0,W
42,1,1864.08557129,1765.83984375,1,0,61,40,4,4,0,5,0,W
43,1,1864.08557129,1765.83984375,1,0,76,41,4,4,0,5,0,W
44,1,1864.08557129,1765.83984375,1,0,83,46,4,4,0,5,0,W
45,1,1864.08557129,1765.83984375,1,0,70,40,4,4,0,5,0,W
46,1,1864.08557129,1765.83984375,1,0,70,40,3,4,-1,4,0,W
47,1,1864.08557129,1765.83984375,1,0,60,40,3,4,-1,4,0,W
48,1,1864.08557129,1765.83984375,1,0,56,37,3,4,-1,4,0,W
49,1,1864.08557129,1765.83984375,1,0,54,37,3,4,-1,4,0,W
45,2,1864.08557129,1765.83984375,1,0,54,37,3,4,-1,4,0,W
46,2,1864.08557129,1765.83984375,1,0,60,37,3,4,-1,4,0,W
47,2,1864.08557129,1765.83984375,1,0,66,45,3,5,-1,4,0,W
48,2,1864.08557129,1765.83984375,1,0,68,49,3,5,-1,4,0,W
49,2,1864.08557129,1765.83984375,1,0,69,51,4,7,-1,5,0,W
50,2,1864.08557129,1765.83984375,1,0,70,49,4,7,-1,5,0,W
51,2,1864.08557129,1765.83984375,1,0,68,48,4,7,-1,5,0,W
52,2,1864.08557129,1765.83984375,1,0,68,48,4,7,-1,5,0,W
53,2,1864.08557129,1765.83984375,1,0,65,49,4,7,-1,5,0,W
54,2,1864.08557129,1765.83984375,1,0,74,49,3,7,-1,4,0,W
55,2,1864.08557129,1765.83984375,1,0,74,51,3,8,-1,4,0,W
56,2,1864.08557129,1765.83984375,1,0,84,54,3,8,-1,4,0,W
57,2,1864.08557129,1765.83984375,1,0,86,57,3,8,-1,4,0,W
58,2,1864.08557129,1765.83984375,1,0,95,61,3,8,-1,4,0,W
59,2,1864.08557129,1765.83984375,1,0,110,67,3,8,-1,4,0,W
60,2,1864.08557129,1765.83984375,1,0,117,71,3,8,-1,4,0,W
61,2,1864.08557129,1765.83984375,1,0,132,79,3,9,-1,4,0,W
62,2,1864.08557129,1765.83984375,1,0,120,79,3,9,-1,4,0,W
63,2,1864.08557129,1765.83984375,1,0,124,78,3,9,-1,3,0,W
64,2,1864.08557129,1765.83984375,1,0,115,78,3,9,-1,3,0,W
65,2,1864.08557129,1765.83984375,1,0,100,77,3,9,-1,3,0,W
66,2,1864.08557129,1765.83984375,1,0,88,68,3,9,-1,3,0,W
67,2,1864.08557129,1765.83984375,1,0,88,67,4,9,-1,2,0,W
68,2,1864.08557129,1765.83984375,1,0,95,66,4,9,-1,3,0,W
69,2,1864.08557129,1765.83984375,1,0,91,66,4,9,-1,3,0,W
70,2,1864.08557129,1765.83984375,1,0,97,65,4,9,-1,3,0,W
71,2,1864.08557129,1765.83984375,1,0,100,63,4,9,-1,3,0,W
72,2,1864.08557129,1765.83984375,1,0,97,58,4,9,-1,2,0,W
73,2,1864.08557129,1765.83984375,1,0,99,57,4,9,-1,2,0,W
74,2,1864.08557129,1765.83984375,1,0,98,56,5,9,-1,3,0,W
75,2,1864.08557129,1765.83984375,1,0,96,57,5,10,-1,4,0,W
76,2,1864.08557129,1765.83984375,1,0,92,52,5,9,-1,4,0,W
77,2,1864.08557129,1765.83984375,1,0,88,51,5,9,-1,4,0,W
78,2,1864.08557129,1765.83984375,1,0,88,51,5,9,-1,4,0,W
79,2,1864.08557129,1765.83984375,1,0,97,50,5,9,-1,4,0,W
80,2,1864.08557129,1765.83984375,1,0,92,50,5,9,-1,4,0,W
81,2,1864.08557129,1765.83984375,1,0,89,49,5,9,-1,4,0,W
82,2,1864.08557129,1765.83984375,1,0,91,47,5,9,-1,4,0,W
83,2,1864.08557129,1765.83984375,1,0,93,47,5,9,-1,4,0,W
84,2,1864.08557129,1765.83984375,1,0,108,60,6,9,-1,4,0,W
85,2,1864.08557129,1765.83984375,1,0,106,60,6,9,-1,5,0,W
86,2,1864.08557129,1765.83984375,1,0,105,59,6,9,-1,5,0,W
87,2,1864.08557129,1765.83984375,1,0,96,55,5,9,-2,4,0,W
