minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1826.88513184,1859.02001953,0,0,0,0,0,0,0,0,0,W
1,1,1826.88513184,1859.02001953,0,0,6,6,0,0,0,0,0,W
2,1,1826.88513184,1859.02001953,0,0,24,9,0,0,0,0,0,W
3,1,1826.88513184,1859.02001953,0,0,27,9,0,0,0,0,0,W
4,1,1826.88513184,1859.02001953,0,0,41,16,1,0,0,1,0,W
5,1,1826.88513184,1859.02001953,0,0,42,18,2,0,0,2,0,W
6,1,1826.88513184,1859.02001953,0,0,48,24,2,1,0,3,0,W
7,1,1826.88513184,1859.02001953,0,0,41,22,1,1,0,2,0,W
8,1,1826.88513184,1859.02001953,0,0,39,22,1,1,0,2,0,W
9,1,1826.88513184,1859.02001953,0,0,42,20,1,1,0,1,0,W
10,1,1826.88513184,1859.02001953,0,0,58,25,1,1,0,1,0,W
11,1,1826.88513184,1859.02001953,0,0,66,27,1,1,0,1,0,W
12,1,1826.88513184,1859.02001953,0,0,64,27,1,1,0,1,0,W
13,1,1826.88513184,1859.02001953,0,0,64,27,1,1,0,1,0,W
14,1,1826.88513184,1859.02001953,0,0,73,27,1,1,0,1,0,W
15,1,1826.88513184,1859.02001953,0,0,73,26,1,1,0,1,0,W
16,1,1826.88513184,1859.02001953,0,0,74,26,1,1,0,1,0,W
17,1,1826.88513184,1859.02001953,0,0,77,30,2,2,0,2,0,W
18,1,1826.88513184,1859.02001953,0,0,92,36,2,2,0,2,0,W
19,1,1826.88513184,1859.02001953,0,0,108,52,2,2,0,2,0,W
20,1,1826.88513184,1859.02001953,0,0,95,52,2,2,0,2,0,W
21,1,1826.88513184,1859.02001953,0,0,98,52,2,2,0,2,0,W
22,1,1826.88513184,1859.02001953,0,0,102,56,2,2,0,2,0,W
23,1,1826.88513184,1859.02001953,0,0,104,57,2,2,0,2,0,W
24,1,1826.88513184,1859.02001953,0,0,97,58,2,2,0,2,0,W
25,1,1826.88513184,1859.02001953,0,0,102,57,2,2,0,2,0,W
26,1,1826.88513184,1859.02001953,1,0,107,63,3,2,1,3,0,W
27,1,1826.88513184,1859.02001953,1,0,99,63,3,2,1,3,0,W
28,1,1826.88513184,1859.02001953,1,0,94,61,2,2,1,2,0,W
29,1,1826.88513184,1859.02001953,1,0,94,60,2,1,1,2,0,W
30,1,1826.88513184,1859.02001953,1,0,105,62,3,1,2,3,0,W
31,1,1826.88513184,1859.02001953,1,0,95,60,3,1,2,3,0,W
32,1,1826.88513184,1859.02001953,1,0,91,61,3,1,2,3,0,W
33,1,1826.88513184,1859.02001953,1,0,92,57,2,1,1,2,0,W
34,1,1826.88513184,1859.02001953,1,0,94,59,2,1,1,2,0,W
35,1,1826.88513184,1859.02001953,1,0,93,54,2,1,1,2,0,W
36,1,1826.88513184,1859.02001953,1,0,102,60,2,1,1,2,0,W
37,1,1826.88513184,1859.02001953,1,0,120,67,2,1,1,2,0,W
38,1,1826.88513184,1859.02001953,2,0,121,68,3,1,2,3,0,W
39,1,1826.88513184,1859.02001953,2,0,120,67,3,1,2,3,0,W
40,1,1826.88513184,1859.02001953,2,0,121,70,4,1,2,4,0,W
41,1,1826.88513184,1859.02001953,2,0,122,72,5,1,2,5,0,W
42,1,1826.88513184,1859.02001953,2,0,119,71,6,1,2,6,0,W
43,1,1826.88513184,1859.02001953,2,0,120,72,6,1,2,6,0,W
44,1,1826.88513184,1859.02001953,2,0,120,73,7,2,2,7,0,W
45,1,1826.88513184,1859.02001953,2,0,121,74,7,2,2,7,0,W
46,1,1826.88513184,1859.02001953,2,0,115,72,7,2,2,7,0,W
47,1,1826.88513184,1859.02001953,2,0,115,70,7,1,2,7,0,W
48,1,1826.88513184,1859.02001953,2,0,117,74,7,1,2,7,0,W
45,2,1826.88513184,1859.02001953,2,0,121,78,8,1,2,8,0,W
46,2,1826.88513184,1859.02001953,2,0,127,84,8,1,2,8,0,W
47,2,1826.88513184,1859.02001953,2,0,128,85,8,1,2,8,0,W
48,2,1826.88513184,1859.02001953,2,0,113,73,8,1,2,8,0,W
49,2,1826.88513184,1859.02001953,2,0,107,63,8,0,2,8,0,W
50,2,1826.88513184,1859.02001953,2,0,114,68,8,0,2,8,0,W
51,2,1826.88513184,1859.02001953,2,0,112,67,8,0,2,8,0,W
52,2,1826.88513184,1859.02001953,2,0,104,56,7,0,2,7,0,W
53,2,1826.88513184,1859.02001953,2,0,98,51,7,0,2,7,0,W
54,2,1826.88513184,1859.02001953,2,0,96,48,7,-1,2,7,0,W
55,2,1826.88513184,1859.02001953,2,0,97,48,7,-1,2,7,0,W
56,2,1826.88513184,1859.02001953,2,0,96,54,8,-1,2,8,0,W
57,2,1826.88513184,1859.02001953,2,0,91,48,8,-1,2,8,0,W
58,2,1826.88513184,1859.02001953,2,0,81,43,8,-1,2,8,0,W
59,2,1826.88513184,1859.02001953,2,0,81,42,8,-2,2,8,0,W
60,2,1826.88513184,1859.02001953,3,0,86,43,9,-2,3,9,0,W
61,2,1826.88513184,1859.02001953,3,0,84,43,9,-2,3,9,0,W
62,2,1826.88513184,1859.02001953,3,0,78,42,9,-2,3,9,0,W
63,2,1826.88513184,1859.02001953,3,0,87,50,11,-2,4,11,0,W
64,2,1826.88513184,1859.02001953,3,0,86,50,11,-2,4,11,0,W
65,2,1826.88513184,1859.02001953,3,0,77,46,11,-2,4,11,0,W
66,2,1826.88513184,1859.02001953,3,0,73,45,12,-2,4,12,0,W
67,2,1826.88513184,1859.02001953,3,0,73,45,14,-2,4,14,0,W
68,2,1826.88513184,1859.02001953,3,0,61,38,14,-2,4,14,0,W
69,2,1826.88513184,1859.02001953,3,0,56,30,14,-2,4,14,0,W
70,2,1826.88513184,1859.02001953,3,0,59,30,14,-2,4,14,0,W
71,2,1826.88513184,1859.02001953,3,0,50,28,14,-2,4,14,0,W
72,2,1826.88513184,1859.02001953,3,0,43,29,14,-2,4,14,0,W
73,2,1826.88513184,1859.02001953,3,0,44,29,14,-2,4,14,0,W
74,2,1826.88513184,1859.02001953,3,0,45,31,14,-2,4,14,0,W
75,2,1826.88513184,1859.02001953,3,0,52,30,14,-2,4,14,0,W
76,2,1826.88513184,1859.02001953,3,0,50,30,13,-2,4,14,0,W
77,2,1826.88513184,1859.02001953,3,0,49,30,12,-3,4,13,0,W
78,2,1826.88513184,1859.02001953,3,0,54,29,12,-3,4,13,0,W
79,2,1826.88513184,1859.02001953,3,0,57,28,12,-3,4,13,0,W
80,2,1826.88513184,1859.02001953,3,0,57,28,12,-3,4,13,0,W
81,2,1826.88513184,1859.02001953,3,0,56,27,12,-3,4,13,0,W
82,2,1826.88513184,1859.02001953,3,0,57,24,12,-3,4,13,0,W
83,2,1826.88513184,1859.02001953,3,0,57,24,12,-3,4,13,0,W
84,2,1826.88513184,1859.02001953,3,0,65,25,12,-3,4,13,0,W
85,2,1826.88513184,1859.02001953,4,0,65,25,12,-3,4,14,0,W
86,2,1826.88513184,1859.02001953,4,0,61,25,12,-3,4,14,0,W
87,2,1826.88513184,1859.02001953,4,0,77,25,12,-3,4,14,0,W
88,2,1826.88513184,1859.02001953,4,0,91,32,13,-3,5,15,0,W
89,2,1826.88513184,1859.02001953,4,0,88,34,14,-3,5,16,0,W
90,2,1826.88513184,1859.02001953,4,0,96,37,14,-3,5,16,0,W
91,2,1826.88513184,1859.02001953,4,0,96,37,14,-3,5,16,0,W
92,2,1826.88513184,1859.02001953,4,1,97,35,13,-3,4,15,0,W
93,2,1826.88513184,1859.02001953,4,1,108,39,13,-3,4,15,0,W
94,2,1826.88513184,1859.02001953,4,1,116,40,13,-3,4,15,0,W
95,2,1826.88513184,1859.02001953,4,1,117,37,12,-3,4,14,0,W
