ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1998.97167969,0,1782.73400879,0,0,0,0,0,W
0,1998.97167969,0,1782.73400879,0,0,-5,-3,0,W
0,1998.97167969,0,1782.73400879,0,0,-15,-3,0,W
0,1998.97167969,0,1782.73400879,0,0,-23,-1,0,W
0,1998.97167969,0,1782.73400879,0,0,-30,-5,0,W
0,1998.97167969,0,1782.73400879,0,0,-14,-3,0,W
0,1998.97167969,0,1782.73400879,0,2,2,1,1,W
0,1998.97167969,0,1782.73400879,0,2,0,-1,1,W
0,1998.97167969,0,1782.73400879,0,2,-5,1,1,W
0,1998.97167969,0,1782.73400879,0,2,-3,4,1,W
0,1998.97167969,0,1782.73400879,0,2,16,12,1,W
0,1998.97167969,0,1782.73400879,0,2,10,13,1,W
0,1998.97167969,0,1782.73400879,0,2,8,13,1,W
0,1998.97167969,0,1782.73400879,0,2,21,22,1,W
0,1998.97167969,0,1782.73400879,0,2,13,22,1,W
0,1998.97167969,0,1782.73400879,0,2,4,15,1,W
0,1998.97167969,0,1782.73400879,0,2,4,15,1,W
0,1998.97167969,0,1782.73400879,0,2,-8,8,1,W
0,1998.97167969,0,1782.73400879,0,2,-13,7,1,W
0,1998.97167969,0,1782.73400879,0,3,-12,10,1,W
0,1998.97167969,0,1782.73400879,0,3,1,12,1,W
0,1998.97167969,0,1782.73400879,0,4,1,14,2,W
0,1998.97167969,0,1782.73400879,0,4,3,18,2,W
0,1998.97167969,0,1782.73400879,0,4,-2,12,2,W
0,1998.97167969,0,1782.73400879,0,4,12,16,2,W
0,1998.97167969,0,1782.73400879,0,4,18,16,2,W
0,1998.97167969,0,1782.73400879,0,4,7,12,2,W
0,1998.97167969,0,1782.73400879,0,5,20,20,2,W
0,1998.97167969,0,1782.73400879,0,4,14,17,1,W
0,1998.97167969,0,1782.73400879,0,4,14,17,1,W
0,1998.97167969,0,1782.73400879,0,4,12,17,1,W
0,1998.97167969,0,1782.73400879,0,4,8,17,1,W
0,1998.97167969,0,1782.73400879,0,4,-8,12,1,W
0,1998.97167969,0,1782.73400879,0,4,6,14,1,W
0,1998.97167969,0,1782.73400879,0,4,13,17,1,W
0,1998.97167969,0,1782.73400879,0,4,25,23,1,W
0,1998.97167969,0,1782.73400879,0,4,39,23,1,W
0,1998.97167969,0,1782.73400879,0,4,39,23,1,W
