ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1941.99682617,1711.10217285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1941.99682617,1711.10217285,0,0,0,1,1,2,0,-1,1,0,-1,0,0,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,1,2,0,-1,2,0,-1,0,0,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,10,10,0,6,3,0,-1,0,0,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,10,10,0,3,4,0,-1,0,-1,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,13,12,0,2,5,0,-1,0,-2,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,25,23,0,3,6,0,-1,0,-1,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,43,41,0,13,7,0,-1,0,-1,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,48,46,0,16,8,0,-1,0,-2,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,58,56,0,18,9,0,-1,0,-2,0,0,1,W
0,0,1941.99682617,1711.10217285,0,0,0,1,48,47,0,10,10,0,-1,0,-3,0,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,48,47,1,10,11,0,-1,0,-3,1,0,2,W
0,0,1941.99682617,1711.10217285,1,1,1,2,47,46,1,10,12,0,-1,0,-4,1,0,2,W
0,0,1941.99682617,1711.10217285,1,1,1,2,55,54,1,9,13,0,0,0,-4,0,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,57,56,1,6,14,0,0,1,-4,0,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,52,51,1,6,15,0,0,1,-5,0,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,63,62,1,14,16,0,0,1,-6,0,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,67,66,1,19,17,0,0,1,-7,0,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,70,70,1,19,18,0,0,1,-7,1,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,91,91,1,20,19,0,0,1,-7,1,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,80,81,1,18,20,0,0,1,-7,1,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,84,85,1,15,21,0,-1,1,-7,1,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,90,90,1,14,22,0,-1,2,-6,1,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,93,94,1,15,23,0,-1,2,-7,1,0,1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,90,93,1,10,24,0,-1,2,-9,1,0,0,W
0,0,1941.99682617,1711.10217285,1,1,1,2,105,107,1,12,25,0,-1,2,-8,1,0,0,W
0,0,1941.99682617,1711.10217285,1,1,1,2,109,111,1,14,26,0,-1,1,-8,1,0,0,W
0,0,1941.99682617,1711.10217285,1,1,1,2,109,111,1,13,27,0,-1,1,-8,1,0,0,W
0,0,1941.99682617,1711.10217285,1,1,1,2,109,111,1,8,28,0,-2,1,-9,1,0,-1,W
0,0,1941.99682617,1711.10217285,1,1,1,2,99,101,1,5,29,0,-3,2,-9,1,0,0,W
0,0,1941.99682617,1711.10217285,0,1,0,1,103,104,0,2,30,0,-3,2,-8,1,0,0,W
0,0,1941.99682617,1711.10217285,-1,1,-1,0,103,104,-1,4,31,0,-3,3,-9,2,0,0,W
0,0,1941.99682617,1711.10217285,-1,1,-1,0,103,104,-1,4,32,0,-3,3,-9,2,0,0,W
0,0,1941.99682617,1711.10217285,-1,1,-1,0,103,104,-1,4,33,0,-3,3,-9,2,0,0,W
0,0,1941.99682617,1711.10217285,-1,1,-1,0,106,107,-1,3,34,0,-3,3,-10,2,0,-1,W
1,0,1941.99682617,1711.10217285,0,1,0,0,106,107,-1,3,35,0,-3,3,-10,2,0,-1,W
1,0,1941.99682617,1711.10217285,0,1,0,0,109,109,-1,2,36,0,-3,3,-10,2,0,-1,W
1,0,1941.99682617,1711.10217285,0,1,0,0,118,118,-1,3,37,0,-3,3,-11,2,0,-1,W
1,0,1941.99682617,1711.10217285,2,1,2,1,119,119,1,3,38,0,-4,1,-11,2,0,-1,W
