minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1813.2265625,1731.84777832,0,0,0,0,0,0,0,0,0,L
1,1,1813.2265625,1731.84777832,0,0,-1,-2,0,0,0,0,0,L
2,1,1813.2265625,1731.84777832,0,0,-1,-1,0,0,0,0,0,L
3,1,1813.2265625,1731.84777832,0,0,10,2,0,0,0,0,0,L
4,1,1813.2265625,1731.84777832,0,0,31,7,1,0,0,1,0,L
5,1,1813.2265625,1731.84777832,0,0,17,9,1,0,0,1,0,L
6,1,1813.2265625,1731.84777832,0,0,15,5,1,0,0,1,0,L
7,1,1813.2265625,1731.84777832,0,0,6,-1,1,0,0,1,0,L
8,1,1813.2265625,1731.84777832,0,0,13,-2,0,0,-1,0,0,L
9,1,1813.2265625,1731.84777832,0,0,24,-1,1,0,-1,2,0,L
10,1,1813.2265625,1731.84777832,0,0,29,0,1,0,-1,2,0,L
11,1,1813.2265625,1731.84777832,0,0,49,4,1,0,-1,2,0,L
12,1,1813.2265625,1731.84777832,0,0,39,7,1,0,-1,2,0,L
13,1,1813.2265625,1731.84777832,0,0,48,8,1,0,-1,2,0,L
14,1,1813.2265625,1731.84777832,0,0,63,18,1,0,-1,2,0,L
15,1,1813.2265625,1731.84777832,0,0,57,22,1,0,-1,2,0,L
16,1,1813.2265625,1731.84777832,0,0,41,18,1,0,-1,2,0,L
17,1,1813.2265625,1731.84777832,0,0,38,13,1,0,-1,2,0,L
18,1,1813.2265625,1731.84777832,0,0,40,14,1,0,-1,2,0,L
19,1,1813.2265625,1731.84777832,0,0,38,10,1,0,-1,2,0,L
20,1,1813.2265625,1731.84777832,0,0,50,8,1,0,-1,2,0,L
21,1,1813.2265625,1731.84777832,0,0,63,9,1,0,-1,2,0,L
22,1,1813.2265625,1731.84777832,0,0,65,19,1,0,-1,2,0,L
23,1,1813.2265625,1731.84777832,0,0,70,25,1,0,-1,2,0,L
24,1,1813.2265625,1731.84777832,0,0,66,33,1,0,-1,2,0,L
25,1,1813.2265625,1731.84777832,0,0,48,33,1,0,-1,2,0,L
26,1,1813.2265625,1731.84777832,0,1,44,29,-1,0,-2,0,0,L
27,1,1813.2265625,1731.84777832,0,1,51,29,-1,0,-2,0,0,L
28,1,1813.2265625,1731.84777832,0,1,39,28,-1,0,-2,0,0,L
29,1,1813.2265625,1731.84777832,0,1,39,24,-2,0,-2,-1,0,L
30,1,1813.2265625,1731.84777832,0,1,33,24,-2,0,-2,-1,0,L
31,1,1813.2265625,1731.84777832,0,1,29,23,-2,0,-2,-1,0,L
32,1,1813.2265625,1731.84777832,0,1,27,19,-2,-1,-2,-1,0,L
33,1,1813.2265625,1731.84777832,0,1,34,21,-1,-1,-2,0,0,L
