minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1648.8092041,1697.18786621,0,0,0,0,0,0,0,0,0,L
1,1,1648.8092041,1697.18786621,0,0,-6,-2,0,0,0,0,0,L
2,1,1648.8092041,1697.18786621,0,0,-1,0,0,-1,0,0,0,L
3,1,1648.8092041,1697.18786621,0,0,-13,0,0,-1,0,0,0,L
4,1,1648.8092041,1697.18786621,0,0,-6,0,0,-1,0,0,0,L
5,1,1648.8092041,1697.18786621,0,0,-10,-1,0,-1,0,0,0,L
6,1,1648.8092041,1697.18786621,0,0,-10,-7,0,-1,0,0,0,L
7,1,1648.8092041,1697.18786621,0,0,-6,-3,2,-1,0,2,0,L
8,1,1648.8092041,1697.18786621,0,0,-13,-11,2,-1,0,2,0,L
9,1,1648.8092041,1697.18786621,0,0,-26,-21,2,-1,0,2,0,L
10,1,1648.8092041,1697.18786621,0,0,-26,-23,2,-1,0,2,0,L
11,1,1648.8092041,1697.18786621,0,0,-26,-22,1,-2,0,1,0,L
12,1,1648.8092041,1697.18786621,0,0,-25,-24,1,-2,0,1,0,L
13,1,1648.8092041,1697.18786621,0,0,-38,-27,0,-2,0,0,0,L
14,1,1648.8092041,1697.18786621,0,0,-40,-25,0,-2,0,0,0,L
15,1,1648.8092041,1697.18786621,0,0,-56,-26,0,-2,0,0,0,L
16,1,1648.8092041,1697.18786621,0,0,-63,-29,0,-2,0,0,0,L
17,1,1648.8092041,1697.18786621,0,0,-72,-30,0,-2,0,0,0,L
18,1,1648.8092041,1697.18786621,0,0,-78,-32,0,-2,0,0,0,L
19,1,1648.8092041,1697.18786621,0,0,-81,-34,0,-2,0,0,0,L
20,1,1648.8092041,1697.18786621,0,0,-77,-31,0,-2,0,0,0,L
21,1,1648.8092041,1697.18786621,0,0,-73,-30,0,-2,0,0,0,L
22,1,1648.8092041,1697.18786621,0,0,-71,-29,1,-1,0,2,0,L
23,1,1648.8092041,1697.18786621,0,0,-71,-29,1,-1,0,2,0,L
24,1,1648.8092041,1697.18786621,0,0,-72,-28,1,-1,0,2,1,L
25,1,1648.8092041,1697.18786621,0,0,-72,-28,1,-1,0,2,1,L
26,1,1648.8092041,1697.18786621,0,0,-72,-28,1,-1,0,2,1,L
27,1,1648.8092041,1697.18786621,0,0,-73,-28,1,-1,0,1,1,L
28,1,1648.8092041,1697.18786621,0,0,-82,-30,1,-1,0,1,1,L
29,1,1648.8092041,1697.18786621,0,0,-84,-30,1,-1,0,1,1,L
30,1,1648.8092041,1697.18786621,0,0,-82,-29,1,-1,0,1,1,L
31,1,1648.8092041,1697.18786621,0,0,-82,-27,1,-1,0,1,1,L
32,1,1648.8092041,1697.18786621,0,0,-93,-29,1,-1,0,1,1,L
33,1,1648.8092041,1697.18786621,0,0,-95,-29,0,-1,0,0,1,L
34,1,1648.8092041,1697.18786621,0,0,-109,-37,0,-1,0,0,1,L
35,1,1648.8092041,1697.18786621,0,0,-120,-44,0,-1,0,0,1,L
36,1,1648.8092041,1697.18786621,0,0,-120,-44,0,-1,0,0,1,L
37,1,1648.8092041,1697.18786621,0,0,-117,-41,-1,-1,0,0,1,L
38,1,1648.8092041,1697.18786621,0,0,-117,-40,-1,-1,0,0,1,L
39,1,1648.8092041,1697.18786621,0,0,-117,-39,-1,-1,0,0,1,L
40,1,1648.8092041,1697.18786621,0,0,-124,-38,-1,0,0,0,1,L
41,1,1648.8092041,1697.18786621,0,0,-132,-40,-2,0,0,-1,1,L
42,1,1648.8092041,1697.18786621,0,0,-131,-36,-2,0,0,-1,1,L
43,1,1648.8092041,1697.18786621,0,0,-131,-36,-2,0,0,-1,1,L
44,1,1648.8092041,1697.18786621,0,0,-134,-35,-3,0,0,-2,1,L
45,1,1648.8092041,1697.18786621,0,0,-135,-34,-3,0,0,-2,1,L
46,1,1648.8092041,1697.18786621,0,0,-137,-41,-3,0,0,-2,1,L
47,1,1648.8092041,1697.18786621,0,0,-136,-41,-4,0,0,-3,1,L
48,1,1648.8092041,1697.18786621,0,0,-139,-42,-4,0,0,-3,1,L
49,1,1648.8092041,1697.18786621,0,0,-138,-41,-4,0,0,-3,1,L
50,1,1648.8092041,1697.18786621,0,0,-144,-42,-4,0,0,-3,1,L
51,1,1648.8092041,1697.18786621,0,0,-154,-51,-4,0,0,-3,1,L
45,2,1648.8092041,1697.18786621,0,0,-154,-52,-5,-1,0,-4,1,L
46,2,1648.8092041,1697.18786621,0,0,-162,-54,-5,-1,0,-4,1,L
47,2,1648.8092041,1697.18786621,1,0,-159,-51,-4,-1,1,-3,1,L
48,2,1648.8092041,1697.18786621,1,0,-164,-52,-4,-1,1,-3,1,L
49,2,1648.8092041,1697.18786621,1,0,-168,-61,-4,-1,1,-3,1,L
50,2,1648.8092041,1697.18786621,1,0,-172,-62,-4,-2,1,-3,1,L
51,2,1648.8092041,1697.18786621,1,1,-176,-66,-6,-2,1,-5,1,L
52,2,1648.8092041,1697.18786621,1,1,-180,-69,-6,-2,1,-5,1,L
53,2,1648.8092041,1697.18786621,1,1,-184,-69,-6,-2,1,-5,1,L
54,2,1648.8092041,1697.18786621,1,1,-183,-72,-6,-2,1,-5,1,L
55,2,1648.8092041,1697.18786621,1,1,-189,-80,-6,-2,1,-5,1,L
56,2,1648.8092041,1697.18786621,1,1,-194,-81,-6,-2,1,-5,1,L
57,2,1648.8092041,1697.18786621,1,1,-195,-84,-6,-2,1,-6,1,L
58,2,1648.8092041,1697.18786621,1,2,-198,-89,-6,-3,1,-7,1,L
59,2,1648.8092041,1697.18786621,1,2,-197,-89,-6,-3,1,-7,1,L
60,2,1648.8092041,1697.18786621,1,2,-212,-94,-6,-3,1,-7,1,L
61,2,1648.8092041,1697.18786621,1,2,-224,-103,-6,-3,1,-7,1,L
62,2,1648.8092041,1697.18786621,1,2,-230,-107,-7,-3,1,-8,1,L
63,2,1648.8092041,1697.18786621,1,2,-237,-106,-7,-3,1,-8,1,L
64,2,1648.8092041,1697.18786621,1,2,-233,-104,-7,-3,1,-8,1,L
65,2,1648.8092041,1697.18786621,1,2,-229,-105,-7,-3,1,-8,1,L
66,2,1648.8092041,1697.18786621,1,2,-216,-93,-7,-3,1,-8,1,L
67,2,1648.8092041,1697.18786621,1,2,-222,-95,-7,-3,1,-8,1,L
68,2,1648.8092041,1697.18786621,1,2,-221,-96,-7,-3,1,-8,1,L
69,2,1648.8092041,1697.18786621,1,2,-221,-96,-7,-3,1,-8,1,L
