minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1942.93371582,1715.51074219,0,0,0,0,0,0,0,0,0,D
1,1,1942.93371582,1715.51074219,0,0,2,0,0,0,0,0,0,D
2,1,1942.93371582,1715.51074219,0,0,14,5,0,0,0,0,0,D
3,1,1942.93371582,1715.51074219,0,0,16,9,1,1,1,1,0,D
4,1,1942.93371582,1715.51074219,0,0,19,11,2,1,1,2,0,D
5,1,1942.93371582,1715.51074219,0,0,29,18,2,1,1,3,0,D
6,1,1942.93371582,1715.51074219,0,0,37,26,2,1,1,3,0,D
7,1,1942.93371582,1715.51074219,0,0,33,27,2,1,1,3,0,D
8,1,1942.93371582,1715.51074219,0,0,49,30,2,1,1,3,0,D
9,1,1942.93371582,1715.51074219,0,0,49,31,2,1,1,3,0,D
10,1,1942.93371582,1715.51074219,0,0,57,39,2,1,1,3,0,D
11,1,1942.93371582,1715.51074219,0,0,60,38,2,1,1,3,0,D
12,1,1942.93371582,1715.51074219,0,0,69,45,3,1,1,4,0,D
13,1,1942.93371582,1715.51074219,0,0,77,47,3,1,1,4,0,D
14,1,1942.93371582,1715.51074219,1,0,83,49,4,1,1,5,0,D
15,1,1942.93371582,1715.51074219,1,0,82,48,4,1,1,5,0,D
16,1,1942.93371582,1715.51074219,1,0,66,46,4,1,1,5,0,D
17,1,1942.93371582,1715.51074219,1,0,60,45,4,1,1,5,0,D
18,1,1942.93371582,1715.51074219,1,0,73,46,4,1,1,5,0,D
19,1,1942.93371582,1715.51074219,1,0,71,46,4,1,1,5,0,D
20,1,1942.93371582,1715.51074219,1,0,71,47,4,1,1,5,0,D
21,1,1942.93371582,1715.51074219,1,0,55,43,3,1,1,4,0,D
22,1,1942.93371582,1715.51074219,1,0,72,46,3,1,1,4,0,D
23,1,1942.93371582,1715.51074219,1,0,70,47,4,2,1,5,0,D
24,1,1942.93371582,1715.51074219,1,0,65,44,4,2,1,5,0,D
25,1,1942.93371582,1715.51074219,1,0,82,44,4,2,1,5,0,D
26,1,1942.93371582,1715.51074219,1,0,80,45,4,2,1,5,0,D
27,1,1942.93371582,1715.51074219,1,0,71,40,4,2,1,5,0,D
28,1,1942.93371582,1715.51074219,1,0,78,39,4,1,1,4,0,D
29,1,1942.93371582,1715.51074219,1,0,63,39,4,1,1,4,0,D
30,1,1942.93371582,1715.51074219,1,0,57,38,5,1,1,5,0,D
31,1,1942.93371582,1715.51074219,1,0,50,37,5,1,1,5,0,D
32,1,1942.93371582,1715.51074219,1,0,64,37,5,1,1,5,0,D
33,1,1942.93371582,1715.51074219,1,0,71,40,6,1,2,6,0,D
34,1,1942.93371582,1715.51074219,1,0,75,40,6,1,2,6,0,D
35,1,1942.93371582,1715.51074219,1,0,82,43,6,1,2,6,0,D
