ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1568.32556152,0,1900.68835449,0,0,0,0,0,L
0,1568.32556152,0,1900.68835449,0,0,-5,-4,0,L
0,1568.32556152,0,1900.68835449,0,1,-13,-3,0,L
0,1568.32556152,0,1900.68835449,0,1,-27,-8,0,L
0,1568.32556152,0,1900.68835449,0,1,-29,-5,0,L
0,1568.32556152,0,1900.68835449,0,1,-39,-5,0,L
0,1568.32556152,0,1900.68835449,0,1,-47,-7,0,L
0,1568.32556152,0,1900.68835449,0,1,-45,-6,0,L
0,1568.32556152,0,1900.68835449,0,1,-42,-7,0,L
0,1568.32556152,0,1900.68835449,0,1,-45,-8,0,L
0,1568.32556152,0,1900.68835449,0,1,-45,-9,0,L
0,1568.32556152,0,1900.68835449,0,1,-41,-4,0,L
0,1568.32556152,0,1900.68835449,0,1,-34,-6,0,L
0,1568.32556152,0,1900.68835449,0,1,-32,-5,0,L
0,1568.32556152,0,1900.68835449,0,1,-43,-8,0,L
0,1568.32556152,0,1900.68835449,0,1,-47,-10,0,L
0,1568.32556152,0,1900.68835449,0,0,-47,-13,-1,L
0,1568.32556152,0,1900.68835449,0,0,-49,-17,-1,L
0,1568.32556152,0,1900.68835449,0,0,-38,-15,-1,L
0,1568.32556152,0,1900.68835449,0,0,-37,-15,-1,L
0,1568.32556152,0,1900.68835449,0,1,-45,-14,0,L
0,1568.32556152,0,1900.68835449,0,1,-43,-8,0,L
0,1568.32556152,0,1900.68835449,0,1,-45,-9,0,L
0,1568.32556152,0,1900.68835449,0,1,-36,-9,0,L
0,1568.32556152,0,1900.68835449,0,1,-29,-9,0,L
0,1568.32556152,0,1900.68835449,0,1,-42,-12,0,L
0,1568.32556152,0,1900.68835449,0,1,-42,-13,0,L
0,1568.32556152,0,1900.68835449,0,1,-45,-14,0,L
0,1568.32556152,0,1900.68835449,0,1,-44,-15,0,L
0,1568.32556152,0,1900.68835449,0,1,-39,-15,0,L
0,1568.32556152,0,1900.68835449,0,1,-39,-12,0,L
0,1568.32556152,0,1900.68835449,0,0,-38,-12,1,L
0,1568.32556152,0,1900.68835449,0,1,-41,-12,1,L
0,1568.32556152,0,1900.68835449,0,1,-33,-10,1,L
0,1568.32556152,0,1900.68835449,0,1,-48,-9,1,L
0,1568.32556152,0,1900.68835449,0,1,-43,-10,1,L
0,1568.32556152,0,1900.68835449,0,1,-47,-9,1,L
0,1568.32556152,0,1900.68835449,0,1,-53,-9,1,L
0,1568.32556152,0,1900.68835449,0,1,-53,-9,1,L
0,1568.32556152,0,1900.68835449,0,1,-58,-8,1,L
0,1568.32556152,0,1900.68835449,0,1,-50,-5,1,L
0,1568.32556152,0,1900.68835449,0,2,-48,-1,1,L
0,1568.32556152,0,1900.68835449,0,2,-49,0,1,L
0,1568.32556152,0,1900.68835449,0,2,-46,4,1,L
0,1568.32556152,0,1900.68835449,0,2,-45,9,1,L
0,1568.32556152,0,1900.68835449,0,1,-60,-5,0,L
0,1568.32556152,0,1900.68835449,0,1,-68,-9,0,L
0,1568.32556152,0,1900.68835449,0,1,-69,-9,0,L
0,1568.32556152,0,1900.68835449,0,1,-67,-4,0,L
0,1568.32556152,0,1900.68835449,0,0,-67,-8,-1,L
0,1568.32556152,0,1900.68835449,0,-1,-80,-9,-2,L
0,1568.32556152,0,1900.68835449,0,-1,-80,-13,-2,L
0,1568.32556152,0,1900.68835449,0,-1,-80,-13,-2,L
0,1568.32556152,0,1900.68835449,0,-1,-83,-15,-2,L
0,1568.32556152,0,1900.68835449,0,-1,-85,-15,-2,L
0,1568.32556152,0,1900.68835449,0,-1,-85,-15,-2,L
0,1568.32556152,0,1900.68835449,0,-1,-78,-13,-2,L
0,1568.32556152,0,1900.68835449,0,-1,-78,-13,-2,L
0,1568.32556152,0,1900.68835449,-1,-2,-85,-16,-3,L
0,1568.32556152,0,1900.68835449,-1,-2,-82,-16,-3,L
0,1568.32556152,0,1900.68835449,-1,-2,-95,-20,-3,L
0,1568.32556152,0,1900.68835449,-2,-5,-100,-22,-5,L
0,1568.32556152,1,1900.68835449,-3,-6,-110,-24,-6,L
0,1568.32556152,1,1900.68835449,-3,-6,-108,-26,-6,L
0,1568.32556152,1,1900.68835449,-3,-6,-113,-28,-6,L
0,1568.32556152,1,1900.68835449,-3,-6,-123,-36,-6,L
0,1568.32556152,1,1900.68835449,-3,-6,-125,-40,-6,L
0,1568.32556152,1,1900.68835449,-3,-6,-125,-40,-6,L
0,1568.32556152,2,1900.68835449,-3,-7,-129,-43,-6,L
0,1568.32556152,2,1900.68835449,-3,-7,-123,-35,-6,L
0,1568.32556152,2,1900.68835449,-3,-6,-125,-30,-5,L
0,1568.32556152,2,1900.68835449,-3,-6,-123,-34,-5,L
0,1568.32556152,2,1900.68835449,-3,-6,-131,-36,-5,L
0,1568.32556152,2,1900.68835449,-4,-7,-131,-32,-6,L
0,1568.32556152,2,1900.68835449,-4,-7,-131,-34,-6,L
0,1568.32556152,2,1900.68835449,-4,-7,-128,-36,-6,L
0,1568.32556152,2,1900.68835449,-4,-7,-128,-36,-6,L
0,1568.32556152,2,1900.68835449,-4,-7,-132,-38,-6,L
0,1568.32556152,2,1900.68835449,-4,-7,-132,-37,-6,L
