ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,2050.23095703,1634.68200684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,2050.23095703,1634.68200684,0,0,0,0,-7,-7,0,1,1,0,0,0,-1,0,0,0,W
0,0,2050.23095703,1634.68200684,0,0,0,0,-10,-10,0,1,2,0,-1,0,-2,0,0,2,W
0,0,2050.23095703,1634.68200684,0,0,0,0,-14,-14,0,2,3,0,-1,0,-2,0,0,2,W
0,0,2050.23095703,1634.68200684,0,0,0,0,-4,-6,0,8,4,0,-1,-4,0,1,0,2,W
0,0,2050.23095703,1634.68200684,-1,0,-1,-1,-6,-8,-1,8,5,0,-1,-4,1,1,0,2,W
0,0,2050.23095703,1634.68200684,-1,0,-1,-1,-8,-9,-1,11,6,0,-1,-6,1,1,0,2,W
1,0,2050.23095703,1634.68200684,-1,0,-1,-1,-8,-10,-1,12,7,0,-1,-6,2,1,0,2,W
1,0,2050.23095703,1634.68200684,-1,0,-1,-1,-14,-16,-1,12,8,0,-1,-6,2,1,0,2,W
1,0,2050.23095703,1634.68200684,-1,0,-1,-1,-15,-17,-1,13,9,0,-2,-6,0,2,0,3,W
1,0,2050.23095703,1634.68200684,-2,0,-2,-2,-14,-16,-2,10,10,0,-2,-6,0,2,0,2,W
1,0,2050.23095703,1634.68200684,-2,0,-2,-2,-11,-13,-2,13,11,0,-2,-8,0,3,0,2,W
1,0,2050.23095703,1634.68200684,-2,0,-2,-2,-8,-10,-2,16,12,0,-2,-8,0,4,0,2,W
1,0,2050.23095703,1634.68200684,-2,0,-2,-2,-15,-17,-2,15,13,0,-2,-8,-2,4,0,2,W
1,0,2050.23095703,1634.68200684,-2,0,-2,-2,-12,-17,-2,18,14,0,-2,-9,1,6,0,2,W
1,0,2050.23095703,1634.68200684,-4,0,-4,-4,-19,-24,-4,11,15,0,-4,-8,0,6,0,2,W
1,0,2050.23095703,1634.68200684,-3,0,-3,-3,-18,-22,-3,14,16,0,-5,-9,-2,7,0,3,W
1,0,2050.23095703,1634.68200684,-3,0,-3,-3,-26,-30,-3,15,17,0,-5,-9,-2,7,0,3,W
1,0,2050.23095703,1634.68200684,-3,0,-3,-3,-22,-26,-3,21,18,0,-5,-10,-2,8,0,3,W
2,0,2050.23095703,1634.68200684,-2,1,-2,-2,-13,-18,-2,23,19,0,-4,-10,-1,8,0,2,W
2,0,2050.23095703,1634.68200684,-2,1,-2,-2,-14,-19,-2,24,20,0,-4,-10,-3,8,0,2,W
2,0,2050.23095703,1634.68200684,-2,1,-2,-2,1,-5,-2,31,21,0,-4,-10,-2,8,0,2,W
2,0,2050.23095703,1634.68200684,-2,1,-2,-2,-3,-9,-2,27,22,0,-4,-11,-3,9,0,2,W
2,0,2050.23095703,1634.68200684,-2,1,-2,-2,-6,-12,-2,27,23,0,-4,-11,-2,9,0,2,W
2,0,2050.23095703,1634.68200684,-2,1,-2,-2,-15,-18,-2,26,24,0,-4,-11,-6,9,0,2,W
2,0,2050.23095703,1634.68200684,-3,1,-2,-3,-27,-29,-3,25,25,0,-4,-10,-6,9,0,2,W
2,0,2050.23095703,1634.68200684,-4,1,-2,-4,-31,-32,-4,26,26,0,-4,-10,-6,9,0,2,W
2,0,2050.23095703,1634.68200684,-4,1,-2,-4,-34,-35,-4,28,27,0,-3,-10,-5,9,0,1,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,-29,-31,-4,34,28,0,-3,-10,-4,11,0,1,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,-32,-34,-4,33,29,0,-3,-10,-4,11,0,1,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,-29,-31,-4,33,30,0,-3,-10,-5,11,0,1,W
3,0,2050.23095703,1634.68200684,-2,1,0,-2,-17,-19,-3,41,31,0,-3,-12,-6,13,0,1,W
3,0,2050.23095703,1634.68200684,-2,1,0,-2,-6,-8,-3,49,32,0,-2,-12,-7,13,0,1,W
3,0,2050.23095703,1634.68200684,-2,1,0,-2,1,-1,-3,52,33,0,-2,-12,-6,13,0,1,W
3,0,2050.23095703,1634.68200684,-2,1,0,-2,14,12,-3,62,34,0,-2,-13,-6,14,0,1,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,12,10,-3,60,35,0,-2,-13,-6,13,0,2,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,12,10,-3,60,36,0,-2,-13,-6,13,0,2,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,12,10,-3,60,37,0,-2,-13,-6,13,0,2,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,10,8,-3,61,38,0,-2,-13,-5,13,0,2,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,10,8,-3,61,39,0,-2,-13,-5,13,0,2,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,21,19,-3,62,40,0,-2,-13,-6,13,0,2,W
3,0,2050.23095703,1634.68200684,-3,1,-1,-3,18,16,-3,60,41,0,-2,-12,-6,13,0,2,W
4,0,2050.23095703,1634.68200684,-2,2,0,-2,24,22,-2,62,42,0,-2,-12,-6,13,0,2,W
4,0,2050.23095703,1634.68200684,-2,2,0,-2,22,20,-2,62,43,0,-2,-13,-6,13,0,2,W
4,0,2050.23095703,1634.68200684,-2,2,0,-2,27,25,-2,65,44,0,-2,-15,-7,14,0,2,W
4,0,2050.23095703,1634.68200684,-2,2,0,-2,32,30,-2,73,45,0,-2,-17,-7,17,0,2,W
4,0,2050.23095703,1634.68200684,-2,2,0,-2,44,41,-2,73,46,0,-2,-17,-7,17,0,2,W
4,0,2050.23095703,1634.68200684,-1,2,1,-1,47,44,-1,76,47,0,-2,-17,-7,17,0,2,W
4,0,2050.23095703,1634.68200684,-1,2,1,-1,46,44,-1,76,48,0,-2,-17,-8,17,0,2,W
4,0,2050.23095703,1634.68200684,-1,2,1,-1,47,45,-1,76,45,0,-2,-17,-8,17,0,2,W
4,0,2050.23095703,1634.68200684,-1,2,1,-1,46,45,-1,80,46,0,-2,-17,-6,17,0,2,W
4,0,2050.23095703,1634.68200684,-1,2,1,-1,48,46,-1,80,47,0,-2,-17,-6,17,0,2,W
4,0,2050.23095703,1634.68200684,1,3,2,1,55,53,1,85,48,1,-2,-17,-6,18,0,2,W
4,0,2050.23095703,1634.68200684,1,3,2,1,57,56,1,87,49,1,-3,-17,-8,18,0,3,W
4,0,2050.23095703,1634.68200684,1,3,2,1,56,56,1,86,50,1,-3,-17,-9,18,0,3,W
4,0,2050.23095703,1634.68200684,1,3,2,1,57,57,1,83,51,1,-4,-17,-9,18,0,3,W
4,0,2050.23095703,1634.68200684,1,3,2,1,63,61,1,84,52,1,-4,-17,-7,18,0,3,W
4,0,2050.23095703,1634.68200684,1,3,2,1,72,69,1,88,53,1,-4,-18,-6,19,0,3,W
4,0,2050.23095703,1634.68200684,2,3,3,2,72,70,2,93,54,1,-5,-18,-7,19,0,4,W
4,0,2050.23095703,1634.68200684,4,3,4,3,68,66,4,96,55,1,-5,-18,-7,19,0,4,W
4,0,2050.23095703,1634.68200684,4,3,4,3,66,64,4,95,56,1,-5,-17,-7,19,0,4,W
4,0,2050.23095703,1634.68200684,4,3,4,3,65,63,4,96,57,1,-4,-17,-7,19,0,3,W
4,0,2050.23095703,1634.68200684,5,3,4,3,65,63,4,97,58,1,-4,-18,-7,20,0,3,W
4,0,2050.23095703,1634.68200684,5,3,4,3,72,70,4,97,59,1,-4,-18,-8,20,0,3,W
