ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1940.40539551,1989.19555664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
0,0,1940.40539551,1989.19555664,0,0,0,0,-20,-20,0,0,1,0,0,0,0,0,0,0,L
0,0,1940.40539551,1989.19555664,0,0,0,0,-22,-22,0,1,2,0,0,0,1,0,0,0,L
0,0,1940.40539551,1989.19555664,0,0,0,0,-22,-22,0,1,3,0,0,0,1,0,0,0,L
0,0,1940.40539551,1989.19555664,0,0,0,0,-17,-17,0,4,4,0,0,0,1,0,0,0,L
0,0,1940.40539551,1989.19555664,0,0,0,0,-12,-12,0,3,5,0,0,0,1,0,0,0,L
0,0,1940.40539551,1989.19555664,0,0,0,0,-11,-11,0,2,6,0,0,0,2,0,0,0,L
0,0,1940.40539551,1989.19555664,0,0,0,0,-7,-6,0,2,7,0,0,-1,2,0,0,0,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-22,-20,-1,-2,8,0,0,0,1,0,0,0,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-38,-36,-1,-5,9,0,0,0,1,0,0,0,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-48,-46,-1,-5,10,0,1,0,0,0,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-37,-35,-1,5,11,0,1,-1,0,1,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-45,-43,-1,7,12,0,1,-1,-1,1,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-41,-39,-1,5,13,0,1,-1,-1,1,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-39,-38,-1,9,14,0,1,-1,0,2,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-37,-34,-1,7,15,0,1,0,-2,1,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-43,-39,-1,3,16,0,0,1,-3,1,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-34,-30,-1,3,17,0,-1,1,-3,1,0,0,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-46,-40,-1,3,18,0,-1,1,-5,1,0,0,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-58,-52,-1,-4,19,0,-1,3,-5,0,0,0,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-69,-62,-1,-12,20,0,-1,3,-7,0,0,0,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-65,-58,-1,-17,21,0,0,3,-6,0,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-57,-50,-1,-17,22,0,1,3,-6,0,0,-1,L
0,0,1940.40539551,1989.19555664,-1,0,0,-1,-67,-60,-1,-18,23,0,1,3,-6,0,0,-1,L
0,0,1940.40539551,1989.19555664,0,0,1,0,-54,-47,0,-16,24,0,1,2,-5,1,0,-1,L
0,0,1940.40539551,1989.19555664,0,0,1,0,-54,-46,0,-16,25,0,1,2,-7,1,0,-1,L
0,0,1940.40539551,1989.19555664,0,0,1,0,-43,-35,0,-15,26,0,1,2,-7,1,0,-1,L
0,0,1940.40539551,1989.19555664,0,0,1,0,-38,-31,0,-16,27,0,1,2,-6,1,0,-1,L
0,0,1940.40539551,1989.19555664,0,0,1,0,-38,-31,0,-18,28,0,1,2,-7,1,0,-1,L
0,0,1940.40539551,1989.19555664,1,0,2,0,-25,-18,1,-16,29,0,2,1,-7,1,0,-2,L
0,0,1940.40539551,1989.19555664,1,0,2,0,-19,-13,1,-13,30,0,2,-1,-5,2,0,-1,L
0,0,1940.40539551,1989.19555664,1,0,2,0,-7,-2,1,-10,31,0,2,-2,-4,3,0,-1,L
0,0,1940.40539551,1989.19555664,1,0,2,0,2,5,1,-6,32,0,2,-3,-2,5,0,-2,L
0,0,1940.40539551,1989.19555664,1,0,2,0,2,5,1,-4,33,0,2,-5,-2,6,0,-2,L
0,0,1940.40539551,1989.19555664,1,0,2,0,19,22,1,11,34,0,3,-6,-2,6,0,-3,L
0,0,1940.40539551,1989.19555664,1,0,2,0,27,30,1,19,35,0,4,-6,-1,6,0,-4,L
0,0,1940.40539551,1989.19555664,1,0,2,0,21,25,1,18,36,0,4,-6,-2,6,0,-4,L
0,0,1940.40539551,1989.19555664,0,0,1,0,21,25,1,18,37,0,4,-6,-2,6,0,-4,L
0,0,1940.40539551,1989.19555664,0,0,1,0,30,32,1,24,38,0,4,-6,0,7,0,-4,L
0,0,1940.40539551,1989.19555664,0,0,1,0,28,30,1,25,39,0,4,-7,-1,7,0,-4,L
0,0,1940.40539551,1989.19555664,0,0,1,0,38,39,1,28,40,0,2,-7,0,7,0,-3,L
0,0,1940.40539551,1989.19555664,1,0,1,1,38,39,2,33,41,0,2,-8,0,7,0,-2,L
0,0,1940.40539551,1989.19555664,1,0,1,1,34,34,2,35,42,0,2,-8,1,7,0,-2,L
0,0,1940.40539551,1989.19555664,1,0,1,1,34,34,2,35,43,0,2,-8,1,7,0,-2,L
0,0,1940.40539551,1989.19555664,1,0,1,1,35,34,2,33,44,0,2,-8,2,7,0,-2,L
0,0,1940.40539551,1989.19555664,3,0,2,2,34,33,2,34,45,0,1,-8,2,8,0,-2,L
0,0,1940.40539551,1989.19555664,3,0,2,2,37,37,2,30,46,0,1,-8,2,7,0,-2,L
0,0,1940.40539551,1989.19555664,3,0,2,2,49,48,2,37,47,0,1,-8,3,7,0,-2,L
0,0,1940.40539551,1989.19555664,3,0,2,2,49,48,2,37,45,0,1,-8,3,7,0,-2,L
0,0,1940.40539551,1989.19555664,3,0,2,2,56,53,2,38,46,0,1,-9,3,7,0,-2,L
0,0,1940.40539551,1989.19555664,3,0,2,2,72,68,2,43,47,0,1,-10,4,7,0,-2,L
0,0,1940.40539551,1989.19555664,3,0,2,2,74,69,2,44,48,0,0,-11,5,8,0,-2,L
0,1,1940.40539551,1989.19555664,1,-1,1,1,72,67,0,38,49,-1,0,-11,5,8,0,-2,L
0,1,1940.40539551,1989.19555664,1,-1,1,1,79,74,0,38,50,-1,0,-11,5,8,0,-2,L
0,1,1940.40539551,1989.19555664,1,-1,1,1,80,76,0,40,51,-1,0,-11,2,8,0,-2,L
0,1,1940.40539551,1989.19555664,1,-1,1,1,64,61,0,33,52,-1,0,-11,1,7,0,-2,L
0,1,1940.40539551,1989.19555664,1,-1,1,1,49,46,0,35,53,-1,0,-11,1,7,0,-2,L
0,1,1940.40539551,1989.19555664,1,-1,1,1,57,54,0,37,54,-1,0,-11,0,7,0,-2,L
0,1,1940.40539551,1989.19555664,2,-1,1,2,66,62,1,38,55,-1,1,-11,1,7,0,-2,L
0,1,1940.40539551,1989.19555664,2,-1,1,2,66,62,1,41,56,-1,1,-11,1,8,0,-2,L
0,1,1940.40539551,1989.19555664,2,-1,1,2,65,62,1,42,57,-1,0,-12,1,9,0,-1,L
0,1,1940.40539551,1989.19555664,3,-1,2,2,71,67,2,45,58,-1,0,-13,1,10,0,0,L
0,1,1940.40539551,1989.19555664,3,-1,2,2,88,83,2,49,59,-1,1,-13,2,10,0,0,L
0,1,1940.40539551,1989.19555664,3,-1,2,2,94,89,2,55,60,-1,2,-13,2,10,0,-1,L
0,1,1940.40539551,1989.19555664,3,-1,2,2,74,70,2,47,61,-1,3,-13,1,10,0,-2,L
0,1,1940.40539551,1989.19555664,3,-1,2,2,76,72,2,46,62,-1,3,-13,2,10,0,-2,L
1,1,1940.40539551,1989.19555664,4,-1,3,2,76,72,2,46,63,-1,3,-13,2,10,0,-2,L
1,1,1940.40539551,1989.19555664,4,-1,3,2,65,61,2,45,64,-1,3,-12,2,10,0,-2,L
1,1,1940.40539551,1989.19555664,4,-1,3,2,65,61,2,43,65,-1,3,-11,2,10,0,-2,L
1,1,1940.40539551,1989.19555664,4,-1,3,2,55,51,2,38,66,-1,3,-11,3,10,0,-2,L
1,1,1940.40539551,1989.19555664,4,-1,3,2,48,44,2,36,67,-1,3,-11,5,10,0,-1,L
1,1,1940.40539551,1989.19555664,4,-1,3,2,45,42,2,36,68,-1,3,-11,4,10,0,-1,L
1,1,1940.40539551,1989.19555664,3,-1,3,2,50,47,1,36,69,-1,4,-10,4,9,0,-1,L
1,1,1940.40539551,1989.19555664,3,-1,3,2,50,47,1,41,70,-1,4,-11,4,10,0,-1,L
1,1,1940.40539551,1989.19555664,3,-1,3,2,49,46,1,39,71,-1,4,-11,4,10,0,-1,L
1,1,1940.40539551,1989.19555664,3,-1,3,2,52,49,1,39,72,-1,4,-11,4,10,0,-1,L
1,2,1940.40539551,1989.19555664,2,-2,3,1,58,55,0,37,73,-2,3,-11,5,10,0,-1,L
1,2,1940.40539551,1989.19555664,2,-2,3,1,64,61,0,38,74,-2,3,-11,5,10,0,-1,L
1,2,1940.40539551,1989.19555664,2,-2,3,1,44,41,0,37,75,-2,3,-11,5,10,0,-1,L
1,3,1940.40539551,1989.19555664,1,-3,3,0,45,42,-1,36,76,-3,3,-11,5,10,0,-1,L
1,3,1940.40539551,1989.19555664,1,-3,3,0,48,45,-1,36,77,-3,3,-11,5,10,0,-1,L
1,3,1940.40539551,1989.19555664,1,-3,3,0,60,57,-1,37,78,-3,3,-11,6,10,0,-1,L
1,3,1940.40539551,1989.19555664,1,-3,3,0,65,62,-1,40,79,-3,3,-11,6,10,0,-1,L
1,3,1940.40539551,1989.19555664,1,-3,3,0,77,73,-1,41,80,-3,3,-11,7,10,0,-2,L
1,3,1940.40539551,1989.19555664,1,-3,3,0,79,75,-1,46,81,-3,3,-11,7,11,0,-2,L
1,3,1940.40539551,1989.19555664,1,-3,3,0,61,58,-1,42,82,-3,3,-11,6,11,0,-3,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,64,62,-2,41,83,-3,3,-11,5,11,0,-3,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,70,68,-2,43,84,-3,3,-11,5,11,0,-4,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,77,75,-2,43,85,-3,3,-11,4,11,0,-4,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,96,93,-2,45,86,-3,3,-11,5,12,0,-4,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,104,101,-2,52,87,-3,3,-12,5,13,0,-5,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,117,113,-2,55,88,-3,3,-13,7,13,0,-5,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,119,115,-2,61,89,-3,4,-14,7,13,0,-6,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,128,124,-2,69,90,-3,4,-15,6,14,0,-6,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,133,130,-2,72,91,-3,4,-15,5,15,0,-7,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,127,124,-2,66,92,-3,4,-15,5,15,0,-6,L
1,4,1940.40539551,1989.19555664,0,-3,2,-1,129,126,-2,66,93,-3,3,-15,5,15,0,-5,L
