ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1802.4432373,0,1821.5255127,0,0,0,0,0,L
0,1802.4432373,0,1821.5255127,0,0,-4,2,0,L
0,1802.4432373,0,1821.5255127,0,0,11,3,0,L
0,1802.4432373,0,1821.5255127,0,0,8,3,0,L
0,1802.4432373,0,1821.5255127,0,0,-2,-2,-1,L
0,1802.4432373,0,1821.5255127,0,-1,8,-2,-1,L
0,1802.4432373,0,1821.5255127,0,-1,12,4,-1,L
0,1802.4432373,0,1821.5255127,0,-1,12,7,-1,L
0,1802.4432373,0,1821.5255127,0,-1,7,9,-1,L
0,1802.4432373,0,1821.5255127,0,-2,8,6,-2,L
0,1802.4432373,0,1821.5255127,0,-2,11,9,-2,L
0,1802.4432373,0,1821.5255127,0,-2,7,11,-2,L
0,1802.4432373,0,1821.5255127,0,-3,-1,11,-3,L
0,1802.4432373,0,1821.5255127,0,-3,1,11,-3,L
0,1802.4432373,0,1821.5255127,0,-3,-3,12,-3,L
0,1802.4432373,0,1821.5255127,0,-3,12,16,-3,L
0,1802.4432373,0,1821.5255127,0,-2,22,22,-2,L
0,1802.4432373,0,1821.5255127,0,-2,24,25,-2,L
0,1802.4432373,0,1821.5255127,0,-2,18,26,-2,L
0,1802.4432373,0,1821.5255127,0,-2,9,21,-2,L
0,1802.4432373,0,1821.5255127,0,-2,15,19,-2,L
0,1802.4432373,0,1821.5255127,0,-3,15,18,-2,L
0,1802.4432373,0,1821.5255127,0,-3,18,21,-2,L
0,1802.4432373,0,1821.5255127,0,-3,15,23,-2,L
0,1802.4432373,0,1821.5255127,0,-3,9,21,-2,L
0,1802.4432373,0,1821.5255127,0,-2,17,21,-1,L
0,1802.4432373,0,1821.5255127,0,-2,26,24,-1,L
0,1802.4432373,0,1821.5255127,0,-2,35,26,-1,L
0,1802.4432373,0,1821.5255127,0,-2,29,28,-1,L
0,1802.4432373,0,1821.5255127,0,-2,38,32,-1,L
0,1802.4432373,0,1821.5255127,0,-2,29,34,-1,L
0,1802.4432373,0,1821.5255127,0,-2,16,34,-1,L
0,1802.4432373,0,1821.5255127,0,-2,10,30,-1,L
0,1802.4432373,0,1821.5255127,0,-2,-5,27,-1,L
0,1802.4432373,0,1821.5255127,0,-2,-8,23,-1,L
0,1802.4432373,0,1821.5255127,0,-2,-11,25,-1,L
0,1802.4432373,0,1821.5255127,0,-1,-11,28,0,L
0,1802.4432373,0,1821.5255127,0,-1,-11,28,0,L
0,1802.4432373,0,1821.5255127,0,-1,-11,27,0,L
0,1802.4432373,0,1821.5255127,0,-1,-6,37,0,L
0,1802.4432373,0,1821.5255127,0,-1,-6,37,0,L
0,1802.4432373,0,1821.5255127,0,-1,-4,39,0,L
0,1802.4432373,0,1821.5255127,0,0,-4,40,0,L
0,1802.4432373,0,1821.5255127,0,0,-13,40,0,L
0,1802.4432373,0,1821.5255127,0,0,-1,39,0,L
0,1802.4432373,0,1821.5255127,0,0,10,43,0,L
0,1802.4432373,0,1821.5255127,0,0,16,45,0,L
0,1802.4432373,0,1821.5255127,0,0,16,45,0,L
0,1802.4432373,0,1821.5255127,0,0,18,47,0,L
0,1802.4432373,0,1821.5255127,0,0,22,47,0,L
0,1802.4432373,0,1821.5255127,0,0,21,45,0,L
0,1802.4432373,0,1821.5255127,0,0,28,47,0,L
0,1802.4432373,0,1821.5255127,0,0,32,55,0,L
0,1802.4432373,1,1821.5255127,-1,0,31,55,0,L
0,1802.4432373,1,1821.5255127,-1,0,35,55,0,L
0,1802.4432373,1,1821.5255127,-1,0,50,57,0,L
0,1802.4432373,1,1821.5255127,-1,0,62,62,0,L
0,1802.4432373,1,1821.5255127,-1,0,62,62,0,L
