minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1766.65393066,1717.8840332,0,0,0,0,0,0,0,0,0,W
1,1,1766.65393066,1717.8840332,0,0,-11,-4,0,0,0,0,0,W
2,1,1766.65393066,1717.8840332,0,0,-11,-11,0,0,0,0,0,W
3,1,1766.65393066,1717.8840332,0,0,-7,-17,0,0,0,0,0,W
4,1,1766.65393066,1717.8840332,0,0,-10,-19,0,0,0,0,0,W
5,1,1766.65393066,1717.8840332,0,0,-7,-19,0,0,0,-1,0,W
6,1,1766.65393066,1717.8840332,0,0,5,-6,0,0,0,-1,0,W
7,1,1766.65393066,1717.8840332,0,0,-1,-9,-1,0,0,-2,0,W
8,1,1766.65393066,1717.8840332,0,0,4,-11,-2,0,0,-3,0,W
9,1,1766.65393066,1717.8840332,0,0,23,-5,-1,0,1,-2,0,W
10,1,1766.65393066,1717.8840332,0,0,35,-5,-1,0,1,-2,0,W
11,1,1766.65393066,1717.8840332,0,0,47,-2,-1,0,1,-2,0,W
12,1,1766.65393066,1717.8840332,0,0,53,-4,-1,0,1,-2,0,W
13,1,1766.65393066,1717.8840332,1,0,66,-1,0,0,2,-1,0,W
14,1,1766.65393066,1717.8840332,1,0,61,-1,0,0,2,-1,0,W
15,1,1766.65393066,1717.8840332,1,0,64,0,0,0,2,-1,0,W
16,1,1766.65393066,1717.8840332,1,0,61,1,1,0,2,0,0,W
17,1,1766.65393066,1717.8840332,1,0,66,-6,1,0,2,0,0,W
18,1,1766.65393066,1717.8840332,1,0,64,-9,1,0,2,0,0,W
19,1,1766.65393066,1717.8840332,1,0,61,-15,1,0,2,0,0,W
20,1,1766.65393066,1717.8840332,1,0,71,-16,1,0,2,0,0,W
21,1,1766.65393066,1717.8840332,1,0,83,-14,1,0,2,0,0,W
22,1,1766.65393066,1717.8840332,1,0,93,-10,2,0,3,1,0,W
23,1,1766.65393066,1717.8840332,1,0,89,-11,2,0,3,1,0,W
24,1,1766.65393066,1717.8840332,1,0,93,-13,2,0,3,1,0,W
25,1,1766.65393066,1717.8840332,1,0,93,-12,2,0,3,1,0,W
26,1,1766.65393066,1717.8840332,1,0,87,-15,3,0,4,1,0,W
27,1,1766.65393066,1717.8840332,1,0,83,-14,3,0,4,1,0,W
28,1,1766.65393066,1717.8840332,1,0,83,-13,3,0,4,1,0,W
29,1,1766.65393066,1717.8840332,1,0,92,-14,2,0,4,0,0,W
30,1,1766.65393066,1717.8840332,1,0,93,-15,2,0,4,0,0,W
31,1,1766.65393066,1717.8840332,1,0,95,-14,2,0,4,0,0,W
32,1,1766.65393066,1717.8840332,1,0,97,-11,2,1,4,0,0,W
33,1,1766.65393066,1717.8840332,1,0,101,-10,2,1,4,0,0,W
34,1,1766.65393066,1717.8840332,1,0,107,-5,3,2,4,1,0,W
35,1,1766.65393066,1717.8840332,1,0,102,-6,3,2,4,1,0,W
36,1,1766.65393066,1717.8840332,1,0,93,-13,3,2,4,1,0,W
37,1,1766.65393066,1717.8840332,1,0,98,-13,3,2,4,1,0,W
38,1,1766.65393066,1717.8840332,1,0,89,-14,3,2,4,1,0,W
39,1,1766.65393066,1717.8840332,1,0,88,-15,3,2,4,1,0,W
40,1,1766.65393066,1717.8840332,1,0,89,-14,3,2,4,1,0,W
41,1,1766.65393066,1717.8840332,1,0,92,-12,3,2,4,1,0,W
42,1,1766.65393066,1717.8840332,1,0,91,-11,3,2,4,1,0,W
43,1,1766.65393066,1717.8840332,1,0,107,-1,4,2,4,2,0,W
44,1,1766.65393066,1717.8840332,1,0,129,4,4,2,4,2,0,W
45,1,1766.65393066,1717.8840332,1,0,133,4,4,2,4,2,0,W
46,1,1766.65393066,1717.8840332,1,1,128,-2,3,2,3,1,0,W
47,1,1766.65393066,1717.8840332,1,1,134,-1,3,2,3,1,0,W
48,1,1766.65393066,1717.8840332,1,1,144,1,3,2,3,1,0,W
45,2,1766.65393066,1717.8840332,1,1,144,1,3,2,3,1,0,W
46,2,1766.65393066,1717.8840332,1,1,154,1,3,2,3,1,0,W
47,2,1766.65393066,1717.8840332,1,1,154,1,3,2,3,1,0,W
48,2,1766.65393066,1717.8840332,1,1,151,-4,3,2,3,1,0,W
49,2,1766.65393066,1717.8840332,1,1,166,-3,3,2,3,1,0,W
50,2,1766.65393066,1717.8840332,1,1,167,-3,3,2,3,1,0,W
51,2,1766.65393066,1717.8840332,1,1,172,-5,3,2,3,1,0,W
52,2,1766.65393066,1717.8840332,1,1,177,-6,3,2,3,1,0,W
53,2,1766.65393066,1717.8840332,1,1,177,-6,3,2,3,0,0,W
54,2,1766.65393066,1717.8840332,1,1,186,-7,3,2,3,0,0,W
55,2,1766.65393066,1717.8840332,1,1,192,-7,2,2,3,-1,0,W
56,2,1766.65393066,1717.8840332,1,1,192,-10,1,0,3,-2,0,W
57,2,1766.65393066,1717.8840332,1,1,197,-10,1,0,3,-2,0,W
58,2,1766.65393066,1717.8840332,1,1,200,-10,1,0,3,-2,0,W
