minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1781.6192627,1794.43823242,0,0,0,0,0,0,0,0,0,W
1,1,1781.6192627,1794.43823242,1,0,-1,-2,0,0,0,1,0,W
2,1,1781.6192627,1794.43823242,1,0,-5,-4,0,0,0,1,0,W
3,1,1781.6192627,1794.43823242,1,0,-6,-4,0,0,0,1,0,W
4,1,1781.6192627,1794.43823242,1,0,4,-4,0,0,0,1,0,W
5,1,1781.6192627,1794.43823242,1,0,10,-5,0,0,0,1,0,W
6,1,1781.6192627,1794.43823242,1,0,10,-4,0,0,0,1,0,W
7,1,1781.6192627,1794.43823242,1,0,19,-2,1,0,0,2,0,W
8,1,1781.6192627,1794.43823242,1,0,15,-1,1,0,0,2,0,W
9,1,1781.6192627,1794.43823242,1,0,11,-3,1,0,0,2,0,W
10,1,1781.6192627,1794.43823242,1,0,12,-1,1,0,0,2,0,W
11,1,1781.6192627,1794.43823242,1,0,11,-1,1,0,0,2,0,W
12,1,1781.6192627,1794.43823242,1,0,3,-4,1,0,0,2,0,W
13,1,1781.6192627,1794.43823242,1,0,1,-9,1,-1,0,2,0,W
14,1,1781.6192627,1794.43823242,1,0,12,-5,1,-1,0,2,0,W
15,1,1781.6192627,1794.43823242,1,0,3,-3,1,-1,0,2,0,W
16,1,1781.6192627,1794.43823242,1,0,12,3,1,-1,0,2,0,W
17,1,1781.6192627,1794.43823242,1,0,-3,-5,2,-1,1,3,0,W
18,1,1781.6192627,1794.43823242,1,0,-6,-8,1,-1,1,2,0,W
19,1,1781.6192627,1794.43823242,1,0,-17,-14,1,-1,1,2,0,W
20,1,1781.6192627,1794.43823242,1,0,-17,-15,0,-1,1,1,0,W
21,1,1781.6192627,1794.43823242,1,0,-15,-15,0,-1,1,1,0,W
22,1,1781.6192627,1794.43823242,1,0,-6,-14,0,-1,1,1,0,W
23,1,1781.6192627,1794.43823242,1,0,-8,-15,0,-1,1,1,0,W
24,1,1781.6192627,1794.43823242,1,0,-14,-14,0,-1,1,1,0,W
25,1,1781.6192627,1794.43823242,1,0,-13,-13,0,-1,1,1,0,W
26,1,1781.6192627,1794.43823242,1,0,-13,-12,1,-1,1,3,0,W
27,1,1781.6192627,1794.43823242,1,0,-13,-10,1,1,1,5,0,W
28,1,1781.6192627,1794.43823242,1,0,-18,-8,1,1,1,5,0,W
29,1,1781.6192627,1794.43823242,1,0,-26,-10,1,1,1,5,0,W
30,1,1781.6192627,1794.43823242,1,0,-22,-11,1,1,1,5,0,W
31,1,1781.6192627,1794.43823242,1,0,-21,-10,1,1,1,4,0,W
32,1,1781.6192627,1794.43823242,1,0,-22,-10,1,1,1,1,0,W
33,1,1781.6192627,1794.43823242,1,0,-27,-13,1,1,1,1,0,W
34,1,1781.6192627,1794.43823242,1,0,-19,-14,0,0,1,0,0,W
35,1,1781.6192627,1794.43823242,1,0,-13,-10,0,0,1,0,0,W
36,1,1781.6192627,1794.43823242,1,0,-11,-6,0,2,1,0,0,W
37,1,1781.6192627,1794.43823242,1,0,-10,-5,-1,2,0,-1,0,W
38,1,1781.6192627,1794.43823242,1,0,-7,-1,-1,2,0,-1,0,W
39,1,1781.6192627,1794.43823242,1,0,-7,-1,-1,2,0,-1,0,W
40,1,1781.6192627,1794.43823242,1,0,-12,-1,-1,2,0,-1,0,W
41,1,1781.6192627,1794.43823242,1,0,-17,-1,-1,2,0,-1,0,W
42,1,1781.6192627,1794.43823242,1,0,-21,-4,-1,2,0,-1,0,W
43,1,1781.6192627,1794.43823242,1,0,-22,-9,-1,1,0,-1,0,W
44,1,1781.6192627,1794.43823242,1,0,-22,-9,-1,1,0,-1,0,W
45,1,1781.6192627,1794.43823242,1,0,-18,-7,-1,1,0,-1,0,W
46,1,1781.6192627,1794.43823242,1,0,-2,1,-1,1,0,-1,0,W
45,2,1781.6192627,1794.43823242,1,0,0,6,-1,2,0,0,0,W
46,2,1781.6192627,1794.43823242,1,0,4,10,-1,2,0,0,0,W
47,2,1781.6192627,1794.43823242,1,0,15,10,-1,2,0,0,0,W
48,2,1781.6192627,1794.43823242,1,0,10,5,-1,2,0,0,0,W
49,2,1781.6192627,1794.43823242,1,0,10,5,-1,2,0,0,0,W
50,2,1781.6192627,1794.43823242,1,0,-5,1,-1,2,0,0,0,W
51,2,1781.6192627,1794.43823242,1,0,-12,-2,-1,2,0,0,0,W
52,2,1781.6192627,1794.43823242,1,0,-9,-2,-1,2,0,0,0,W
53,2,1781.6192627,1794.43823242,1,0,2,4,-1,2,0,0,0,W
54,2,1781.6192627,1794.43823242,1,0,2,3,0,2,0,1,0,W
55,2,1781.6192627,1794.43823242,1,0,1,6,1,2,1,2,0,W
56,2,1781.6192627,1794.43823242,1,0,-1,3,1,2,1,2,0,W
57,2,1781.6192627,1794.43823242,1,0,-1,3,1,2,1,2,0,W
58,2,1781.6192627,1794.43823242,1,0,-3,2,1,2,1,2,0,W
59,2,1781.6192627,1794.43823242,1,0,-5,2,1,2,1,2,0,W
60,2,1781.6192627,1794.43823242,1,0,-15,-1,1,2,1,2,0,W
61,2,1781.6192627,1794.43823242,1,0,-14,-1,1,2,1,2,0,W
62,2,1781.6192627,1794.43823242,1,0,-16,2,2,2,1,3,0,W
63,2,1781.6192627,1794.43823242,1,0,-14,3,2,3,1,3,0,W
64,2,1781.6192627,1794.43823242,1,0,-16,0,2,3,1,3,0,W
