minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1715.27978516,1589.20849609,0,0,0,0,0,0,0,0,0,W
1,1,1715.27978516,1589.20849609,0,0,4,0,0,0,0,0,0,W
2,1,1715.27978516,1589.20849609,0,0,4,5,1,1,1,1,0,W
3,1,1715.27978516,1589.20849609,0,0,-3,9,1,1,1,1,0,W
4,1,1715.27978516,1589.20849609,0,0,-16,8,1,1,1,1,0,W
5,1,1715.27978516,1589.20849609,0,0,-30,-6,0,1,1,0,0,W
6,1,1715.27978516,1589.20849609,0,0,-41,-15,-1,1,1,-1,0,W
7,1,1715.27978516,1589.20849609,0,0,-42,-18,-2,-1,0,-2,0,W
8,1,1715.27978516,1589.20849609,0,0,-45,-20,-3,-1,0,-3,0,W
9,1,1715.27978516,1589.20849609,0,0,-55,-22,-4,-1,0,-4,0,W
10,1,1715.27978516,1589.20849609,0,0,-68,-29,-4,-1,0,-4,0,W
11,1,1715.27978516,1589.20849609,0,0,-75,-30,-4,-1,0,-4,0,W
12,1,1715.27978516,1589.20849609,0,0,-74,-26,-4,-1,0,-4,0,W
13,1,1715.27978516,1589.20849609,0,0,-79,-25,-4,-1,0,-4,0,W
14,1,1715.27978516,1589.20849609,0,0,-85,-24,-4,-1,0,-4,0,W
15,1,1715.27978516,1589.20849609,0,0,-84,-23,-3,-1,0,-3,0,W
16,1,1715.27978516,1589.20849609,0,0,-81,-20,-2,-1,0,-2,0,W
17,1,1715.27978516,1589.20849609,0,0,-79,-22,-2,-1,0,-2,0,W
18,1,1715.27978516,1589.20849609,0,0,-83,-21,-2,-1,0,-2,0,W
19,1,1715.27978516,1589.20849609,0,0,-74,-21,-2,-1,0,-2,0,W
20,1,1715.27978516,1589.20849609,0,0,-64,-21,-2,-1,0,-2,0,W
21,1,1715.27978516,1589.20849609,0,0,-55,-13,-2,-1,0,-2,0,W
22,1,1715.27978516,1589.20849609,0,0,-60,-13,-2,-1,0,-2,0,W
23,1,1715.27978516,1589.20849609,0,0,-57,-14,-2,-1,0,-2,0,W
24,1,1715.27978516,1589.20849609,0,0,-53,-8,-2,-1,0,-1,0,W
25,1,1715.27978516,1589.20849609,0,0,-57,-6,-2,-1,0,-1,0,W
26,1,1715.27978516,1589.20849609,0,0,-50,-3,-1,-1,0,0,0,W
27,1,1715.27978516,1589.20849609,0,0,-34,5,-1,-1,0,0,0,W
28,1,1715.27978516,1589.20849609,0,0,-33,6,-1,-1,0,0,0,W
29,1,1715.27978516,1589.20849609,0,0,-37,6,-1,-1,0,0,0,W
30,1,1715.27978516,1589.20849609,0,0,-43,8,0,-1,0,1,0,W
31,1,1715.27978516,1589.20849609,0,0,-49,7,0,-1,0,1,0,W
32,1,1715.27978516,1589.20849609,0,0,-48,9,0,-1,0,1,0,W
33,1,1715.27978516,1589.20849609,0,0,-47,11,0,-1,0,1,0,W
34,1,1715.27978516,1589.20849609,0,0,-64,11,0,-1,0,1,0,W
35,1,1715.27978516,1589.20849609,0,0,-59,14,1,-1,0,2,0,W
36,1,1715.27978516,1589.20849609,0,0,-56,18,1,0,0,2,0,W
37,1,1715.27978516,1589.20849609,0,0,-59,15,0,-1,0,2,0,W
38,1,1715.27978516,1589.20849609,0,0,-59,15,0,-1,0,1,0,W
39,1,1715.27978516,1589.20849609,0,0,-59,15,0,-1,0,1,0,W
40,1,1715.27978516,1589.20849609,0,0,-50,18,1,-1,0,2,0,W
41,1,1715.27978516,1589.20849609,0,0,-54,17,1,-1,0,2,0,W
42,1,1715.27978516,1589.20849609,0,0,-60,18,1,-1,0,2,0,W
43,1,1715.27978516,1589.20849609,1,0,-60,18,2,-1,0,4,0,W
44,1,1715.27978516,1589.20849609,1,0,-61,16,2,-2,0,4,0,W
45,1,1715.27978516,1589.20849609,1,0,-59,17,2,-2,0,3,0,W
46,1,1715.27978516,1589.20849609,1,0,-77,14,2,-2,0,3,0,W
47,1,1715.27978516,1589.20849609,1,0,-89,6,2,-2,0,3,0,W
48,1,1715.27978516,1589.20849609,1,0,-99,-2,1,-2,0,2,0,W
45,2,1715.27978516,1589.20849609,1,0,-99,-2,1,-2,0,2,0,W
46,2,1715.27978516,1589.20849609,1,0,-88,2,2,-2,0,3,0,W
47,2,1715.27978516,1589.20849609,1,0,-84,2,2,-2,0,3,0,W
48,2,1715.27978516,1589.20849609,1,0,-86,2,2,-2,0,3,0,W
49,2,1715.27978516,1589.20849609,1,0,-78,2,2,-2,0,3,0,W
50,2,1715.27978516,1589.20849609,1,0,-81,5,2,-2,0,3,0,W
51,2,1715.27978516,1589.20849609,1,0,-75,5,2,-2,0,3,0,W
52,2,1715.27978516,1589.20849609,1,0,-97,-4,2,-2,0,3,0,W
53,2,1715.27978516,1589.20849609,1,0,-106,-4,3,-2,1,4,0,W
54,2,1715.27978516,1589.20849609,1,0,-121,-9,3,-2,1,4,0,W
55,2,1715.27978516,1589.20849609,1,0,-114,-12,3,-2,1,4,0,W
56,2,1715.27978516,1589.20849609,1,0,-113,-10,3,-2,1,4,0,W
57,2,1715.27978516,1589.20849609,1,0,-113,-10,3,-2,1,4,0,W
58,2,1715.27978516,1589.20849609,1,0,-109,-6,3,-2,1,4,0,W
59,2,1715.27978516,1589.20849609,1,0,-109,-7,3,-2,1,4,0,W
60,2,1715.27978516,1589.20849609,1,0,-123,-11,3,-2,1,4,0,W
61,2,1715.27978516,1589.20849609,1,0,-130,-19,2,-3,1,3,0,W
62,2,1715.27978516,1589.20849609,1,0,-140,-22,1,-3,1,2,0,W
63,2,1715.27978516,1589.20849609,1,0,-145,-27,2,-4,1,3,0,W
64,2,1715.27978516,1589.20849609,1,0,-132,-19,3,-4,1,5,0,W
65,2,1715.27978516,1589.20849609,2,0,-135,-17,4,-4,2,6,0,W
66,2,1715.27978516,1589.20849609,2,0,-140,-17,3,-4,2,6,0,W
67,2,1715.27978516,1589.20849609,2,0,-138,-18,3,-4,2,5,0,W
68,2,1715.27978516,1589.20849609,2,0,-139,-14,3,-4,2,5,0,W
69,2,1715.27978516,1589.20849609,3,0,-139,-12,3,-4,2,6,0,W
70,2,1715.27978516,1589.20849609,3,0,-145,-11,3,-4,2,6,0,W
