minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1605.85876465,1646.10852051,0,0,0,0,0,0,0,0,0,L
1,1,1605.85876465,1646.10852051,0,0,2,4,0,0,0,0,0,L
2,1,1605.85876465,1646.10852051,0,0,1,6,0,0,0,0,0,L
3,1,1605.85876465,1646.10852051,0,0,2,5,0,0,0,0,0,L
4,1,1605.85876465,1646.10852051,0,0,8,4,0,0,0,0,0,L
5,1,1605.85876465,1646.10852051,0,0,8,3,0,0,0,0,0,L
6,1,1605.85876465,1646.10852051,0,0,-2,-1,0,0,0,0,0,L
7,1,1605.85876465,1646.10852051,0,0,-21,-5,0,0,0,0,0,L
8,1,1605.85876465,1646.10852051,0,0,-24,-4,0,0,0,0,0,L
9,1,1605.85876465,1646.10852051,0,0,-40,-10,-1,0,0,0,0,L
10,1,1605.85876465,1646.10852051,0,0,-47,-10,-1,0,0,-1,0,L
11,1,1605.85876465,1646.10852051,0,0,-64,-12,-1,0,0,-1,0,L
12,1,1605.85876465,1646.10852051,0,1,-70,-15,-2,0,-1,-2,0,L
13,1,1605.85876465,1646.10852051,0,1,-73,-15,-2,0,-1,-2,0,L
14,1,1605.85876465,1646.10852051,0,1,-73,-15,-2,0,-1,-2,0,L
15,1,1605.85876465,1646.10852051,0,1,-83,-17,-2,0,-1,-3,0,L
16,1,1605.85876465,1646.10852051,0,1,-75,-16,-2,0,-1,-3,0,L
17,1,1605.85876465,1646.10852051,0,1,-69,-8,-2,0,-1,-3,0,L
18,1,1605.85876465,1646.10852051,0,1,-71,-8,-2,0,-1,-3,0,L
19,1,1605.85876465,1646.10852051,0,1,-73,-10,-3,0,-1,-4,0,L
20,1,1605.85876465,1646.10852051,0,1,-81,-13,-3,0,-1,-4,0,L
21,1,1605.85876465,1646.10852051,0,1,-85,-15,-4,0,-1,-5,0,L
22,1,1605.85876465,1646.10852051,0,1,-84,-17,-4,0,-1,-5,0,L
23,1,1605.85876465,1646.10852051,0,1,-85,-18,-5,0,-1,-6,0,L
24,1,1605.85876465,1646.10852051,0,1,-81,-10,-5,0,-1,-6,0,L
25,1,1605.85876465,1646.10852051,0,1,-75,-10,-5,0,-1,-6,0,L
26,1,1605.85876465,1646.10852051,0,1,-76,-8,-6,0,-1,-7,0,L
27,1,1605.85876465,1646.10852051,0,1,-71,-5,-6,0,-1,-7,0,L
28,1,1605.85876465,1646.10852051,0,1,-74,-6,-7,0,-1,-8,0,L
29,1,1605.85876465,1646.10852051,0,1,-75,-8,-8,-1,-1,-9,0,L
30,1,1605.85876465,1646.10852051,0,1,-80,-10,-8,-1,-1,-9,0,L
31,1,1605.85876465,1646.10852051,0,1,-81,-11,-8,-1,-1,-9,0,L
32,1,1605.85876465,1646.10852051,0,1,-76,-8,-8,-1,-1,-9,0,L
33,1,1605.85876465,1646.10852051,0,1,-77,-9,-8,-1,-1,-9,0,L
34,1,1605.85876465,1646.10852051,0,1,-73,-6,-8,-1,-1,-9,0,L
35,1,1605.85876465,1646.10852051,0,1,-71,-4,-8,-1,-1,-9,0,L
36,1,1605.85876465,1646.10852051,0,1,-71,-2,-8,-1,-1,-8,0,L
37,1,1605.85876465,1646.10852051,0,1,-66,2,-8,-1,-1,-8,0,L
38,1,1605.85876465,1646.10852051,0,1,-66,7,-8,-1,-1,-8,0,L
39,1,1605.85876465,1646.10852051,0,1,-71,7,-8,-1,-1,-8,0,L
40,1,1605.85876465,1646.10852051,0,1,-82,3,-8,-1,-1,-8,0,L
41,1,1605.85876465,1646.10852051,0,1,-83,7,-8,-1,-1,-8,0,L
42,1,1605.85876465,1646.10852051,0,1,-78,6,-8,-1,-1,-8,0,L
43,1,1605.85876465,1646.10852051,0,1,-76,7,-8,-1,-1,-8,0,L
44,1,1605.85876465,1646.10852051,0,1,-75,10,-7,-1,-1,-7,0,L
45,1,1605.85876465,1646.10852051,0,1,-74,10,-7,-1,-1,-7,0,L
