minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1863.02453613,1778.71130371,0,0,0,0,0,0,0,0,0,D
1,1,1863.02453613,1778.71130371,0,0,-1,4,1,0,1,0,0,D
2,1,1863.02453613,1778.71130371,0,0,3,5,1,0,1,0,0,D
3,1,1863.02453613,1778.71130371,0,0,3,5,1,0,1,0,0,D
4,1,1863.02453613,1778.71130371,0,0,-2,6,1,0,1,0,0,D
5,1,1863.02453613,1778.71130371,0,0,-2,6,1,0,1,0,0,D
6,1,1863.02453613,1778.71130371,0,0,3,7,1,0,1,0,0,D
7,1,1863.02453613,1778.71130371,0,0,1,7,1,0,1,1,0,D
8,1,1863.02453613,1778.71130371,0,0,14,11,1,0,1,1,0,D
9,1,1863.02453613,1778.71130371,0,0,15,11,1,0,1,1,0,D
10,1,1863.02453613,1778.71130371,0,0,13,13,2,0,1,2,0,D
11,1,1863.02453613,1778.71130371,0,0,8,8,2,0,1,2,0,D
12,1,1863.02453613,1778.71130371,0,0,1,7,2,0,1,2,0,D
13,1,1863.02453613,1778.71130371,1,0,2,8,3,0,2,3,0,D
14,1,1863.02453613,1778.71130371,1,0,1,7,3,0,2,3,0,D
15,1,1863.02453613,1778.71130371,1,0,1,5,3,-1,2,3,0,D
16,1,1863.02453613,1778.71130371,1,0,-4,3,3,-1,2,3,0,D
17,1,1863.02453613,1778.71130371,1,0,-13,2,3,-1,2,3,0,D
18,1,1863.02453613,1778.71130371,1,0,-21,1,3,-1,2,3,0,D
19,1,1863.02453613,1778.71130371,1,0,-24,1,3,-1,2,3,0,D
20,1,1863.02453613,1778.71130371,1,0,-24,1,3,-1,2,3,0,D
21,1,1863.02453613,1778.71130371,1,0,-32,1,3,-1,2,3,0,D
22,1,1863.02453613,1778.71130371,1,0,-20,6,4,-1,2,4,0,D
23,1,1863.02453613,1778.71130371,1,0,-22,9,5,-1,2,4,0,D
24,1,1863.02453613,1778.71130371,1,0,-22,9,5,-1,2,4,0,D
25,1,1863.02453613,1778.71130371,1,0,-23,10,5,-1,2,5,0,D
26,1,1863.02453613,1778.71130371,1,0,-26,9,5,-1,2,5,0,D
27,1,1863.02453613,1778.71130371,1,0,-18,10,5,-1,2,5,0,D
28,1,1863.02453613,1778.71130371,1,0,-17,14,5,-1,2,5,0,D
29,1,1863.02453613,1778.71130371,1,0,-14,14,6,-1,2,6,0,D
30,1,1863.02453613,1778.71130371,1,0,-14,16,6,0,2,6,0,D
31,1,1863.02453613,1778.71130371,1,0,-13,17,6,1,2,6,0,D
32,1,1863.02453613,1778.71130371,1,0,-13,17,6,1,2,6,0,D
33,1,1863.02453613,1778.71130371,1,0,-11,18,7,1,3,7,0,D
34,1,1863.02453613,1778.71130371,1,0,-11,18,7,1,3,7,0,D
35,1,1863.02453613,1778.71130371,1,0,-7,18,7,1,3,7,0,D
36,1,1863.02453613,1778.71130371,1,0,-12,18,7,1,3,7,0,D
37,1,1863.02453613,1778.71130371,1,0,-11,15,7,1,3,7,0,D
38,1,1863.02453613,1778.71130371,1,0,-11,15,7,1,3,7,0,D
39,1,1863.02453613,1778.71130371,1,0,-8,18,8,1,3,8,0,D
