minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1993.43103027,1808.10131836,0,0,0,0,0,0,0,0,0,W
1,1,1993.43103027,1808.10131836,0,0,11,2,0,0,0,0,0,W
2,1,1993.43103027,1808.10131836,0,0,20,6,0,0,0,0,0,W
3,1,1993.43103027,1808.10131836,0,0,23,7,1,0,0,1,0,W
4,1,1993.43103027,1808.10131836,0,0,28,10,2,0,0,2,0,W
5,1,1993.43103027,1808.10131836,0,0,31,16,3,1,1,3,0,W
6,1,1993.43103027,1808.10131836,0,0,29,15,2,1,0,2,0,W
7,1,1993.43103027,1808.10131836,0,0,30,14,2,1,0,2,0,W
8,1,1993.43103027,1808.10131836,0,0,25,12,2,1,0,2,0,W
9,1,1993.43103027,1808.10131836,0,0,29,10,2,0,0,2,0,W
10,1,1993.43103027,1808.10131836,0,0,28,7,1,-1,0,1,0,W
11,1,1993.43103027,1808.10131836,0,0,31,12,1,0,0,1,0,W
12,1,1993.43103027,1808.10131836,0,0,40,13,1,0,0,1,0,W
13,1,1993.43103027,1808.10131836,0,0,34,6,1,0,0,1,0,W
14,1,1993.43103027,1808.10131836,0,0,33,5,1,0,0,1,0,W
15,1,1993.43103027,1808.10131836,0,0,36,5,1,0,0,1,0,W
16,1,1993.43103027,1808.10131836,0,0,37,8,1,0,0,1,0,W
17,1,1993.43103027,1808.10131836,0,0,36,7,1,0,0,1,0,W
18,1,1993.43103027,1808.10131836,0,0,34,6,1,0,0,1,0,W
19,1,1993.43103027,1808.10131836,0,0,33,5,1,0,0,1,0,W
20,1,1993.43103027,1808.10131836,0,0,33,3,1,0,0,1,0,W
21,1,1993.43103027,1808.10131836,0,0,35,1,1,0,0,1,0,W
22,1,1993.43103027,1808.10131836,0,0,49,3,1,0,0,1,0,W
23,1,1993.43103027,1808.10131836,0,0,57,8,1,0,0,1,0,W
24,1,1993.43103027,1808.10131836,0,0,57,11,1,0,0,1,0,W
25,1,1993.43103027,1808.10131836,0,0,58,11,1,0,0,1,0,W
26,1,1993.43103027,1808.10131836,0,0,57,9,1,0,0,1,0,W
27,1,1993.43103027,1808.10131836,0,0,69,15,1,0,0,1,0,W
28,1,1993.43103027,1808.10131836,0,0,69,15,1,0,0,1,0,W
29,1,1993.43103027,1808.10131836,0,0,69,15,1,0,0,1,0,W
30,1,1993.43103027,1808.10131836,0,0,69,18,1,0,0,1,0,W
31,1,1993.43103027,1808.10131836,0,0,69,19,2,1,0,2,0,W
32,1,1993.43103027,1808.10131836,0,0,64,18,2,1,0,2,0,W
33,1,1993.43103027,1808.10131836,0,0,64,20,2,1,0,2,0,W
34,1,1993.43103027,1808.10131836,0,0,68,24,2,1,0,2,0,W
35,1,1993.43103027,1808.10131836,0,0,62,22,1,1,-1,1,0,W
36,1,1993.43103027,1808.10131836,0,0,74,23,1,1,-1,1,0,W
37,1,1993.43103027,1808.10131836,1,0,80,24,2,1,0,2,0,W
38,1,1993.43103027,1808.10131836,1,0,81,22,2,1,0,2,0,W
39,1,1993.43103027,1808.10131836,1,0,82,22,3,1,1,3,0,W
40,1,1993.43103027,1808.10131836,1,0,93,22,3,1,1,3,0,W
41,1,1993.43103027,1808.10131836,1,0,104,22,3,1,1,3,0,W
42,1,1993.43103027,1808.10131836,1,0,89,17,3,1,1,2,0,W
43,1,1993.43103027,1808.10131836,1,0,89,17,3,1,1,2,0,W
44,1,1993.43103027,1808.10131836,1,0,91,16,3,1,1,2,0,W
45,1,1993.43103027,1808.10131836,1,0,87,18,3,1,1,2,0,W
46,1,1993.43103027,1808.10131836,1,0,96,18,3,1,1,2,0,W
47,1,1993.43103027,1808.10131836,1,0,96,18,3,1,1,1,0,W
48,1,1993.43103027,1808.10131836,1,0,96,15,3,1,1,2,0,W
45,2,1993.43103027,1808.10131836,1,0,96,15,3,1,1,1,0,W
46,2,1993.43103027,1808.10131836,1,0,100,11,3,1,1,1,0,W
47,2,1993.43103027,1808.10131836,1,0,100,13,4,2,1,2,0,W
48,2,1993.43103027,1808.10131836,1,0,101,15,4,2,1,2,0,W
49,2,1993.43103027,1808.10131836,2,0,105,20,5,2,1,3,0,W
50,2,1993.43103027,1808.10131836,2,0,103,19,5,2,1,3,0,W
51,2,1993.43103027,1808.10131836,2,0,113,26,5,2,1,3,0,W
52,2,1993.43103027,1808.10131836,2,0,116,29,6,2,1,4,0,W
53,2,1993.43103027,1808.10131836,2,0,121,33,6,3,1,5,0,W
54,2,1993.43103027,1808.10131836,2,0,120,31,6,3,1,6,0,W
55,2,1993.43103027,1808.10131836,2,0,120,29,6,3,1,6,0,W
56,2,1993.43103027,1808.10131836,2,0,128,29,6,3,1,6,0,W
57,2,1993.43103027,1808.10131836,2,0,134,38,6,3,1,6,0,W
58,2,1993.43103027,1808.10131836,2,0,143,40,6,3,1,6,0,W
59,2,1993.43103027,1808.10131836,2,0,135,32,6,3,1,6,0,W
60,2,1993.43103027,1808.10131836,2,0,135,32,6,3,1,6,0,W
61,2,1993.43103027,1808.10131836,2,0,136,29,6,3,1,6,0,W
62,2,1993.43103027,1808.10131836,2,0,127,27,6,2,1,6,0,W
63,2,1993.43103027,1808.10131836,2,0,130,32,7,2,1,7,0,W
64,2,1993.43103027,1808.10131836,2,1,133,30,6,2,0,6,0,W
65,2,1993.43103027,1808.10131836,2,1,142,32,6,2,0,6,0,W
66,2,1993.43103027,1808.10131836,2,1,144,42,6,3,0,6,0,W
67,2,1993.43103027,1808.10131836,2,1,139,38,6,2,0,6,0,W
68,2,1993.43103027,1808.10131836,2,1,137,36,6,2,0,6,0,W
69,2,1993.43103027,1808.10131836,2,1,147,34,6,1,0,6,0,W
70,2,1993.43103027,1808.10131836,2,1,148,32,7,1,0,7,0,W
71,2,1993.43103027,1808.10131836,2,1,137,19,5,1,0,5,0,W
72,2,1993.43103027,1808.10131836,2,1,136,19,5,1,0,5,0,W
73,2,1993.43103027,1808.10131836,2,1,137,24,5,1,0,5,0,W
74,2,1993.43103027,1808.10131836,2,1,137,25,5,1,0,5,0,W
75,2,1993.43103027,1808.10131836,2,1,132,25,5,1,0,5,0,W
76,2,1993.43103027,1808.10131836,2,1,132,25,5,1,0,5,0,W
