ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1953.78588867,0,1722.10083008,0,0,0,0,0,W
0,1953.78588867,0,1722.10083008,0,0,4,1,0,W
0,1953.78588867,0,1722.10083008,0,0,13,1,0,W
0,1953.78588867,0,1722.10083008,0,1,17,2,0,W
0,1953.78588867,0,1722.10083008,0,1,29,3,0,W
0,1953.78588867,0,1722.10083008,0,1,35,5,0,W
0,1953.78588867,0,1722.10083008,0,1,46,14,0,W
0,1953.78588867,0,1722.10083008,0,1,56,20,0,W
0,1953.78588867,0,1722.10083008,0,1,56,20,0,W
0,1953.78588867,0,1722.10083008,0,1,56,20,0,W
0,1953.78588867,0,1722.10083008,0,1,56,20,0,W
0,1953.78588867,0,1722.10083008,0,1,56,20,0,W
0,1953.78588867,0,1722.10083008,0,1,56,20,0,W
0,1953.78588867,0,1722.10083008,0,2,59,23,1,W
0,1953.78588867,0,1722.10083008,0,2,61,23,1,W
0,1953.78588867,0,1722.10083008,0,2,70,24,1,W
0,1953.78588867,0,1722.10083008,0,2,84,35,1,W
0,1953.78588867,0,1722.10083008,0,2,81,35,1,W
0,1953.78588867,0,1722.10083008,0,2,81,35,1,W
0,1953.78588867,0,1722.10083008,0,2,74,37,1,W
1,1953.78588867,0,1722.10083008,0,3,74,37,1,W
1,1953.78588867,0,1722.10083008,0,3,76,38,1,W
1,1953.78588867,0,1722.10083008,0,3,81,44,1,W
1,1953.78588867,0,1722.10083008,0,3,94,45,1,W
1,1953.78588867,0,1722.10083008,0,3,94,45,1,W
1,1953.78588867,1,1722.10083008,0,2,98,49,0,W
1,1953.78588867,1,1722.10083008,0,2,99,49,0,W
1,1953.78588867,1,1722.10083008,0,2,96,50,0,W
1,1953.78588867,1,1722.10083008,0,2,89,46,0,W
1,1953.78588867,1,1722.10083008,0,3,89,47,1,W
1,1953.78588867,1,1722.10083008,0,3,89,47,1,W
1,1953.78588867,1,1722.10083008,0,3,93,53,1,W
1,1953.78588867,1,1722.10083008,0,3,90,50,1,W
1,1953.78588867,1,1722.10083008,0,2,90,48,1,W
1,1953.78588867,1,1722.10083008,0,5,93,53,2,W
1,1953.78588867,1,1722.10083008,0,5,92,51,2,W
1,1953.78588867,1,1722.10083008,0,5,89,50,2,W
1,1953.78588867,1,1722.10083008,0,5,79,41,2,W
1,1953.78588867,1,1722.10083008,0,5,86,45,2,W
2,1953.78588867,1,1722.10083008,0,6,86,45,2,W
2,1953.78588867,1,1722.10083008,0,6,94,43,2,W
2,1953.78588867,1,1722.10083008,0,6,109,49,2,W
2,1953.78588867,1,1722.10083008,0,6,128,49,2,W
2,1953.78588867,1,1722.10083008,0,6,146,57,2,W
2,1953.78588867,1,1722.10083008,0,6,151,62,2,W
2,1953.78588867,1,1722.10083008,0,6,155,68,2,W
