ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1990.51208496,1737.07470703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,16,15,0,2,1,0,0,0,0,0,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,28,26,0,2,2,0,1,0,-1,0,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,42,39,0,3,3,0,1,0,0,0,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,39,37,0,3,4,0,1,0,-3,0,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,47,45,0,7,5,0,1,0,-5,0,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,53,50,0,10,6,0,1,-1,-6,1,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,62,59,0,18,7,0,1,-3,-6,3,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,55,53,0,16,8,0,1,-2,-7,2,0,0,W
0,0,1990.51208496,1737.07470703,0,0,0,0,65,63,0,15,9,0,1,-2,-7,1,0,0,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,71,69,-1,12,10,0,2,-1,-7,0,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,74,72,-1,12,11,0,2,-1,-7,0,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,95,92,-1,15,12,0,2,-1,-6,0,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,99,96,-1,17,13,0,2,-1,-7,0,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,115,112,-1,28,14,0,2,-1,-6,0,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,119,116,-1,36,15,0,2,-2,-6,2,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,121,118,-1,36,16,0,2,-2,-7,2,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,135,131,-1,36,17,0,2,-3,-5,2,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,142,138,-1,37,18,0,2,-6,-5,3,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,153,148,-1,40,19,0,2,-7,-3,3,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,165,161,-1,41,20,0,2,-7,-4,3,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,174,170,-1,47,21,0,2,-7,-4,3,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,162,159,-1,41,22,0,2,-6,-5,1,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,174,171,-1,41,23,0,2,-6,-5,0,0,-1,W
0,1,1990.51208496,1737.07470703,-1,0,-1,0,184,180,-1,45,24,0,2,-7,-5,2,0,-1,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,186,182,0,48,25,0,1,-8,-6,2,0,-1,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,188,185,0,49,26,0,1,-9,-7,3,0,-1,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,202,199,0,52,27,0,1,-9,-8,3,0,-1,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,209,206,0,52,28,0,2,-9,-9,3,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,214,211,0,52,29,0,2,-8,-8,3,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,217,214,0,52,30,0,2,-8,-9,3,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,234,231,0,58,31,0,2,-8,-10,3,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,232,229,0,53,32,0,2,-8,-11,3,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,235,232,0,56,33,0,2,-8,-11,3,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,239,236,0,54,34,0,2,-7,-11,2,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,244,242,0,52,35,0,2,-7,-12,2,0,-2,W
0,1,1990.51208496,1737.07470703,0,0,-1,1,258,256,0,53,36,0,2,-7,-12,2,0,-2,W
0,1,1990.51208496,1737.07470703,1,0,0,2,266,264,1,59,37,0,2,-7,-13,2,0,-2,W
0,1,1990.51208496,1737.07470703,1,0,0,2,266,264,1,59,38,0,2,-7,-13,2,0,-2,W
0,1,1990.51208496,1737.07470703,1,0,0,2,282,280,1,62,39,0,2,-7,-13,2,0,-2,W
0,1,1990.51208496,1737.07470703,1,0,0,2,282,280,1,62,40,0,2,-7,-13,2,0,-2,W
0,1,1990.51208496,1737.07470703,2,0,0,2,291,290,1,69,41,0,2,-7,-14,2,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,285,284,1,69,42,0,2,-7,-14,2,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,284,284,1,68,43,0,2,-7,-15,2,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,289,289,1,68,44,0,2,-6,-14,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,304,304,1,74,45,0,2,-7,-13,2,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,312,312,1,74,46,0,3,-7,-13,2,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,307,308,1,71,47,0,3,-7,-14,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,307,308,1,70,45,0,3,-6,-14,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,316,316,1,77,46,0,3,-6,-10,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,1,2,323,323,1,81,47,0,3,-6,-11,1,0,-2,W
1,1,1990.51208496,1737.07470703,4,0,1,3,329,330,2,81,48,0,2,-6,-12,1,0,-1,W
1,1,1990.51208496,1737.07470703,5,0,2,4,331,332,2,82,49,0,2,-6,-12,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,333,334,1,82,50,0,2,-6,-12,0,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,344,345,1,83,51,0,2,-6,-13,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,341,343,1,83,52,0,2,-6,-15,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,361,363,1,96,53,0,2,-7,-15,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,347,350,1,96,54,0,2,-7,-16,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,357,360,1,96,55,0,2,-7,-16,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,366,369,1,101,56,0,2,-7,-17,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,369,371,1,102,57,0,2,-7,-16,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,354,357,1,97,58,0,2,-6,-17,0,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,365,368,1,96,59,0,2,-6,-17,0,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,372,374,1,103,60,0,2,-9,-17,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,379,381,1,105,61,0,2,-9,-16,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,379,381,1,105,62,0,2,-9,-16,1,0,-1,W
1,1,1990.51208496,1737.07470703,4,0,1,4,376,379,1,101,63,0,2,-9,-17,1,0,-2,W
1,1,1990.51208496,1737.07470703,4,0,1,4,378,381,1,103,64,0,2,-9,-17,1,0,-2,W
1,1,1990.51208496,1737.07470703,4,0,1,4,383,386,1,104,65,0,2,-9,-16,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,0,4,395,399,0,106,66,0,2,-9,-17,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,0,4,412,416,0,114,67,0,2,-10,-17,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,0,4,421,425,0,118,68,0,2,-11,-16,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,0,4,441,444,0,130,69,0,2,-12,-15,1,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,0,4,443,446,0,134,70,0,2,-13,-15,1,0,-3,W
1,1,1990.51208496,1737.07470703,3,0,0,4,446,449,0,138,71,0,2,-13,-15,2,0,-3,W
1,1,1990.51208496,1737.07470703,3,0,0,4,454,457,0,140,72,0,1,-13,-16,2,0,-2,W
1,1,1990.51208496,1737.07470703,3,0,0,4,471,474,0,149,73,0,1,-13,-16,2,0,-3,W
1,1,1990.51208496,1737.07470703,4,0,1,5,473,476,1,151,74,0,1,-13,-17,3,0,-3,W
1,1,1990.51208496,1737.07470703,4,0,1,5,489,492,1,150,75,0,0,-13,-17,2,0,-3,W
1,1,1990.51208496,1737.07470703,4,0,1,5,495,498,1,153,76,0,0,-13,-18,2,0,-3,W
1,1,1990.51208496,1737.07470703,4,0,1,5,495,498,1,153,77,0,0,-13,-18,2,0,-3,W
1,1,1990.51208496,1737.07470703,4,0,1,5,495,498,1,153,78,0,0,-13,-18,2,0,-3,W
1,1,1990.51208496,1737.07470703,5,0,2,5,491,495,2,151,79,0,0,-12,-19,1,0,-3,W
1,1,1990.51208496,1737.07470703,5,0,2,5,489,493,2,147,80,0,0,-11,-19,1,0,-3,W
1,1,1990.51208496,1737.07470703,5,0,2,5,495,499,2,145,81,0,0,-11,-19,1,0,-2,W
1,1,1990.51208496,1737.07470703,5,0,2,5,506,510,2,149,82,0,1,-12,-20,2,0,-2,W
1,1,1990.51208496,1737.07470703,5,0,2,5,496,500,2,141,83,0,1,-11,-20,-1,0,-2,W
1,1,1990.51208496,1737.07470703,5,0,2,5,509,512,2,149,84,0,3,-12,-19,0,0,-1,W
