ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1783.82348633,0,1606.40612793,0,0,0,0,0,L
0,1783.82348633,0,1606.40612793,0,0,-2,1,0,L
0,1783.82348633,0,1606.40612793,0,0,-10,-5,0,L
0,1783.82348633,0,1606.40612793,0,0,-5,-1,0,L
0,1783.82348633,0,1606.40612793,0,0,-23,-4,0,L
0,1783.82348633,0,1606.40612793,0,0,-19,-3,0,L
0,1783.82348633,0,1606.40612793,0,0,-15,-1,0,L
0,1783.82348633,0,1606.40612793,0,0,-15,0,0,L
0,1783.82348633,0,1606.40612793,0,-2,-17,-5,-1,L
0,1783.82348633,0,1606.40612793,0,-2,-31,-10,-1,L
0,1783.82348633,0,1606.40612793,0,-4,-28,-11,-2,L
0,1783.82348633,0,1606.40612793,0,-4,-18,-9,-2,L
0,1783.82348633,0,1606.40612793,0,-3,-6,-2,-2,L
0,1783.82348633,0,1606.40612793,0,-3,-2,-1,-2,L
0,1783.82348633,0,1606.40612793,0,-2,5,9,-1,L
0,1783.82348633,0,1606.40612793,0,-2,-3,7,-1,L
0,1783.82348633,0,1606.40612793,0,-2,-7,2,-1,L
0,1783.82348633,0,1606.40612793,0,-1,0,4,0,L
0,1783.82348633,0,1606.40612793,0,-1,5,5,0,L
0,1783.82348633,0,1606.40612793,0,-1,14,7,0,L
0,1783.82348633,0,1606.40612793,0,-1,13,7,0,L
0,1783.82348633,0,1606.40612793,0,-2,6,0,-1,L
0,1783.82348633,0,1606.40612793,0,-2,11,2,-1,L
0,1783.82348633,0,1606.40612793,0,-2,19,6,-1,L
0,1783.82348633,0,1606.40612793,0,-2,16,6,-1,L
0,1783.82348633,0,1606.40612793,0,-2,13,-1,-1,L
0,1783.82348633,0,1606.40612793,0,-2,13,-5,-1,L
0,1783.82348633,0,1606.40612793,0,-2,10,-5,-1,L
0,1783.82348633,0,1606.40612793,0,-2,25,-5,-1,L
0,1783.82348633,0,1606.40612793,0,-2,25,-6,-1,L
0,1783.82348633,0,1606.40612793,0,-2,41,-7,-1,L
0,1783.82348633,0,1606.40612793,0,-2,42,-6,-1,L
0,1783.82348633,0,1606.40612793,0,-1,54,-1,0,L
1,1783.82348633,0,1606.40612793,1,0,57,3,1,L
