ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1735.6920166,1925.52844238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1735.6920166,1925.52844238,0,0,0,0,-8,-7,0,1,1,0,0,0,0,0,0,0,W
0,0,1735.6920166,1925.52844238,0,0,0,0,-13,-13,0,2,2,0,0,1,1,0,0,0,W
0,0,1735.6920166,1925.52844238,-1,0,-1,0,-9,-10,-1,3,3,0,0,1,2,0,0,-1,W
0,0,1735.6920166,1925.52844238,-1,0,-1,0,-10,-11,-1,5,4,0,0,1,2,0,0,-1,W
0,0,1735.6920166,1925.52844238,-1,0,-1,0,-13,-15,-1,6,5,0,0,1,3,0,0,-1,W
0,0,1735.6920166,1925.52844238,-1,0,-1,0,-11,-14,-1,9,6,0,1,1,3,0,0,-2,W
0,0,1735.6920166,1925.52844238,-1,0,-1,0,-17,-20,-1,10,7,0,0,1,3,0,0,-2,W
0,0,1735.6920166,1925.52844238,-1,0,-1,0,-32,-34,-1,3,8,0,0,2,3,0,0,-2,W
0,0,1735.6920166,1925.52844238,-2,0,-2,-1,-47,-50,-2,-6,9,0,0,3,4,-1,0,-2,W
0,0,1735.6920166,1925.52844238,-2,0,-2,-1,-52,-55,-2,-11,10,0,0,4,4,-3,0,-2,W
0,0,1735.6920166,1925.52844238,-3,0,-2,-2,-61,-63,-3,-17,11,-1,0,4,3,-4,0,-2,W
0,0,1735.6920166,1925.52844238,-3,0,-2,-2,-62,-65,-3,-18,12,-1,1,5,4,-4,0,-2,W
0,0,1735.6920166,1925.52844238,-3,0,-2,-2,-67,-70,-3,-22,13,-1,1,7,5,-7,0,-2,W
0,0,1735.6920166,1925.52844238,-3,0,-2,-2,-74,-77,-3,-32,14,-1,0,8,5,-8,0,-1,W
0,0,1735.6920166,1925.52844238,-4,0,-3,-3,-75,-78,-3,-35,15,-1,0,9,5,-10,0,-1,W
0,0,1735.6920166,1925.52844238,-3,0,-2,-2,-78,-81,-2,-34,16,-1,0,9,5,-10,0,-1,W
0,0,1735.6920166,1925.52844238,-3,0,-2,-2,-85,-88,-2,-37,17,-1,0,9,5,-10,0,-1,W
0,0,1735.6920166,1925.52844238,-5,0,-3,-4,-88,-91,-3,-42,18,-1,0,9,6,-12,0,-1,W
0,0,1735.6920166,1925.52844238,-5,0,-3,-4,-97,-100,-3,-49,19,-1,0,11,6,-14,0,-1,W
0,0,1735.6920166,1925.52844238,-6,0,-3,-5,-101,-103,-3,-55,20,-1,0,14,5,-16,0,-1,W
0,0,1735.6920166,1925.52844238,-6,0,-3,-5,-99,-102,-3,-58,21,-1,0,15,6,-16,0,-1,W
0,0,1735.6920166,1925.52844238,-7,0,-4,-5,-111,-114,-4,-65,22,-1,0,16,6,-17,0,-1,W
0,0,1735.6920166,1925.52844238,-7,0,-4,-5,-114,-117,-4,-62,23,-1,0,16,6,-16,0,-1,W
0,0,1735.6920166,1925.52844238,-8,-1,-5,-6,-127,-128,-5,-72,24,-1,0,16,4,-16,0,-1,W
0,0,1735.6920166,1925.52844238,-8,-1,-5,-6,-123,-126,-5,-72,25,-1,0,16,6,-16,0,-1,W
0,0,1735.6920166,1925.52844238,-8,-1,-5,-6,-107,-110,-5,-68,26,-1,0,16,6,-16,0,-1,W
0,0,1735.6920166,1925.52844238,-8,-1,-5,-5,-96,-99,-5,-66,27,-1,-1,15,6,-15,0,0,W
0,0,1735.6920166,1925.52844238,-7,-1,-5,-5,-104,-107,-4,-66,28,-1,-1,15,6,-15,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-109,-112,-3,-66,29,-1,-2,15,5,-15,0,1,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-118,-122,-3,-70,30,-1,-2,15,5,-15,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-133,-136,-3,-70,31,-1,-2,15,4,-15,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-138,-140,-3,-76,32,-1,-2,16,2,-16,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-150,-150,-3,-80,33,-1,-1,17,0,-17,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-156,-157,-3,-86,34,-1,-1,17,0,-17,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-149,-150,-3,-89,35,-1,-1,17,0,-17,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-141,-142,-3,-86,36,-1,-1,17,0,-17,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-138,-140,-3,-84,37,-1,-1,14,1,-16,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-138,-140,-3,-82,38,-1,-1,13,2,-16,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-139,-141,-3,-82,39,-1,-1,13,1,-16,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-142,-143,-3,-83,40,-1,-1,13,0,-16,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-150,-150,-3,-85,41,-1,-1,13,0,-16,0,0,W
0,0,1735.6920166,1925.52844238,-6,-1,-5,-5,-148,-149,-3,-88,42,-1,-1,15,2,-18,0,0,W
1,0,1735.6920166,1925.52844238,-5,-1,-4,-4,-147,-149,-3,-87,43,-1,-1,15,3,-18,0,0,W
1,0,1735.6920166,1925.52844238,-5,-1,-4,-4,-153,-155,-3,-87,44,-1,-1,15,3,-18,0,0,W
1,0,1735.6920166,1925.52844238,-5,-1,-4,-4,-153,-155,-3,-87,45,-1,-1,15,4,-18,0,0,W
1,0,1735.6920166,1925.52844238,-5,-1,-4,-4,-157,-159,-3,-87,46,-1,-2,15,4,-18,0,1,W
1,0,1735.6920166,1925.52844238,-5,-1,-4,-4,-156,-158,-3,-86,47,-1,-2,15,4,-18,0,1,W
1,0,1735.6920166,1925.52844238,-4,-1,-3,-3,-156,-158,-3,-85,45,-1,-2,15,4,-17,0,1,W
1,0,1735.6920166,1925.52844238,-4,-1,-3,-3,-153,-155,-3,-79,46,-1,-2,15,6,-17,0,1,W
1,0,1735.6920166,1925.52844238,-5,-2,-4,-4,-153,-156,-4,-83,47,-1,-2,17,7,-19,0,1,W
1,0,1735.6920166,1925.52844238,-5,-2,-4,-4,-165,-167,-4,-92,48,-1,-2,19,6,-20,0,1,W
1,0,1735.6920166,1925.52844238,-6,-3,-5,-5,-166,-168,-5,-93,49,-1,-2,19,7,-21,0,1,W
1,0,1735.6920166,1925.52844238,-6,-3,-5,-5,-161,-163,-5,-87,50,-1,-2,19,7,-21,0,1,W
1,0,1735.6920166,1925.52844238,-6,-3,-5,-5,-158,-160,-5,-83,51,-1,-2,18,7,-20,0,1,W
1,0,1735.6920166,1925.52844238,-6,-3,-5,-5,-158,-160,-5,-83,52,-1,-2,18,7,-20,0,1,W
2,0,1735.6920166,1925.52844238,-5,-3,-4,-5,-158,-160,-5,-83,53,-1,-2,18,7,-20,0,1,W
2,0,1735.6920166,1925.52844238,-6,-3,-4,-6,-178,-180,-6,-89,54,-1,-2,18,7,-20,0,1,W
2,0,1735.6920166,1925.52844238,-6,-3,-4,-6,-184,-186,-6,-88,55,-1,-2,18,8,-20,0,1,W
2,0,1735.6920166,1925.52844238,-7,-3,-4,-7,-186,-188,-7,-93,56,-1,-1,18,9,-20,0,1,W
2,0,1735.6920166,1925.52844238,-7,-3,-4,-7,-193,-194,-7,-94,57,-1,-2,18,8,-20,0,2,W
2,0,1735.6920166,1925.52844238,-7,-3,-4,-7,-203,-205,-7,-100,58,-1,-2,18,9,-19,0,3,W
2,0,1735.6920166,1925.52844238,-7,-3,-4,-7,-211,-213,-7,-109,59,-1,-2,18,9,-19,0,3,W
2,0,1735.6920166,1925.52844238,-7,-3,-4,-7,-211,-213,-7,-109,60,-1,-2,18,9,-19,0,3,W
2,0,1735.6920166,1925.52844238,-7,-3,-4,-7,-222,-224,-7,-109,61,-1,-1,18,10,-19,0,2,W
2,0,1735.6920166,1925.52844238,-8,-3,-4,-8,-235,-237,-8,-116,62,-1,-1,19,10,-20,0,2,W
2,0,1735.6920166,1925.52844238,-8,-3,-4,-8,-237,-240,-8,-115,63,-1,-1,19,11,-20,0,3,W
2,0,1735.6920166,1925.52844238,-8,-3,-4,-8,-244,-247,-8,-114,64,-1,-1,19,12,-20,0,3,W
2,0,1735.6920166,1925.52844238,-8,-3,-4,-8,-247,-250,-8,-117,65,-1,-1,19,12,-20,0,3,W
2,0,1735.6920166,1925.52844238,-8,-3,-4,-8,-251,-254,-8,-118,66,-1,-1,19,13,-20,0,3,W
2,0,1735.6920166,1925.52844238,-8,-3,-4,-8,-251,-254,-8,-118,67,-1,-1,19,13,-20,0,3,W
2,0,1735.6920166,1925.52844238,-9,-3,-4,-8,-264,-266,-9,-128,68,-2,-1,20,13,-22,0,3,W
2,0,1735.6920166,1925.52844238,-10,-3,-4,-9,-268,-270,-10,-128,69,-2,-1,20,14,-22,0,3,W
2,1,1735.6920166,1925.52844238,-11,-4,-4,-10,-270,-273,-11,-130,70,-3,-1,20,15,-23,0,3,W
2,1,1735.6920166,1925.52844238,-11,-4,-4,-10,-288,-291,-11,-134,71,-3,-1,20,15,-23,0,3,W
2,1,1735.6920166,1925.52844238,-11,-4,-4,-10,-292,-295,-11,-136,72,-3,-1,21,16,-23,0,2,W
2,1,1735.6920166,1925.52844238,-11,-4,-4,-10,-292,-295,-11,-135,73,-3,-1,21,16,-23,0,2,W
2,1,1735.6920166,1925.52844238,-11,-4,-4,-10,-297,-300,-11,-138,74,-3,1,21,16,-23,0,3,W
2,1,1735.6920166,1925.52844238,-12,-5,-5,-11,-297,-301,-11,-139,75,-3,1,22,17,-24,0,3,W
2,1,1735.6920166,1925.52844238,-13,-5,-5,-12,-311,-314,-12,-147,76,-3,1,22,16,-24,0,3,W
2,1,1735.6920166,1925.52844238,-13,-5,-5,-12,-311,-314,-12,-147,77,-3,2,22,17,-24,0,2,W
2,1,1735.6920166,1925.52844238,-13,-5,-5,-12,-317,-319,-12,-150,78,-3,2,23,17,-24,0,2,W
2,1,1735.6920166,1925.52844238,-14,-5,-6,-13,-316,-319,-13,-150,79,-3,2,23,18,-25,0,2,W
2,1,1735.6920166,1925.52844238,-14,-5,-6,-13,-329,-332,-13,-152,80,-3,2,23,18,-25,0,2,W
2,1,1735.6920166,1925.52844238,-14,-5,-6,-13,-333,-336,-13,-155,81,-3,2,25,18,-28,0,2,W
2,1,1735.6920166,1925.52844238,-14,-5,-6,-13,-335,-338,-13,-160,82,-3,2,27,18,-29,0,2,W
2,1,1735.6920166,1925.52844238,-14,-5,-6,-13,-338,-341,-13,-165,83,-3,2,28,18,-31,0,2,W
2,1,1735.6920166,1925.52844238,-14,-5,-6,-13,-340,-344,-13,-167,84,-3,2,28,21,-31,0,2,W
2,1,1735.6920166,1925.52844238,-15,-5,-7,-14,-346,-349,-14,-170,85,-3,2,28,20,-31,0,2,W
