ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1921.01159668,1868.74890137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1921.01159668,1868.74890137,0,0,0,0,-8,-9,0,1,1,0,0,0,0,0,0,0,W
0,0,1921.01159668,1868.74890137,0,0,0,0,9,8,0,6,2,0,0,-1,0,0,0,0,W
0,0,1921.01159668,1868.74890137,1,0,1,1,10,9,0,9,3,0,0,-1,0,1,0,0,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-6,-7,0,8,4,0,0,-1,0,1,0,1,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-5,-6,0,7,5,0,0,0,0,1,0,1,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-16,-17,0,6,6,0,1,0,-1,1,0,1,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-10,-11,0,4,7,0,1,0,-1,1,0,1,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-12,-12,0,5,8,0,1,0,-1,1,0,1,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-24,-24,0,5,9,0,1,0,-1,1,0,0,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-24,-24,0,4,10,0,1,0,-2,1,0,0,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-15,-15,0,3,11,0,2,0,-2,1,0,0,W
0,0,1921.01159668,1868.74890137,1,0,1,1,-26,-26,0,3,12,0,2,0,-2,1,0,0,W
0,0,1921.01159668,1868.74890137,2,0,2,1,-29,-29,1,5,13,0,2,-2,-2,2,0,0,W
0,0,1921.01159668,1868.74890137,2,0,2,1,-14,-14,1,17,14,0,2,-3,-2,3,0,0,W
0,0,1921.01159668,1868.74890137,3,0,3,1,-10,-10,1,21,15,0,2,-5,-2,4,0,-1,W
0,0,1921.01159668,1868.74890137,3,0,3,1,-7,-7,1,23,16,0,2,-5,-1,4,0,-1,W
0,0,1921.01159668,1868.74890137,3,0,3,1,-2,-1,1,24,17,0,2,-5,-2,4,0,-1,W
0,0,1921.01159668,1868.74890137,4,0,3,2,1,2,2,28,18,0,2,-6,-2,5,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,-4,-3,2,29,19,1,2,-6,-2,6,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,5,5,2,28,20,1,2,-6,-2,6,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,0,0,2,28,21,1,2,-6,-2,6,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,-3,-3,2,28,22,1,2,-6,-1,6,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,-5,-5,2,28,23,1,2,-6,0,6,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,-16,-16,2,28,24,1,2,-6,0,6,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,-16,-16,2,27,25,1,2,-6,-2,6,0,-1,W
0,0,1921.01159668,1868.74890137,5,0,3,3,-25,-26,2,29,26,1,2,-6,-2,6,0,-1,W
0,1,1921.01159668,1868.74890137,4,0,2,2,-26,-26,2,28,27,1,2,-6,-3,6,-1,-1,W
1,1,1921.01159668,1868.74890137,5,0,3,3,-16,-17,3,32,28,1,2,-6,-2,6,-1,-1,W
1,1,1921.01159668,1868.74890137,5,0,3,3,-20,-20,3,32,29,1,2,-6,-3,6,-1,-1,W
1,1,1921.01159668,1868.74890137,5,0,3,3,-17,-18,3,35,30,1,2,-7,-3,7,-1,-1,W
1,1,1921.01159668,1868.74890137,5,0,3,3,-12,-13,3,39,31,1,2,-7,-3,7,-1,-1,W
1,1,1921.01159668,1868.74890137,4,0,3,2,-24,-24,2,35,32,1,2,-7,-4,7,-1,-1,W
1,1,1921.01159668,1868.74890137,4,0,3,2,-23,-23,2,34,33,1,1,-6,-4,6,-1,0,W
1,1,1921.01159668,1868.74890137,4,0,3,2,-31,-31,2,34,34,1,1,-6,-4,6,-1,0,W
1,1,1921.01159668,1868.74890137,4,0,3,2,-38,-37,2,35,35,1,1,-6,-5,6,-1,0,W
1,1,1921.01159668,1868.74890137,4,0,3,2,-47,-46,2,35,36,1,0,-6,-5,6,-1,1,W
1,1,1921.01159668,1868.74890137,4,0,3,2,-59,-58,2,31,37,1,0,-6,-5,6,-1,1,W
1,1,1921.01159668,1868.74890137,4,0,3,2,-58,-58,2,31,38,1,0,-6,-4,6,-1,1,W
1,1,1921.01159668,1868.74890137,3,0,3,1,-60,-60,1,32,39,1,0,-6,-5,6,-1,1,W
1,1,1921.01159668,1868.74890137,3,0,3,1,-56,-56,1,32,40,1,0,-6,-5,6,-1,1,W
1,1,1921.01159668,1868.74890137,3,0,3,1,-58,-59,1,33,41,1,0,-6,-4,6,-1,1,W
1,1,1921.01159668,1868.74890137,3,0,3,1,-53,-54,1,34,42,1,0,-6,-5,6,-1,1,W
1,1,1921.01159668,1868.74890137,4,0,4,2,-47,-48,2,41,43,1,0,-8,-5,8,-1,1,W
