ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1784.34118652,1735.53930664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1784.34118652,1735.53930664,0,0,0,0,-3,-2,0,-3,1,0,0,-1,0,0,0,0,W
0,0,1784.34118652,1735.53930664,1,0,0,0,-1,0,1,3,2,0,0,-2,0,1,0,0,W
0,0,1784.34118652,1735.53930664,1,0,0,0,1,2,1,7,3,0,0,-3,-1,2,0,0,W
0,0,1784.34118652,1735.53930664,2,1,0,1,0,-1,2,10,4,1,0,-3,1,3,0,0,W
0,0,1784.34118652,1735.53930664,3,2,1,2,4,3,3,21,5,1,-1,-5,0,5,0,0,W
0,0,1784.34118652,1735.53930664,3,2,1,2,4,3,3,21,6,1,-1,-5,0,5,0,0,W
1,0,1784.34118652,1735.53930664,5,2,2,2,4,3,3,22,7,1,-1,-6,0,6,0,0,W
1,0,1784.34118652,1735.53930664,5,2,2,2,3,2,3,22,8,1,-1,-6,-1,6,0,0,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-10,-10,3,16,9,1,-1,-5,-3,5,0,0,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-5,-6,3,17,10,1,-1,-5,-2,4,0,0,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-6,-7,3,19,11,1,-1,-5,-4,5,0,0,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-18,-18,3,11,12,1,-2,-5,-3,5,0,1,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-31,-31,3,8,13,1,-2,-4,-3,4,0,1,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-28,-28,3,12,14,1,-2,-4,-4,4,0,1,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-28,-28,3,12,15,1,-2,-4,-4,4,0,1,W
1,0,1784.34118652,1735.53930664,5,2,2,2,-28,-28,3,12,16,1,-2,-4,-4,4,0,1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-28,-28,3,12,17,1,-2,-4,-5,4,0,1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-25,-26,3,13,18,1,-1,-4,-4,4,0,1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-30,-31,3,17,19,1,-1,-4,-5,4,0,-1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-31,-33,3,15,20,1,-1,-4,-3,4,0,-1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-42,-43,3,7,21,1,-1,-4,-4,3,0,-1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-60,-60,3,-2,22,1,-1,-2,-5,2,0,-1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-71,-70,3,-11,23,1,-1,0,-6,0,0,-1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-75,-74,3,-16,24,1,-1,1,-6,-1,0,-1,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-81,-80,3,-20,25,1,-2,1,-6,-1,0,0,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-82,-82,3,-22,26,1,-2,1,-5,-2,0,0,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-89,-89,3,-32,27,1,-2,3,-5,-4,0,0,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-97,-96,3,-37,28,1,-2,3,-6,-4,0,2,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-96,-94,3,-39,29,1,-2,4,-6,-5,0,2,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-94,-93,3,-39,30,1,-3,4,-4,-5,0,3,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-98,-96,3,-44,31,1,-3,4,-4,-7,0,3,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-108,-106,3,-49,32,1,-3,5,-4,-8,0,3,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-114,-112,3,-51,33,1,-3,6,-3,-9,0,3,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-127,-125,3,-64,34,1,-3,7,-2,-10,0,3,W
1,0,1784.34118652,1735.53930664,6,2,2,2,-125,-123,3,-62,35,1,-3,7,-3,-10,0,3,W
1,0,1784.34118652,1735.53930664,7,2,2,2,-125,-123,3,-62,36,1,-3,7,-3,-10,0,3,W
1,0,1784.34118652,1735.53930664,7,2,2,2,-134,-130,3,-64,37,1,-3,7,-4,-10,0,3,W
1,0,1784.34118652,1735.53930664,6,2,1,1,-140,-136,2,-69,38,1,-3,8,-4,-11,0,3,W
1,1,1784.34118652,1735.53930664,4,2,1,1,-140,-136,2,-69,39,0,-3,8,-4,-11,0,3,W
1,1,1784.34118652,1735.53930664,4,2,1,1,-139,-135,2,-69,40,0,-3,8,-4,-11,0,3,W
1,1,1784.34118652,1735.53930664,4,2,1,1,-140,-137,2,-67,41,0,-3,8,-2,-11,0,3,W
1,1,1784.34118652,1735.53930664,4,2,1,1,-136,-133,2,-66,42,0,-3,6,0,-11,0,3,W
1,1,1784.34118652,1735.53930664,4,2,1,1,-135,-132,2,-63,43,0,-3,5,1,-11,0,3,W
1,1,1784.34118652,1735.53930664,5,2,2,2,-135,-132,2,-62,44,0,-3,4,1,-10,0,3,W
1,1,1784.34118652,1735.53930664,5,2,2,2,-135,-132,2,-62,45,0,-3,4,1,-10,0,3,W
1,1,1784.34118652,1735.53930664,5,2,2,2,-135,-132,2,-62,46,0,-3,4,1,-10,0,3,W
1,1,1784.34118652,1735.53930664,5,2,2,2,-134,-131,2,-64,47,0,-3,4,-1,-10,0,3,W
1,1,1784.34118652,1735.53930664,5,2,2,2,-134,-130,2,-66,48,0,-3,6,-2,-10,0,3,W
1,1,1784.34118652,1735.53930664,5,2,2,2,-126,-122,2,-55,49,0,-3,4,-3,-8,0,3,W
