ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1698.82617188,0,1775.35327148,0,0,0,0,0,W
0,1698.82617188,0,1775.35327148,0,0,-6,1,0,W
0,1698.82617188,0,1775.35327148,0,0,8,1,0,W
0,1698.82617188,0,1775.35327148,0,0,-3,1,0,W
0,1698.82617188,0,1775.35327148,0,0,-1,-5,0,W
0,1698.82617188,0,1775.35327148,0,0,-1,-5,0,W
0,1698.82617188,0,1775.35327148,0,0,-12,-5,0,W
0,1698.82617188,0,1775.35327148,0,0,-20,-8,0,W
0,1698.82617188,0,1775.35327148,0,0,-20,-12,0,W
0,1698.82617188,0,1775.35327148,0,0,-28,-16,0,W
0,1698.82617188,0,1775.35327148,0,0,-35,-16,0,W
0,1698.82617188,0,1775.35327148,0,-1,-51,-22,-1,W
0,1698.82617188,0,1775.35327148,0,-2,-58,-23,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-68,-32,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-61,-34,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-61,-34,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-68,-34,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-80,-35,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-90,-38,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-96,-38,-2,W
0,1698.82617188,0,1775.35327148,0,-2,-105,-36,-2,W
0,1698.82617188,0,1775.35327148,0,-3,-100,-37,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-100,-36,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-95,-26,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-98,-22,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-104,-23,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-122,-24,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-122,-24,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-127,-24,-3,W
0,1698.82617188,0,1775.35327148,0,-4,-124,-20,-3,W
0,1698.82617188,0,1775.35327148,0,-4,-119,-19,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-119,-19,-3,W
0,1698.82617188,0,1775.35327148,0,-5,-116,-18,-3,W
0,1698.82617188,0,1775.35327148,0,-5,-117,-19,-3,W
0,1698.82617188,0,1775.35327148,0,-6,-120,-21,-4,W
0,1698.82617188,0,1775.35327148,0,-6,-120,-21,-4,W
0,1698.82617188,0,1775.35327148,0,-6,-131,-21,-4,W
0,1698.82617188,0,1775.35327148,0,-6,-116,-19,-4,W
0,1698.82617188,0,1775.35327148,0,-6,-117,-19,-4,W
0,1698.82617188,0,1775.35327148,0,-5,-111,-13,-4,W
0,1698.82617188,0,1775.35327148,0,-5,-109,-10,-4,W
0,1698.82617188,0,1775.35327148,0,-4,-114,-8,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-111,-2,-3,W
0,1698.82617188,0,1775.35327148,0,-3,-111,0,-3,W
0,1698.82617188,0,1775.35327148,1,-2,-111,1,-2,W
0,1698.82617188,0,1775.35327148,1,-2,-111,0,-2,W
0,1698.82617188,0,1775.35327148,1,-2,-116,0,-2,W
0,1698.82617188,0,1775.35327148,1,-3,-121,-4,-2,W
0,1698.82617188,0,1775.35327148,1,-3,-138,-4,-2,W
0,1698.82617188,0,1775.35327148,1,-2,-139,-4,-1,W
0,1698.82617188,0,1775.35327148,2,0,-139,-1,0,W
0,1698.82617188,0,1775.35327148,2,0,-141,2,0,W
0,1698.82617188,0,1775.35327148,2,-1,-148,-5,-1,W
0,1698.82617188,0,1775.35327148,2,-1,-148,-5,-1,W
1,1698.82617188,0,1775.35327148,2,0,-147,-3,0,W
1,1698.82617188,0,1775.35327148,2,0,-152,-1,0,W
1,1698.82617188,0,1775.35327148,2,0,-152,0,1,W
1,1698.82617188,0,1775.35327148,2,1,-158,-1,1,W
1,1698.82617188,0,1775.35327148,2,1,-158,-1,1,W
1,1698.82617188,0,1775.35327148,2,1,-158,-1,1,W
1,1698.82617188,0,1775.35327148,2,1,-159,0,1,W
1,1698.82617188,0,1775.35327148,2,1,-161,2,1,W
1,1698.82617188,0,1775.35327148,2,1,-156,6,1,W
1,1698.82617188,0,1775.35327148,2,1,-156,5,1,W
1,1698.82617188,0,1775.35327148,2,1,-155,8,1,W
1,1698.82617188,0,1775.35327148,2,1,-162,-1,1,W
1,1698.82617188,0,1775.35327148,2,1,-164,-3,1,W
1,1698.82617188,0,1775.35327148,2,1,-177,-14,0,W
1,1698.82617188,0,1775.35327148,2,1,-177,-14,0,W
1,1698.82617188,0,1775.35327148,2,1,-177,-14,0,W
1,1698.82617188,0,1775.35327148,2,1,-177,-14,0,W
1,1698.82617188,0,1775.35327148,2,0,-177,-14,0,W
1,1698.82617188,0,1775.35327148,2,0,-177,-16,0,W
1,1698.82617188,0,1775.35327148,2,0,-190,-18,0,W
1,1698.82617188,0,1775.35327148,2,-1,-201,-27,-1,W
1,1698.82617188,0,1775.35327148,2,-1,-204,-28,-1,W
1,1698.82617188,0,1775.35327148,2,-1,-210,-36,-1,W
1,1698.82617188,0,1775.35327148,2,-1,-210,-35,-1,W
1,1698.82617188,0,1775.35327148,2,0,-216,-34,0,W
1,1698.82617188,0,1775.35327148,2,0,-224,-42,0,W
1,1698.82617188,0,1775.35327148,2,0,-238,-50,0,W
1,1698.82617188,0,1775.35327148,2,0,-239,-52,0,W
1,1698.82617188,0,1775.35327148,2,0,-246,-52,0,W
1,1698.82617188,0,1775.35327148,2,0,-255,-63,0,W
