minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1588.03100586,1800.1965332,0,0,0,0,0,0,0,0,0,L
1,1,1588.03100586,1800.1965332,0,0,-7,-6,0,0,0,0,0,L
2,1,1588.03100586,1800.1965332,0,0,-15,-15,0,0,0,0,0,L
3,1,1588.03100586,1800.1965332,0,0,-6,-12,0,0,0,0,0,L
4,1,1588.03100586,1800.1965332,0,0,-6,-12,0,0,0,1,0,L
5,1,1588.03100586,1800.1965332,0,0,-10,-13,0,0,0,1,0,L
6,1,1588.03100586,1800.1965332,0,0,-6,-13,0,0,0,1,0,L
7,1,1588.03100586,1800.1965332,0,0,-2,-17,0,0,0,1,0,L
8,1,1588.03100586,1800.1965332,0,0,-4,-20,0,0,0,1,0,L
9,1,1588.03100586,1800.1965332,0,0,8,-20,0,0,0,1,0,L
10,1,1588.03100586,1800.1965332,0,0,10,-16,0,0,0,1,0,L
11,1,1588.03100586,1800.1965332,0,0,10,-15,1,1,0,2,0,L
12,1,1588.03100586,1800.1965332,0,0,10,-22,1,1,0,1,0,L
13,1,1588.03100586,1800.1965332,0,0,18,-24,1,1,0,1,0,L
14,1,1588.03100586,1800.1965332,0,0,14,-22,1,1,0,2,0,L
15,1,1588.03100586,1800.1965332,0,0,12,-21,2,2,0,3,0,L
16,1,1588.03100586,1800.1965332,0,0,21,-18,2,2,0,3,0,L
17,1,1588.03100586,1800.1965332,0,0,21,-18,2,2,0,3,0,L
18,1,1588.03100586,1800.1965332,0,0,25,-21,2,2,0,3,0,L
19,1,1588.03100586,1800.1965332,0,0,25,-24,2,2,0,3,0,L
20,1,1588.03100586,1800.1965332,0,0,26,-28,2,1,0,2,0,L
21,1,1588.03100586,1800.1965332,0,0,10,-34,2,1,0,2,0,L
22,1,1588.03100586,1800.1965332,0,0,16,-28,1,1,0,1,0,L
23,1,1588.03100586,1800.1965332,0,0,21,-25,1,1,0,1,0,L
24,1,1588.03100586,1800.1965332,0,0,28,-24,1,1,0,1,0,L
25,1,1588.03100586,1800.1965332,0,0,18,-33,1,1,0,1,0,L
26,1,1588.03100586,1800.1965332,0,0,21,-35,1,1,0,1,0,L
27,1,1588.03100586,1800.1965332,0,0,21,-35,1,1,0,1,0,L
28,1,1588.03100586,1800.1965332,0,0,25,-32,1,1,0,1,0,L
29,1,1588.03100586,1800.1965332,0,0,13,-34,1,1,0,1,0,L
30,1,1588.03100586,1800.1965332,0,0,-9,-37,1,1,0,1,0,L
31,1,1588.03100586,1800.1965332,0,0,-11,-37,1,1,0,1,0,L
32,1,1588.03100586,1800.1965332,0,0,-12,-41,1,1,0,1,0,L
33,1,1588.03100586,1800.1965332,0,0,-21,-44,0,1,0,0,0,L
34,1,1588.03100586,1800.1965332,0,0,-23,-44,0,1,0,0,0,L
35,1,1588.03100586,1800.1965332,0,1,-24,-47,0,0,0,-1,0,L
36,1,1588.03100586,1800.1965332,0,1,-23,-47,0,0,0,-1,0,L
37,1,1588.03100586,1800.1965332,0,2,-25,-46,-1,0,0,-2,0,L
38,1,1588.03100586,1800.1965332,0,2,-18,-46,-1,0,0,-2,0,L
39,1,1588.03100586,1800.1965332,0,2,-15,-45,-1,0,0,-2,0,L
40,1,1588.03100586,1800.1965332,0,2,-14,-47,-1,0,0,-2,0,L
41,1,1588.03100586,1800.1965332,0,2,-14,-47,-1,0,0,-2,0,L
42,1,1588.03100586,1800.1965332,0,3,-13,-47,-2,0,-1,-3,0,L
43,1,1588.03100586,1800.1965332,0,3,-22,-48,-2,0,-1,-3,0,L
44,1,1588.03100586,1800.1965332,0,3,-22,-49,-2,0,-1,-3,0,L
45,1,1588.03100586,1800.1965332,0,3,-7,-47,-2,0,-1,-2,0,L
46,1,1588.03100586,1800.1965332,0,3,-6,-48,-2,0,-1,-2,0,L
47,1,1588.03100586,1800.1965332,0,3,-3,-48,-2,0,-1,-2,0,L
45,2,1588.03100586,1800.1965332,0,3,-2,-47,-2,0,-1,-2,0,L
46,2,1588.03100586,1800.1965332,0,3,3,-42,-2,1,-1,-2,0,L
47,2,1588.03100586,1800.1965332,0,3,-2,-47,-2,1,-1,-1,0,L
48,2,1588.03100586,1800.1965332,0,3,4,-46,-2,1,-1,-1,0,L
49,2,1588.03100586,1800.1965332,0,3,8,-42,-2,1,-1,-1,0,L
50,2,1588.03100586,1800.1965332,0,3,8,-40,-1,2,-1,0,0,L
51,2,1588.03100586,1800.1965332,0,3,4,-37,-1,2,-1,0,0,L
52,2,1588.03100586,1800.1965332,0,3,5,-35,-1,2,-1,0,0,L
53,2,1588.03100586,1800.1965332,0,3,6,-38,-1,2,-1,0,0,L
54,2,1588.03100586,1800.1965332,0,3,10,-37,-1,2,-1,0,0,L
55,2,1588.03100586,1800.1965332,0,3,7,-42,-2,2,-1,-1,0,L
56,2,1588.03100586,1800.1965332,0,3,4,-41,-2,2,-1,-1,0,L
57,2,1588.03100586,1800.1965332,0,3,1,-50,-2,2,-1,-1,0,L
58,2,1588.03100586,1800.1965332,0,3,1,-49,-2,3,-1,-1,0,L
59,2,1588.03100586,1800.1965332,0,3,6,-49,-2,3,-1,-1,0,L
60,2,1588.03100586,1800.1965332,0,3,9,-49,-2,3,-1,-1,0,L
61,2,1588.03100586,1800.1965332,0,3,20,-38,-2,3,-1,-1,0,L
62,2,1588.03100586,1800.1965332,0,3,13,-39,-2,3,-1,-1,0,L
63,2,1588.03100586,1800.1965332,0,3,19,-42,-2,3,-1,-1,0,L
64,2,1588.03100586,1800.1965332,0,3,19,-42,-2,3,-1,-1,0,L
65,2,1588.03100586,1800.1965332,0,3,26,-32,-2,3,-1,-1,0,L
66,2,1588.03100586,1800.1965332,0,3,28,-29,-1,3,-1,0,0,L
67,2,1588.03100586,1800.1965332,0,3,28,-29,-1,3,-1,0,0,L
68,2,1588.03100586,1800.1965332,0,3,29,-27,0,3,-1,1,0,L
69,2,1588.03100586,1800.1965332,0,3,35,-26,0,4,-1,1,0,L
70,2,1588.03100586,1800.1965332,0,3,50,-17,0,4,-1,1,0,L
71,2,1588.03100586,1800.1965332,0,3,40,-17,0,4,-1,1,0,L
72,2,1588.03100586,1800.1965332,0,3,54,-18,0,4,-1,1,0,L
73,2,1588.03100586,1800.1965332,0,3,58,-18,-1,4,-1,0,0,L
74,2,1588.03100586,1800.1965332,0,3,61,-17,-1,4,-1,0,0,L
75,2,1588.03100586,1800.1965332,0,3,61,-17,-1,4,-1,0,0,L
76,2,1588.03100586,1800.1965332,0,3,65,-17,-1,4,-1,0,0,L
77,2,1588.03100586,1800.1965332,0,3,63,-15,-1,4,-1,0,0,L
78,2,1588.03100586,1800.1965332,0,3,68,-15,-1,4,-1,0,0,L
79,2,1588.03100586,1800.1965332,0,3,71,-17,-1,4,-1,0,0,L
80,2,1588.03100586,1800.1965332,0,3,71,-17,-1,4,-1,0,0,L
81,2,1588.03100586,1800.1965332,0,3,82,-17,-1,4,-1,0,0,L
82,2,1588.03100586,1800.1965332,1,3,89,-14,0,4,-1,1,0,L
83,2,1588.03100586,1800.1965332,1,3,94,-15,0,4,-1,1,0,L
84,2,1588.03100586,1800.1965332,1,3,90,-18,0,4,-1,1,0,L
85,2,1588.03100586,1800.1965332,1,3,96,-18,0,4,-1,1,0,L
86,2,1588.03100586,1800.1965332,1,3,104,-12,0,4,-1,1,0,L
87,2,1588.03100586,1800.1965332,1,4,102,-14,-1,4,-2,0,0,L
88,2,1588.03100586,1800.1965332,1,4,113,-13,-1,4,-2,0,0,L
89,2,1588.03100586,1800.1965332,1,4,112,-13,-1,4,-2,0,0,L
90,2,1588.03100586,1800.1965332,1,4,101,-17,-1,4,-2,0,0,L
91,2,1588.03100586,1800.1965332,1,4,101,-23,-1,4,-2,0,0,L
92,2,1588.03100586,1800.1965332,1,4,101,-21,-1,4,-2,0,0,L
