ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1668.77160645,1606.11364746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
0,0,1668.77160645,1606.11364746,0,0,0,0,-5,-5,0,-1,1,0,0,0,0,0,0,0,D
0,0,1668.77160645,1606.11364746,0,0,0,0,-13,-12,0,-1,2,0,0,0,-1,0,0,0,D
0,0,1668.77160645,1606.11364746,0,0,0,0,-29,-28,0,0,3,0,0,0,0,0,0,0,D
0,0,1668.77160645,1606.11364746,0,0,0,0,-42,-41,0,-6,4,0,0,0,0,0,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-52,-50,-1,-10,5,0,-1,0,-1,0,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-51,-50,-1,-10,6,0,-1,0,1,0,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-51,-50,-1,-4,7,0,-1,0,0,1,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-51,-50,-1,-4,8,0,-1,0,0,1,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-50,-49,-1,0,9,0,-1,-2,2,3,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-53,-52,-1,-1,10,0,-1,-2,2,3,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-49,-48,-1,-1,11,0,-1,-2,3,3,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-44,-44,-1,6,12,0,-1,-3,5,4,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-52,-52,-1,-2,13,0,-1,-2,5,3,0,0,D
0,0,1668.77160645,1606.11364746,-1,0,0,-1,-53,-53,-1,-3,14,0,-1,-2,5,3,0,0,D
0,0,1668.77160645,1606.11364746,0,1,1,0,-51,-52,-1,-4,15,0,-1,-2,5,3,1,0,D
0,0,1668.77160645,1606.11364746,0,1,1,0,-67,-68,-1,-5,16,0,-1,-2,5,3,1,0,D
0,0,1668.77160645,1606.11364746,1,1,2,1,-63,-64,0,-2,17,0,-1,-2,4,3,1,0,D
0,0,1668.77160645,1606.11364746,1,1,2,2,-62,-63,0,-1,18,0,-1,-2,4,4,1,0,D
0,0,1668.77160645,1606.11364746,2,1,3,2,-67,-67,0,-3,19,0,-1,-2,3,3,1,0,D
0,0,1668.77160645,1606.11364746,2,1,3,2,-76,-75,0,-3,20,0,0,-2,4,3,1,0,D
0,0,1668.77160645,1606.11364746,2,1,3,2,-74,-73,0,0,21,0,0,-2,3,4,1,0,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-72,-71,2,3,22,0,0,-2,3,4,1,0,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-75,-74,2,2,23,0,0,-2,4,4,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-71,-70,2,6,24,0,0,-2,4,4,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-71,-70,2,7,25,0,0,-3,4,5,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-63,-62,2,14,26,0,1,-5,5,6,1,0,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-60,-60,2,13,27,0,0,-5,5,6,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-52,-53,2,15,28,0,0,-5,5,7,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-54,-55,2,12,29,0,0,-5,5,6,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-55,-56,2,12,30,0,0,-5,5,6,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-60,-61,2,6,31,0,0,-4,4,6,1,1,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-64,-64,2,6,32,0,0,-4,4,6,1,0,D
0,0,1668.77160645,1606.11364746,4,1,3,4,-74,-75,2,4,33,0,0,-4,6,6,1,1,D
0,0,1668.77160645,1606.11364746,3,1,3,3,-79,-80,1,1,34,-1,0,-4,6,5,1,1,D
