minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1727.54089355,1765.93579102,0,0,0,0,0,0,0,0,0,W
1,1,1727.54089355,1765.93579102,0,0,-13,-2,0,0,0,0,0,W
2,1,1727.54089355,1765.93579102,0,0,-22,-3,0,0,0,0,0,W
3,1,1727.54089355,1765.93579102,0,0,-28,-12,0,0,0,0,0,W
4,1,1727.54089355,1765.93579102,0,0,-37,-17,0,0,0,0,0,W
5,1,1727.54089355,1765.93579102,0,0,-21,-17,0,0,0,0,0,W
6,1,1727.54089355,1765.93579102,0,0,-27,-23,-1,0,0,-1,0,W
7,1,1727.54089355,1765.93579102,0,0,-27,-25,-1,0,0,-1,0,W
8,1,1727.54089355,1765.93579102,0,0,-15,-24,-1,0,0,-1,0,W
9,1,1727.54089355,1765.93579102,0,0,-8,-24,-1,0,0,-1,0,W
10,1,1727.54089355,1765.93579102,0,0,3,-22,-1,0,0,-1,0,W
11,1,1727.54089355,1765.93579102,0,0,-10,-23,-1,0,0,-1,0,W
12,1,1727.54089355,1765.93579102,0,0,-11,-24,-2,0,0,-2,0,W
13,1,1727.54089355,1765.93579102,0,0,-7,-24,-2,0,0,-2,0,W
14,1,1727.54089355,1765.93579102,0,0,-24,-32,-2,0,0,-2,0,W
15,1,1727.54089355,1765.93579102,0,0,-29,-34,-2,0,0,-2,0,W
16,1,1727.54089355,1765.93579102,0,0,-35,-42,-2,0,0,-2,0,W
17,1,1727.54089355,1765.93579102,0,0,-37,-44,-3,0,0,-3,0,W
18,1,1727.54089355,1765.93579102,0,0,-33,-45,-3,-1,0,-4,0,W
19,1,1727.54089355,1765.93579102,0,0,-24,-45,-4,-1,0,-5,0,W
20,1,1727.54089355,1765.93579102,0,0,-21,-48,-4,-1,0,-5,0,W
21,1,1727.54089355,1765.93579102,0,0,-30,-48,-4,-1,0,-5,0,W
22,1,1727.54089355,1765.93579102,0,0,-26,-48,-4,-1,0,-5,0,W
23,1,1727.54089355,1765.93579102,0,0,-28,-45,-4,-1,0,-5,0,W
24,1,1727.54089355,1765.93579102,0,0,-27,-43,-5,-1,0,-6,0,W
25,1,1727.54089355,1765.93579102,0,0,-27,-43,-5,-1,0,-6,0,W
26,1,1727.54089355,1765.93579102,0,0,-27,-43,-5,-1,0,-6,0,W
27,1,1727.54089355,1765.93579102,0,0,-27,-43,-5,-1,0,-6,0,W
28,1,1727.54089355,1765.93579102,0,0,-25,-41,-5,-1,0,-6,0,W
29,1,1727.54089355,1765.93579102,0,0,-20,-42,-5,-1,0,-6,0,W
30,1,1727.54089355,1765.93579102,0,0,-19,-40,-5,-1,0,-6,0,W
31,1,1727.54089355,1765.93579102,1,0,-25,-40,-5,-1,0,-5,0,W
32,1,1727.54089355,1765.93579102,1,0,-30,-40,-5,-1,0,-5,0,W
33,1,1727.54089355,1765.93579102,1,0,-30,-40,-5,-1,0,-5,0,W
34,1,1727.54089355,1765.93579102,2,0,-24,-37,-4,-1,1,-4,0,W
35,1,1727.54089355,1765.93579102,2,0,-26,-32,-4,-1,1,-4,0,W
36,1,1727.54089355,1765.93579102,2,0,-25,-33,-5,-1,0,-5,0,W
37,1,1727.54089355,1765.93579102,2,0,-26,-32,-5,-1,0,-5,0,W
38,1,1727.54089355,1765.93579102,2,0,-24,-27,-5,-1,0,-5,0,W
39,1,1727.54089355,1765.93579102,2,0,-26,-30,-5,-1,0,-5,0,W
40,1,1727.54089355,1765.93579102,2,0,-24,-31,-5,-1,0,-5,0,W
41,1,1727.54089355,1765.93579102,2,0,-31,-31,-5,-1,0,-5,0,W
42,1,1727.54089355,1765.93579102,2,0,-26,-39,-5,-1,0,-5,0,W
43,1,1727.54089355,1765.93579102,2,0,-7,-37,-5,-1,0,-5,0,W
44,1,1727.54089355,1765.93579102,2,0,-16,-37,-5,-1,0,-5,0,W
45,1,1727.54089355,1765.93579102,2,0,-14,-34,-5,-1,0,-5,0,W
46,1,1727.54089355,1765.93579102,2,0,-2,-35,-5,-1,0,-5,0,W
47,1,1727.54089355,1765.93579102,2,0,-17,-38,-5,-1,0,-5,0,W
48,1,1727.54089355,1765.93579102,2,0,-27,-49,-5,-1,0,-5,0,W
49,1,1727.54089355,1765.93579102,2,0,-35,-51,-6,-1,0,-6,0,W
45,2,1727.54089355,1765.93579102,2,0,-35,-51,-6,-1,0,-6,0,W
46,2,1727.54089355,1765.93579102,2,0,-41,-54,-6,-1,0,-6,0,W
47,2,1727.54089355,1765.93579102,2,0,-47,-60,-6,-1,0,-6,0,W
48,2,1727.54089355,1765.93579102,2,0,-44,-61,-6,-1,0,-6,0,W
49,2,1727.54089355,1765.93579102,2,0,-37,-62,-6,-1,0,-6,0,W
