minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1977.46765137,1792.86169434,0,0,0,0,0,0,0,0,0,W
1,1,1977.46765137,1792.86169434,0,0,-6,3,0,0,0,0,0,W
2,1,1977.46765137,1792.86169434,0,0,8,3,0,0,0,0,0,W
3,1,1977.46765137,1792.86169434,0,0,7,4,0,0,0,0,0,W
4,1,1977.46765137,1792.86169434,0,0,1,6,0,0,0,0,0,W
5,1,1977.46765137,1792.86169434,0,0,-12,6,0,0,0,0,0,W
6,1,1977.46765137,1792.86169434,0,0,-25,3,0,0,0,0,0,W
7,1,1977.46765137,1792.86169434,0,0,-9,4,0,0,0,0,0,W
8,1,1977.46765137,1792.86169434,0,0,-8,6,0,1,0,0,0,W
9,1,1977.46765137,1792.86169434,0,0,-22,1,0,1,0,0,0,W
10,1,1977.46765137,1792.86169434,0,0,-16,-1,0,1,0,0,0,W
11,1,1977.46765137,1792.86169434,0,0,-14,1,0,1,0,0,0,W
12,1,1977.46765137,1792.86169434,0,0,-27,1,0,1,0,0,0,W
13,1,1977.46765137,1792.86169434,0,0,-21,5,0,1,0,0,0,W
14,1,1977.46765137,1792.86169434,0,0,-33,0,0,1,0,0,0,W
15,1,1977.46765137,1792.86169434,0,0,-47,-9,0,1,0,0,0,W
16,1,1977.46765137,1792.86169434,0,0,-45,-8,0,1,0,0,0,W
17,1,1977.46765137,1792.86169434,0,0,-46,-9,0,1,0,0,0,W
18,1,1977.46765137,1792.86169434,0,0,-46,-11,0,1,0,0,0,W
19,1,1977.46765137,1792.86169434,0,0,-46,-6,0,1,0,0,0,W
20,1,1977.46765137,1792.86169434,0,0,-51,-6,0,1,0,0,0,W
21,1,1977.46765137,1792.86169434,0,0,-50,-3,0,1,0,0,0,W
22,1,1977.46765137,1792.86169434,0,0,-49,0,1,2,0,1,0,W
23,1,1977.46765137,1792.86169434,0,0,-55,0,1,2,0,1,0,W
24,1,1977.46765137,1792.86169434,0,0,-58,1,1,2,0,1,0,W
25,1,1977.46765137,1792.86169434,0,0,-61,2,1,3,0,3,0,W
26,1,1977.46765137,1792.86169434,0,0,-46,2,1,3,0,3,0,W
