minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1739.43579102,1827.83483887,0,0,0,0,0,0,0,0,0,D
1,1,1739.43579102,1827.83483887,0,0,7,0,1,0,1,1,0,D
2,1,1739.43579102,1827.83483887,0,0,4,-4,1,0,1,1,0,D
3,1,1739.43579102,1827.83483887,0,0,5,-4,1,0,1,1,0,D
4,1,1739.43579102,1827.83483887,0,0,1,-6,1,0,1,1,0,D
5,1,1739.43579102,1827.83483887,0,0,-4,-10,0,0,1,0,0,D
6,1,1739.43579102,1827.83483887,0,0,-1,-12,-1,-1,1,-1,0,D
7,1,1739.43579102,1827.83483887,0,0,4,-11,-1,-1,1,-1,0,D
8,1,1739.43579102,1827.83483887,0,0,5,-13,-1,-1,1,-1,0,D
9,1,1739.43579102,1827.83483887,0,0,1,-14,-1,-1,1,-1,0,D
10,1,1739.43579102,1827.83483887,0,0,-2,-18,-2,-1,1,-2,0,D
11,1,1739.43579102,1827.83483887,0,0,-10,-17,-2,-1,1,-2,0,D
12,1,1739.43579102,1827.83483887,0,0,-11,-19,-2,-1,1,-2,0,D
13,1,1739.43579102,1827.83483887,0,0,-9,-24,-2,-1,1,-2,0,D
14,1,1739.43579102,1827.83483887,0,0,-5,-24,-2,-1,1,-2,0,D
15,1,1739.43579102,1827.83483887,0,0,-18,-32,-2,-1,1,-2,0,D
16,1,1739.43579102,1827.83483887,0,0,-26,-35,-2,-1,1,-2,0,D
17,1,1739.43579102,1827.83483887,0,0,-35,-39,-2,-1,1,-2,0,D
18,1,1739.43579102,1827.83483887,0,0,-32,-36,0,-1,2,1,0,D
19,1,1739.43579102,1827.83483887,0,0,-22,-34,2,-1,3,3,0,D
20,1,1739.43579102,1827.83483887,0,0,-8,-26,2,-1,3,3,0,D
21,1,1739.43579102,1827.83483887,0,0,-25,-29,2,-1,3,3,0,D
22,1,1739.43579102,1827.83483887,0,0,-39,-39,2,-1,3,3,0,D
23,1,1739.43579102,1827.83483887,0,0,-42,-44,2,-2,3,3,0,D
24,1,1739.43579102,1827.83483887,0,0,-41,-47,2,-2,3,3,0,D
25,1,1739.43579102,1827.83483887,0,0,-41,-49,2,-2,3,3,0,D
26,1,1739.43579102,1827.83483887,0,0,-41,-49,2,-2,3,3,0,D
27,1,1739.43579102,1827.83483887,0,1,-41,-49,2,-2,3,2,0,D
28,1,1739.43579102,1827.83483887,0,1,-24,-49,2,-2,3,2,0,D
29,1,1739.43579102,1827.83483887,0,1,-21,-48,2,-2,3,2,0,D
30,1,1739.43579102,1827.83483887,0,1,-13,-49,2,-2,3,2,0,D
31,1,1739.43579102,1827.83483887,0,1,-12,-51,2,-2,3,2,0,D
32,1,1739.43579102,1827.83483887,0,1,-26,-51,2,-2,3,2,0,D
33,1,1739.43579102,1827.83483887,0,1,-17,-52,2,-2,3,2,0,D
34,1,1739.43579102,1827.83483887,0,1,-15,-50,2,-2,3,2,0,D
35,1,1739.43579102,1827.83483887,0,1,-15,-50,2,-2,3,2,0,D
36,1,1739.43579102,1827.83483887,0,1,-9,-48,2,-2,3,2,0,D
