ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1787.94226074,1837.70581055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
0,0,1787.94226074,1837.70581055,0,0,0,0,4,3,0,2,1,0,0,0,2,0,0,0,D
0,0,1787.94226074,1837.70581055,0,0,0,0,6,5,0,2,2,0,0,0,2,0,0,0,D
1,0,1787.94226074,1837.70581055,1,0,1,0,3,1,1,-1,3,0,1,0,3,-1,0,0,D
1,0,1787.94226074,1837.70581055,1,0,1,0,-3,-5,1,-1,4,0,1,0,3,-1,0,1,D
1,0,1787.94226074,1837.70581055,1,0,1,0,0,-3,1,-4,5,0,0,0,4,-2,0,2,D
1,0,1787.94226074,1837.70581055,1,0,1,0,-7,-9,1,-11,6,0,0,2,3,-4,0,2,D
1,0,1787.94226074,1837.70581055,1,0,1,0,-3,-6,1,-9,7,0,0,2,4,-4,0,2,D
1,0,1787.94226074,1837.70581055,2,0,2,1,-2,-5,1,-10,8,0,0,2,4,-3,0,2,D
1,0,1787.94226074,1837.70581055,1,0,2,0,-6,-8,0,-8,9,0,0,2,4,-3,0,3,D
1,0,1787.94226074,1837.70581055,1,0,2,0,-7,-9,0,-7,10,0,1,2,4,-3,0,3,D
1,0,1787.94226074,1837.70581055,-1,0,1,-2,-13,-15,-1,-13,11,-1,1,2,4,-5,0,3,D
1,0,1787.94226074,1837.70581055,-1,0,1,-2,-17,-18,-1,-20,12,-1,1,4,3,-6,0,3,D
1,0,1787.94226074,1837.70581055,-1,0,1,-2,-14,-17,-1,-21,13,-1,1,5,5,-7,0,2,D
1,0,1787.94226074,1837.70581055,-1,0,1,-2,-14,-17,-1,-19,14,-1,1,4,5,-6,0,2,D
1,0,1787.94226074,1837.70581055,-1,0,1,-2,-24,-27,-1,-18,15,-1,1,4,5,-6,0,2,D
