ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1735.77648926,0,1959.95581055,0,0,0,0,0,L
0,1735.77648926,0,1959.95581055,0,0,-14,-3,0,L
0,1735.77648926,0,1959.95581055,0,0,-16,-6,0,L
0,1735.77648926,0,1959.95581055,0,0,-26,-8,0,L
0,1735.77648926,0,1959.95581055,0,0,-28,-10,0,L
0,1735.77648926,0,1959.95581055,0,0,-40,-11,0,L
0,1735.77648926,0,1959.95581055,0,0,-45,-11,0,L
0,1735.77648926,0,1959.95581055,0,0,-60,-14,0,L
0,1735.77648926,0,1959.95581055,0,0,-52,-14,0,L
0,1735.77648926,0,1959.95581055,0,0,-52,-19,0,L
0,1735.77648926,0,1959.95581055,0,0,-54,-18,0,L
0,1735.77648926,0,1959.95581055,0,0,-61,-19,0,L
0,1735.77648926,0,1959.95581055,0,0,-71,-18,0,L
0,1735.77648926,0,1959.95581055,0,0,-71,-18,0,L
0,1735.77648926,0,1959.95581055,0,0,-71,-18,0,L
0,1735.77648926,0,1959.95581055,0,0,-75,-24,0,L
0,1735.77648926,0,1959.95581055,0,0,-67,-24,0,L
0,1735.77648926,0,1959.95581055,0,0,-81,-26,0,L
0,1735.77648926,0,1959.95581055,-1,-1,-84,-32,-1,L
0,1735.77648926,0,1959.95581055,-2,-2,-91,-33,-2,L
0,1735.77648926,0,1959.95581055,-2,-2,-88,-33,-2,L
0,1735.77648926,0,1959.95581055,-2,-2,-98,-32,-2,L
0,1735.77648926,0,1959.95581055,-2,-2,-93,-31,-2,L
0,1735.77648926,0,1959.95581055,-2,-2,-88,-28,-2,L
0,1735.77648926,0,1959.95581055,-2,-2,-97,-28,-2,L
0,1735.77648926,0,1959.95581055,-2,-2,-109,-32,-2,L
0,1735.77648926,0,1959.95581055,-2,-1,-101,-26,-1,L
0,1735.77648926,0,1959.95581055,-2,-1,-101,-26,-1,L
0,1735.77648926,0,1959.95581055,-2,-1,-102,-29,-1,L
0,1735.77648926,0,1959.95581055,-2,0,-99,-27,0,L
0,1735.77648926,0,1959.95581055,-2,0,-109,-26,0,L
0,1735.77648926,0,1959.95581055,-2,0,-113,-30,0,L
0,1735.77648926,0,1959.95581055,-2,0,-120,-31,0,L
0,1735.77648926,0,1959.95581055,-2,-2,-132,-40,0,L
0,1735.77648926,1,1959.95581055,-3,-4,-142,-46,-2,L
0,1735.77648926,1,1959.95581055,-3,-4,-139,-46,-2,L
0,1735.77648926,1,1959.95581055,-3,-4,-130,-43,-2,L
0,1735.77648926,2,1959.95581055,-3,-5,-122,-35,-3,L
0,1735.77648926,2,1959.95581055,-3,-5,-119,-35,-3,L
0,1735.77648926,2,1959.95581055,-3,-5,-132,-35,-3,L
0,1735.77648926,2,1959.95581055,-3,-5,-132,-35,-3,L
0,1735.77648926,2,1959.95581055,-3,-5,-130,-36,-3,L
0,1735.77648926,2,1959.95581055,-3,-5,-134,-40,-3,L
0,1735.77648926,2,1959.95581055,-3,-6,-134,-42,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-140,-50,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-159,-54,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-154,-47,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-154,-44,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-160,-43,-4,L
0,1735.77648926,2,1959.95581055,-3,-7,-169,-45,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-168,-46,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-168,-47,-5,L
0,1735.77648926,2,1959.95581055,-3,-6,-157,-44,-5,L
0,1735.77648926,2,1959.95581055,-3,-6,-152,-43,-5,L
0,1735.77648926,2,1959.95581055,-3,-6,-152,-43,-5,L
0,1735.77648926,2,1959.95581055,-3,-6,-146,-40,-5,L
0,1735.77648926,2,1959.95581055,-3,-6,-147,-40,-5,L
0,1735.77648926,2,1959.95581055,-3,-6,-157,-41,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-170,-48,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-164,-48,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-168,-51,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-160,-49,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-157,-49,-5,L
0,1735.77648926,2,1959.95581055,-3,-7,-139,-43,-5,L
0,1735.77648926,2,1959.95581055,-3,-6,-137,-41,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-130,-38,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-140,-37,-4,L
0,1735.77648926,2,1959.95581055,-3,-6,-140,-37,-4,L
0,1735.77648926,3,1959.95581055,-3,-7,-142,-39,-5,L
0,1735.77648926,3,1959.95581055,-3,-7,-138,-39,-5,L
0,1735.77648926,3,1959.95581055,-3,-7,-144,-37,-5,L
0,1735.77648926,3,1959.95581055,-3,-7,-144,-35,-5,L
