ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1767.04736328,0,1766.04016113,0,0,0,0,0,L
0,1767.04736328,0,1766.04016113,0,0,10,-2,0,L
0,1767.04736328,0,1766.04016113,0,0,9,-3,0,L
0,1767.04736328,0,1766.04016113,0,0,5,-5,0,L
0,1767.04736328,0,1766.04016113,0,0,-3,-7,0,L
0,1767.04736328,1,1766.04016113,-1,-1,-6,-9,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,-1,-4,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,-3,-3,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,-8,-4,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,1,-4,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,-1,-7,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,9,-4,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,9,-4,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,8,-5,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,17,-5,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,35,-4,-1,L
0,1767.04736328,1,1766.04016113,-1,-1,30,-1,-1,L
0,1767.04736328,1,1766.04016113,-1,1,43,8,1,L
0,1767.04736328,1,1766.04016113,-1,1,46,10,1,L
0,1767.04736328,1,1766.04016113,-1,1,63,13,1,L
0,1767.04736328,1,1766.04016113,-1,2,64,17,2,L
0,1767.04736328,1,1766.04016113,-1,2,64,17,2,L
0,1767.04736328,1,1766.04016113,-1,2,64,17,2,L
1,1767.04736328,1,1766.04016113,-1,3,59,17,2,L
1,1767.04736328,1,1766.04016113,-1,3,56,16,2,L
1,1767.04736328,1,1766.04016113,-1,3,50,15,2,L
1,1767.04736328,1,1766.04016113,-1,3,45,14,2,L
1,1767.04736328,1,1766.04016113,-1,3,42,14,2,L
1,1767.04736328,1,1766.04016113,-1,3,37,14,2,L
1,1767.04736328,1,1766.04016113,-1,3,36,13,2,L
1,1767.04736328,1,1766.04016113,-1,3,40,12,2,L
1,1767.04736328,1,1766.04016113,-1,3,23,3,2,L
1,1767.04736328,1,1766.04016113,-1,3,20,-3,2,L
1,1767.04736328,1,1766.04016113,-1,3,24,0,2,L
1,1767.04736328,1,1766.04016113,-1,3,35,4,2,L
1,1767.04736328,1,1766.04016113,-1,3,26,1,2,L
1,1767.04736328,1,1766.04016113,-1,3,13,1,2,L
1,1767.04736328,1,1766.04016113,-1,3,8,-3,2,L
1,1767.04736328,1,1766.04016113,-1,3,4,-4,2,L
1,1767.04736328,1,1766.04016113,-1,3,7,-4,2,L
1,1767.04736328,1,1766.04016113,-1,3,10,-2,2,L
1,1767.04736328,1,1766.04016113,-1,3,-4,-5,2,L
1,1767.04736328,1,1766.04016113,-1,3,-13,-6,2,L
1,1767.04736328,1,1766.04016113,-2,2,-14,-10,1,L
1,1767.04736328,1,1766.04016113,-2,2,-16,-13,1,L
1,1767.04736328,1,1766.04016113,-2,2,-15,-12,1,L
1,1767.04736328,1,1766.04016113,-2,2,-15,-10,1,L
1,1767.04736328,1,1766.04016113,-2,1,-17,-14,0,L
1,1767.04736328,1,1766.04016113,-2,1,-17,-15,0,L
1,1767.04736328,1,1766.04016113,-2,1,-32,-14,0,L
1,1767.04736328,1,1766.04016113,-2,0,-34,-16,-1,L
1,1767.04736328,1,1766.04016113,-2,0,-24,-14,-1,L
1,1767.04736328,1,1766.04016113,-2,1,-20,-12,0,L
1,1767.04736328,1,1766.04016113,-2,1,-33,-12,0,L
1,1767.04736328,1,1766.04016113,-2,1,-33,-12,0,L
1,1767.04736328,1,1766.04016113,-2,1,-47,-14,0,L
1,1767.04736328,1,1766.04016113,-2,1,-47,-14,0,L
1,1767.04736328,1,1766.04016113,-2,1,-47,-14,0,L
1,1767.04736328,1,1766.04016113,-2,1,-47,-15,0,L
1,1767.04736328,1,1766.04016113,-2,1,-50,-15,0,L
1,1767.04736328,1,1766.04016113,-2,1,-56,-18,0,L
1,1767.04736328,1,1766.04016113,-2,1,-49,-17,0,L
1,1767.04736328,1,1766.04016113,-2,1,-51,-16,0,L
1,1767.04736328,1,1766.04016113,-2,1,-51,-16,0,L
