minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1786.94372559,1918.70727539,0,0,0,0,0,0,0,0,0,D
1,1,1786.94372559,1918.70727539,0,0,0,0,0,0,0,0,0,D
2,1,1786.94372559,1918.70727539,0,0,10,2,0,0,0,0,0,D
3,1,1786.94372559,1918.70727539,0,0,12,6,0,1,0,1,0,D
4,1,1786.94372559,1918.70727539,0,0,1,5,0,1,0,1,0,D
5,1,1786.94372559,1918.70727539,0,0,-13,4,0,1,0,1,0,D
6,1,1786.94372559,1918.70727539,0,0,-20,1,0,1,0,1,0,D
7,1,1786.94372559,1918.70727539,0,0,-33,-2,0,1,0,1,0,D
8,1,1786.94372559,1918.70727539,0,0,-35,-5,0,1,0,1,0,D
9,1,1786.94372559,1918.70727539,0,0,-27,-5,0,1,0,1,0,D
10,1,1786.94372559,1918.70727539,0,0,-30,-8,-1,1,0,0,0,D
11,1,1786.94372559,1918.70727539,0,0,-23,-7,-1,1,0,0,0,D
12,1,1786.94372559,1918.70727539,0,0,-23,-7,-1,1,0,0,0,D
13,1,1786.94372559,1918.70727539,0,0,-22,-7,-1,1,0,0,0,D
14,1,1786.94372559,1918.70727539,0,0,-15,-8,-1,1,0,0,0,D
15,1,1786.94372559,1918.70727539,0,0,-12,-8,-2,1,0,-1,0,D
16,1,1786.94372559,1918.70727539,0,0,-15,-11,-2,0,0,-1,0,D
17,1,1786.94372559,1918.70727539,0,0,-21,-15,-2,0,0,-1,0,D
18,1,1786.94372559,1918.70727539,0,0,-26,-21,-3,0,0,-2,0,D
19,1,1786.94372559,1918.70727539,0,0,-21,-21,-3,0,0,-2,0,D
20,1,1786.94372559,1918.70727539,0,0,-13,-17,-3,0,0,-2,0,D
21,1,1786.94372559,1918.70727539,0,0,-14,-17,-3,0,0,-2,0,D
22,1,1786.94372559,1918.70727539,0,0,-34,-29,-3,0,0,-2,0,D
23,1,1786.94372559,1918.70727539,0,0,-42,-41,-3,0,0,-2,0,D
24,1,1786.94372559,1918.70727539,0,0,-41,-39,-3,0,0,-2,0,D
25,1,1786.94372559,1918.70727539,0,0,-44,-39,-3,0,0,-2,0,D
26,1,1786.94372559,1918.70727539,0,0,-44,-36,-3,0,0,-2,0,D
27,1,1786.94372559,1918.70727539,0,0,-36,-34,-2,0,0,-1,0,D
28,1,1786.94372559,1918.70727539,0,0,-46,-33,-2,0,0,-1,0,D
29,1,1786.94372559,1918.70727539,0,0,-38,-32,-1,0,0,0,0,D
30,1,1786.94372559,1918.70727539,0,0,-39,-31,-1,0,0,0,0,D
31,1,1786.94372559,1918.70727539,0,0,-52,-38,-1,0,0,0,0,D
32,1,1786.94372559,1918.70727539,0,0,-52,-41,-1,-1,0,0,0,D
33,1,1786.94372559,1918.70727539,0,0,-68,-43,-1,-1,0,0,0,D
34,1,1786.94372559,1918.70727539,0,0,-83,-48,-1,-1,0,0,0,D
35,1,1786.94372559,1918.70727539,0,0,-80,-52,-1,-1,0,0,0,D
36,1,1786.94372559,1918.70727539,0,0,-86,-54,-1,-1,0,0,0,D
37,1,1786.94372559,1918.70727539,0,0,-96,-60,-1,-1,0,0,0,D
38,1,1786.94372559,1918.70727539,0,0,-89,-59,-1,-1,0,0,0,D
39,1,1786.94372559,1918.70727539,0,0,-100,-63,-2,-1,0,-1,0,D
40,1,1786.94372559,1918.70727539,0,0,-97,-60,-1,-1,0,0,0,D
41,1,1786.94372559,1918.70727539,0,0,-111,-63,-1,-1,0,0,0,D
42,1,1786.94372559,1918.70727539,0,0,-106,-64,-1,-1,0,0,0,D
43,1,1786.94372559,1918.70727539,0,0,-105,-61,-1,-1,0,0,0,D
44,1,1786.94372559,1918.70727539,0,0,-107,-65,-1,-1,0,0,0,D
45,1,1786.94372559,1918.70727539,0,0,-106,-65,-1,-1,0,0,0,D
46,1,1786.94372559,1918.70727539,0,0,-120,-65,-1,-1,0,0,0,D
