minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1744.23925781,1567.4005127,0,0,0,0,0,0,0,0,0,D
1,1,1744.23925781,1567.4005127,0,0,0,-3,0,0,0,0,0,D
2,1,1744.23925781,1567.4005127,0,0,9,-2,0,0,0,0,0,D
3,1,1744.23925781,1567.4005127,0,0,21,7,0,0,0,0,0,D
4,1,1744.23925781,1567.4005127,0,0,20,9,0,0,0,1,0,D
5,1,1744.23925781,1567.4005127,0,0,24,9,0,0,0,1,0,D
6,1,1744.23925781,1567.4005127,0,0,25,11,0,0,0,1,0,D
7,1,1744.23925781,1567.4005127,0,0,31,13,0,0,0,1,0,D
8,1,1744.23925781,1567.4005127,0,0,38,16,0,0,0,1,0,D
9,1,1744.23925781,1567.4005127,0,0,43,17,0,1,0,1,0,D
10,1,1744.23925781,1567.4005127,0,0,52,17,0,1,0,1,0,D
11,1,1744.23925781,1567.4005127,0,0,63,16,0,1,0,1,0,D
12,1,1744.23925781,1567.4005127,0,0,73,18,0,1,0,1,0,D
13,1,1744.23925781,1567.4005127,0,0,66,20,0,1,0,1,0,D
14,1,1744.23925781,1567.4005127,0,0,66,20,0,1,0,1,0,D
15,1,1744.23925781,1567.4005127,0,0,61,20,0,1,0,1,0,D
16,1,1744.23925781,1567.4005127,0,0,65,21,0,1,0,1,0,D
17,1,1744.23925781,1567.4005127,0,0,64,20,0,1,0,1,0,D
18,1,1744.23925781,1567.4005127,0,0,64,21,0,1,0,1,0,D
19,1,1744.23925781,1567.4005127,0,0,63,24,0,2,0,1,0,D
20,1,1744.23925781,1567.4005127,0,0,55,24,0,2,0,1,0,D
21,1,1744.23925781,1567.4005127,0,0,61,23,0,2,0,1,0,D
22,1,1744.23925781,1567.4005127,0,0,63,27,0,2,0,1,0,D
23,1,1744.23925781,1567.4005127,0,0,62,28,0,2,0,1,0,D
24,1,1744.23925781,1567.4005127,0,0,69,30,0,3,0,1,0,D
25,1,1744.23925781,1567.4005127,0,0,84,36,0,3,0,1,0,D
26,1,1744.23925781,1567.4005127,0,0,95,37,0,3,0,1,0,D
27,1,1744.23925781,1567.4005127,0,0,95,37,0,3,0,1,0,D
28,1,1744.23925781,1567.4005127,0,0,104,45,0,3,0,1,0,D
29,1,1744.23925781,1567.4005127,0,0,103,46,0,3,0,1,0,D
30,1,1744.23925781,1567.4005127,0,0,110,48,0,3,0,1,0,D
31,1,1744.23925781,1567.4005127,0,0,106,48,0,3,0,1,0,D
32,1,1744.23925781,1567.4005127,0,0,121,52,1,3,0,2,0,D
33,1,1744.23925781,1567.4005127,0,0,127,51,1,3,0,2,0,D
34,1,1744.23925781,1567.4005127,0,0,123,52,1,3,0,2,0,D
35,1,1744.23925781,1567.4005127,0,0,125,53,2,3,1,2,0,D
36,1,1744.23925781,1567.4005127,0,0,125,54,3,4,1,6,0,D
37,1,1744.23925781,1567.4005127,0,0,123,54,3,4,1,6,0,D
38,1,1744.23925781,1567.4005127,0,0,129,56,3,4,1,6,0,D
39,1,1744.23925781,1567.4005127,0,0,137,60,3,4,1,6,0,D
40,1,1744.23925781,1567.4005127,0,0,143,60,3,4,1,6,0,D
41,1,1744.23925781,1567.4005127,0,0,147,62,3,4,1,6,0,D
42,1,1744.23925781,1567.4005127,0,0,147,63,3,4,1,6,0,D
43,1,1744.23925781,1567.4005127,0,0,165,67,3,4,1,6,0,D
44,1,1744.23925781,1567.4005127,0,0,166,69,3,4,1,6,0,D
45,1,1744.23925781,1567.4005127,0,0,173,71,3,4,1,6,0,D
46,1,1744.23925781,1567.4005127,0,0,175,69,3,4,1,6,0,D
47,1,1744.23925781,1567.4005127,0,0,180,70,3,4,1,6,0,D
48,1,1744.23925781,1567.4005127,0,0,181,67,3,4,1,6,0,D
45,2,1744.23925781,1567.4005127,0,0,181,66,3,4,1,6,0,D
46,2,1744.23925781,1567.4005127,0,0,198,72,5,4,1,8,0,D
47,2,1744.23925781,1567.4005127,0,0,199,75,5,4,1,8,0,D
48,2,1744.23925781,1567.4005127,0,0,205,77,5,4,1,8,0,D
49,2,1744.23925781,1567.4005127,0,0,205,80,5,5,1,10,0,D
50,2,1744.23925781,1567.4005127,0,0,213,87,5,5,1,10,0,D
51,2,1744.23925781,1567.4005127,0,0,216,88,5,5,1,10,0,D
52,2,1744.23925781,1567.4005127,0,0,216,88,5,5,1,11,0,D
53,2,1744.23925781,1567.4005127,0,0,215,89,6,5,1,12,0,D
54,2,1744.23925781,1567.4005127,0,0,219,96,5,6,0,12,0,D
55,2,1744.23925781,1567.4005127,0,0,235,96,5,6,0,11,0,D
56,2,1744.23925781,1567.4005127,0,0,241,101,5,6,0,11,0,D
57,2,1744.23925781,1567.4005127,0,0,247,105,5,6,0,11,0,D
58,2,1744.23925781,1567.4005127,0,0,247,106,5,6,0,11,0,D
59,2,1744.23925781,1567.4005127,0,0,245,105,5,6,0,11,0,D
60,2,1744.23925781,1567.4005127,0,0,237,108,5,6,0,11,0,D
61,2,1744.23925781,1567.4005127,0,0,235,103,5,6,0,11,0,D
62,2,1744.23925781,1567.4005127,0,0,231,100,5,6,0,11,0,D
63,2,1744.23925781,1567.4005127,0,0,226,98,5,6,0,11,0,D
64,2,1744.23925781,1567.4005127,0,0,219,93,5,6,0,11,0,D
65,2,1744.23925781,1567.4005127,0,0,224,92,5,5,0,11,0,D
66,2,1744.23925781,1567.4005127,0,0,227,96,5,6,0,11,0,D
67,2,1744.23925781,1567.4005127,0,0,224,98,5,6,0,11,0,D
68,2,1744.23925781,1567.4005127,0,0,226,99,5,6,0,11,0,D
69,2,1744.23925781,1567.4005127,0,0,235,104,6,6,0,12,0,D
70,2,1744.23925781,1567.4005127,0,0,235,104,6,6,0,12,0,D
71,2,1744.23925781,1567.4005127,0,0,235,104,6,6,0,12,0,D
72,2,1744.23925781,1567.4005127,0,0,239,104,5,6,0,11,0,D
73,2,1744.23925781,1567.4005127,0,0,242,104,5,7,0,10,0,D
74,2,1744.23925781,1567.4005127,0,0,258,109,5,7,0,10,0,D
75,2,1744.23925781,1567.4005127,0,0,249,111,5,7,0,10,0,D
76,2,1744.23925781,1567.4005127,0,0,248,108,4,6,0,9,0,D
77,2,1744.23925781,1567.4005127,0,0,250,107,3,6,0,7,0,D
78,2,1744.23925781,1567.4005127,0,0,257,108,3,6,0,7,0,D
79,2,1744.23925781,1567.4005127,0,0,257,108,3,6,0,7,0,D
80,2,1744.23925781,1567.4005127,0,0,263,111,3,6,0,7,0,D
81,2,1744.23925781,1567.4005127,0,0,273,123,4,6,0,9,0,D
82,2,1744.23925781,1567.4005127,0,0,283,124,4,6,0,10,0,D
83,2,1744.23925781,1567.4005127,0,0,284,125,4,6,0,10,0,D
84,2,1744.23925781,1567.4005127,0,0,289,130,4,6,0,10,0,D
85,2,1744.23925781,1567.4005127,0,0,290,132,4,6,0,10,0,D
86,2,1744.23925781,1567.4005127,0,0,285,132,4,6,0,10,0,D
87,2,1744.23925781,1567.4005127,0,0,283,131,4,6,0,10,0,D
88,2,1744.23925781,1567.4005127,0,0,286,135,6,6,0,12,0,D
89,2,1744.23925781,1567.4005127,0,0,288,131,6,6,0,12,0,D
90,2,1744.23925781,1567.4005127,0,0,297,131,6,6,0,12,0,D
91,2,1744.23925781,1567.4005127,0,0,304,133,6,6,0,12,0,D
92,2,1744.23925781,1567.4005127,0,0,304,136,6,7,0,14,0,D
93,2,1744.23925781,1567.4005127,0,0,306,135,6,7,0,14,0,D
