minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1733.97387695,1640.46374512,0,0,0,0,0,0,0,0,0,L
1,1,1733.97387695,1640.46374512,0,0,-6,-2,0,0,0,0,0,L
2,1,1733.97387695,1640.46374512,0,0,-11,-1,0,0,0,0,0,L
3,1,1733.97387695,1640.46374512,0,0,-14,-3,0,-1,0,0,0,L
4,1,1733.97387695,1640.46374512,0,0,-26,-5,0,-1,0,0,0,L
5,1,1733.97387695,1640.46374512,0,0,-18,0,0,0,0,0,0,L
6,1,1733.97387695,1640.46374512,0,0,-28,0,0,0,0,0,0,L
7,1,1733.97387695,1640.46374512,0,0,-31,-9,0,-1,0,0,0,L
8,1,1733.97387695,1640.46374512,0,0,-37,-14,0,-1,0,0,0,L
9,1,1733.97387695,1640.46374512,0,0,-47,-17,0,-2,0,0,0,L
10,1,1733.97387695,1640.46374512,0,0,-46,-20,0,-2,0,0,0,L
11,1,1733.97387695,1640.46374512,0,0,-37,-23,0,-2,0,0,0,L
12,1,1733.97387695,1640.46374512,0,0,-13,-15,0,-2,0,0,0,L
13,1,1733.97387695,1640.46374512,0,0,-2,-6,0,-2,0,1,0,L
14,1,1733.97387695,1640.46374512,0,0,6,0,2,-1,0,3,0,L
15,1,1733.97387695,1640.46374512,0,0,10,-2,2,-1,0,3,0,L
16,1,1733.97387695,1640.46374512,0,0,12,0,2,-1,0,3,0,L
17,1,1733.97387695,1640.46374512,0,0,6,1,2,-1,0,3,0,L
18,1,1733.97387695,1640.46374512,0,0,17,1,2,-1,0,3,0,L
19,1,1733.97387695,1640.46374512,0,0,28,3,2,-1,0,3,0,L
20,1,1733.97387695,1640.46374512,0,0,30,3,2,-1,0,3,0,L
21,1,1733.97387695,1640.46374512,0,0,38,3,2,-1,0,3,0,L
22,1,1733.97387695,1640.46374512,0,0,31,4,2,-1,0,3,0,L
23,1,1733.97387695,1640.46374512,0,0,31,4,2,-1,0,4,0,L
24,1,1733.97387695,1640.46374512,0,0,31,5,2,0,0,4,0,L
25,1,1733.97387695,1640.46374512,0,0,31,5,2,0,0,4,0,L
26,1,1733.97387695,1640.46374512,0,0,39,3,2,0,0,4,0,L
27,1,1733.97387695,1640.46374512,0,0,42,7,2,0,0,4,0,L
28,1,1733.97387695,1640.46374512,0,0,42,7,2,0,0,4,0,L
29,1,1733.97387695,1640.46374512,0,0,42,7,2,0,0,4,0,L
30,1,1733.97387695,1640.46374512,0,0,44,9,2,0,0,4,0,L
31,1,1733.97387695,1640.46374512,0,0,51,13,2,0,0,4,0,L
32,1,1733.97387695,1640.46374512,0,0,53,16,2,1,0,4,0,L
33,1,1733.97387695,1640.46374512,0,0,47,18,2,1,0,4,0,L
34,1,1733.97387695,1640.46374512,0,0,48,17,2,1,0,4,0,L
35,1,1733.97387695,1640.46374512,0,0,55,18,3,1,0,5,0,L
36,1,1733.97387695,1640.46374512,0,0,55,17,3,1,0,5,0,L
37,1,1733.97387695,1640.46374512,0,0,63,17,3,1,0,5,0,L
38,1,1733.97387695,1640.46374512,0,0,75,23,3,1,0,5,0,L
39,1,1733.97387695,1640.46374512,0,0,76,25,3,2,0,5,0,L
40,1,1733.97387695,1640.46374512,0,0,79,31,3,2,0,5,0,L
41,1,1733.97387695,1640.46374512,0,0,79,35,3,2,0,5,0,L
42,1,1733.97387695,1640.46374512,0,0,72,26,3,2,0,5,0,L
43,1,1733.97387695,1640.46374512,0,0,58,19,4,2,0,6,0,L
44,1,1733.97387695,1640.46374512,0,0,68,31,5,2,0,8,0,L
45,1,1733.97387695,1640.46374512,0,0,65,29,5,1,0,7,0,L
46,1,1733.97387695,1640.46374512,0,0,66,28,5,1,0,7,0,L
47,1,1733.97387695,1640.46374512,0,0,79,30,5,1,0,7,0,L
48,1,1733.97387695,1640.46374512,0,0,83,35,7,1,0,10,0,L
49,1,1733.97387695,1640.46374512,0,0,84,37,8,1,0,11,0,L
45,2,1733.97387695,1640.46374512,0,0,85,37,8,1,0,11,0,L
46,2,1733.97387695,1640.46374512,0,0,79,37,7,1,0,10,0,L
47,2,1733.97387695,1640.46374512,0,1,82,35,6,1,0,9,0,L
48,2,1733.97387695,1640.46374512,0,1,87,37,6,1,0,9,0,L
49,2,1733.97387695,1640.46374512,0,1,107,53,6,1,0,9,0,L
50,2,1733.97387695,1640.46374512,0,1,123,54,6,1,0,9,0,L
51,2,1733.97387695,1640.46374512,0,1,122,53,6,1,0,9,0,L
52,2,1733.97387695,1640.46374512,0,1,123,51,6,1,0,9,0,L
53,2,1733.97387695,1640.46374512,0,1,122,48,5,0,0,8,0,L
54,2,1733.97387695,1640.46374512,0,1,121,47,5,0,0,8,0,L
55,2,1733.97387695,1640.46374512,0,1,125,55,5,1,0,9,0,L
56,2,1733.97387695,1640.46374512,0,1,146,61,5,1,0,9,0,L
57,2,1733.97387695,1640.46374512,0,1,140,65,5,1,0,9,0,L
58,2,1733.97387695,1640.46374512,0,1,136,62,5,1,0,9,0,L
59,2,1733.97387695,1640.46374512,0,1,135,59,4,1,0,8,0,L
60,2,1733.97387695,1640.46374512,0,1,141,58,4,1,0,8,0,L
61,2,1733.97387695,1640.46374512,0,1,152,58,4,1,0,8,0,L
62,2,1733.97387695,1640.46374512,0,1,153,60,4,1,0,8,0,L
