ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1802.91003418,0,1809.19995117,0,0,0,0,0,L
0,1802.91003418,0,1809.19995117,0,0,6,3,0,L
0,1802.91003418,0,1809.19995117,0,0,8,4,0,L
0,1802.91003418,0,1809.19995117,0,0,10,4,0,L
0,1802.91003418,0,1809.19995117,0,0,3,-1,-1,L
0,1802.91003418,1,1809.19995117,0,-1,3,-1,-1,L
0,1802.91003418,1,1809.19995117,0,-1,-3,-5,-1,L
0,1802.91003418,1,1809.19995117,0,-2,2,-5,-1,L
0,1802.91003418,1,1809.19995117,0,-2,11,-3,-1,L
0,1802.91003418,1,1809.19995117,0,-2,13,-2,-1,L
0,1802.91003418,1,1809.19995117,0,-2,13,-3,-1,L
0,1802.91003418,1,1809.19995117,-1,-3,17,-5,-2,L
0,1802.91003418,1,1809.19995117,-1,-3,13,-4,-2,L
0,1802.91003418,1,1809.19995117,-1,-3,15,-7,-2,L
0,1802.91003418,1,1809.19995117,-1,-3,14,-7,-2,L
0,1802.91003418,1,1809.19995117,-1,-3,13,-8,-2,L
0,1802.91003418,1,1809.19995117,-1,-3,27,-7,-2,L
0,1802.91003418,1,1809.19995117,-1,-4,28,-9,-3,L
0,1802.91003418,1,1809.19995117,-1,-4,34,-3,-3,L
0,1802.91003418,1,1809.19995117,-1,-4,41,1,-3,L
0,1802.91003418,1,1809.19995117,-1,-4,38,1,-3,L
0,1802.91003418,1,1809.19995117,-1,-6,38,0,-4,L
0,1802.91003418,1,1809.19995117,-1,-6,35,-3,-4,L
0,1802.91003418,1,1809.19995117,-1,-6,36,-3,-4,L
0,1802.91003418,1,1809.19995117,-1,-6,36,-3,-4,L
0,1802.91003418,1,1809.19995117,-1,-6,43,-2,-4,L
0,1802.91003418,1,1809.19995117,-1,-6,46,0,-4,L
0,1802.91003418,1,1809.19995117,-1,-6,60,1,-4,L
0,1802.91003418,1,1809.19995117,-1,-7,54,-1,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,55,-2,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,53,-3,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,53,-5,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,51,-8,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,61,-9,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,66,-9,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,69,-4,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,68,-2,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,74,3,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,74,2,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,76,3,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,87,3,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,82,-3,-5,L
0,1802.91003418,1,1809.19995117,-1,-7,93,-2,-5,L
0,1802.91003418,1,1809.19995117,-1,-8,88,-3,-6,L
0,1802.91003418,1,1809.19995117,-1,-8,88,-4,-6,L
0,1802.91003418,1,1809.19995117,-1,-9,81,-11,-6,L
0,1802.91003418,1,1809.19995117,-1,-10,81,-13,-6,L
0,1802.91003418,1,1809.19995117,-1,-10,84,-10,-6,L
0,1802.91003418,1,1809.19995117,-1,-10,84,-7,-6,L
0,1802.91003418,1,1809.19995117,-1,-10,84,-7,-6,L
0,1802.91003418,1,1809.19995117,-1,-11,83,-6,-7,L
0,1802.91003418,1,1809.19995117,-1,-11,78,-10,-7,L
0,1802.91003418,1,1809.19995117,-1,-11,74,-13,-7,L
0,1802.91003418,1,1809.19995117,-2,-15,74,-16,-9,L
0,1802.91003418,1,1809.19995117,-2,-15,76,-14,-9,L
0,1802.91003418,1,1809.19995117,-2,-15,79,-15,-9,L
0,1802.91003418,1,1809.19995117,-2,-15,81,-10,-9,L
0,1802.91003418,1,1809.19995117,-2,-16,83,-11,-10,L
0,1802.91003418,1,1809.19995117,-2,-16,83,-10,-10,L
0,1802.91003418,1,1809.19995117,-2,-15,88,-3,-10,L
0,1802.91003418,1,1809.19995117,-2,-15,96,-1,-10,L
0,1802.91003418,1,1809.19995117,-2,-15,100,-1,-10,L
0,1802.91003418,1,1809.19995117,-2,-15,97,-2,-10,L
0,1802.91003418,1,1809.19995117,-2,-15,96,-3,-10,L
0,1802.91003418,1,1809.19995117,-2,-15,97,-1,-10,L
0,1802.91003418,1,1809.19995117,-2,-15,96,1,-10,L
0,1802.91003418,1,1809.19995117,-2,-16,91,-4,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,91,-6,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,85,-8,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,84,-7,-11,L
0,1802.91003418,1,1809.19995117,-2,-17,82,-10,-11,L
0,1802.91003418,1,1809.19995117,-2,-18,77,-12,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,79,-13,-11,L
0,1802.91003418,1,1809.19995117,-2,-17,79,-13,-11,L
0,1802.91003418,1,1809.19995117,-2,-17,79,-12,-11,L
0,1802.91003418,1,1809.19995117,-2,-17,81,-11,-11,L
0,1802.91003418,1,1809.19995117,-2,-17,82,-12,-11,L
0,1802.91003418,1,1809.19995117,-2,-17,76,-17,-11,L
0,1802.91003418,1,1809.19995117,-2,-17,74,-21,-11,L
0,1802.91003418,1,1809.19995117,-2,-18,72,-26,-12,L
0,1802.91003418,1,1809.19995117,-2,-18,74,-23,-12,L
0,1802.91003418,1,1809.19995117,-2,-18,77,-22,-12,L
0,1802.91003418,1,1809.19995117,-2,-18,96,-22,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,102,-17,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,120,-13,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,121,-10,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,126,-10,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,140,-1,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,141,-1,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,149,3,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,149,3,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,149,8,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,150,7,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,154,8,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,166,10,-12,L
0,1802.91003418,1,1809.19995117,-2,-17,178,10,-12,L
0,1802.91003418,1,1809.19995117,-2,-16,180,10,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,184,12,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,185,15,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,184,16,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,186,17,-11,L
0,1802.91003418,1,1809.19995117,-2,-16,186,17,-11,L
