minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1967.7454834,1783.94018555,0,0,0,0,0,0,0,0,0,L
1,1,1967.7454834,1783.94018555,0,0,2,0,0,0,0,0,0,L
2,1,1967.7454834,1783.94018555,0,0,13,7,0,0,0,0,0,L
3,1,1967.7454834,1783.94018555,0,0,5,8,0,0,0,0,0,L
4,1,1967.7454834,1783.94018555,0,0,7,9,0,0,0,0,0,L
5,1,1967.7454834,1783.94018555,0,0,14,9,0,0,0,0,0,L
6,1,1967.7454834,1783.94018555,0,0,13,7,0,0,0,0,0,L
7,1,1967.7454834,1783.94018555,0,0,13,5,0,0,0,0,0,L
8,1,1967.7454834,1783.94018555,0,0,15,5,0,0,0,0,0,L
9,1,1967.7454834,1783.94018555,0,0,15,5,0,0,0,-2,0,L
10,1,1967.7454834,1783.94018555,0,0,13,6,0,0,0,-1,0,L
11,1,1967.7454834,1783.94018555,0,0,17,5,0,0,0,-1,0,L
12,1,1967.7454834,1783.94018555,0,0,31,8,0,0,0,-1,0,L
13,1,1967.7454834,1783.94018555,0,0,36,19,0,0,0,-1,0,L
14,1,1967.7454834,1783.94018555,0,0,23,20,0,0,0,-1,0,L
15,1,1967.7454834,1783.94018555,0,0,23,20,0,0,0,-1,0,L
16,1,1967.7454834,1783.94018555,0,0,18,19,0,0,0,-1,0,L
17,1,1967.7454834,1783.94018555,0,0,23,19,0,0,0,-1,0,L
18,1,1967.7454834,1783.94018555,0,0,37,21,1,0,0,0,0,L
19,1,1967.7454834,1783.94018555,0,0,36,22,2,0,0,1,0,L
20,1,1967.7454834,1783.94018555,0,0,45,23,2,0,0,1,0,L
21,1,1967.7454834,1783.94018555,0,0,45,23,2,0,0,1,0,L
22,1,1967.7454834,1783.94018555,0,0,49,26,2,0,0,1,0,L
23,1,1967.7454834,1783.94018555,0,0,44,24,2,0,0,1,0,L
24,1,1967.7454834,1783.94018555,0,0,39,23,2,0,0,1,0,L
25,1,1967.7454834,1783.94018555,0,0,35,22,2,0,0,1,0,L
26,1,1967.7454834,1783.94018555,0,0,31,21,2,0,0,1,0,L
27,1,1967.7454834,1783.94018555,0,0,40,27,2,0,0,1,0,L
28,1,1967.7454834,1783.94018555,0,0,41,28,3,0,1,2,0,L
29,1,1967.7454834,1783.94018555,0,0,45,30,3,0,1,2,0,L
30,1,1967.7454834,1783.94018555,0,0,42,32,3,0,1,2,0,L
31,1,1967.7454834,1783.94018555,0,0,45,32,3,0,1,2,0,L
32,1,1967.7454834,1783.94018555,0,0,32,30,3,0,1,2,0,L
33,1,1967.7454834,1783.94018555,0,0,31,26,3,0,1,2,0,L
34,1,1967.7454834,1783.94018555,0,0,29,26,3,0,1,2,0,L
35,1,1967.7454834,1783.94018555,0,0,29,26,3,0,1,2,0,L
36,1,1967.7454834,1783.94018555,0,1,24,27,2,0,0,1,0,L
37,1,1967.7454834,1783.94018555,0,1,27,27,2,0,0,1,0,L
38,1,1967.7454834,1783.94018555,0,1,42,27,2,0,0,1,0,L
39,1,1967.7454834,1783.94018555,0,1,40,25,2,0,0,1,0,L
