ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1641.85009766,1824.78210449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
0,0,1641.85009766,1824.78210449,0,0,0,0,5,6,0,0,1,0,0,0,-2,0,0,0,D
0,0,1641.85009766,1824.78210449,0,0,0,0,10,11,0,6,2,0,0,0,-2,0,0,0,D
0,0,1641.85009766,1824.78210449,0,0,0,0,10,13,0,11,3,0,0,0,-3,0,0,0,D
0,0,1641.85009766,1824.78210449,1,0,1,1,19,21,1,15,4,0,1,-2,-2,1,0,-1,D
0,0,1641.85009766,1824.78210449,2,1,2,2,24,26,1,21,5,0,1,-2,-2,1,0,-1,D
0,0,1641.85009766,1824.78210449,2,1,2,2,9,12,1,23,6,0,1,-2,-3,1,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,1,1,3,6,0,19,7,0,1,-2,-3,0,0,-1,D
0,0,1641.85009766,1824.78210449,0,1,1,0,6,9,0,15,8,0,1,-1,-3,-3,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,6,8,1,15,9,0,3,-2,-3,-2,0,-2,D
0,0,1641.85009766,1824.78210449,1,1,2,1,6,8,1,18,10,0,3,-3,-4,-2,0,-2,D
0,0,1641.85009766,1824.78210449,1,1,2,1,3,7,1,20,11,0,3,-3,-4,-2,0,-2,D
0,0,1641.85009766,1824.78210449,1,1,2,1,3,7,1,23,12,0,3,-4,-3,-2,0,-2,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-2,3,1,23,13,0,3,-4,-5,-2,0,-2,D
0,0,1641.85009766,1824.78210449,1,1,2,1,3,9,1,23,14,0,2,-4,-6,-2,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-20,-13,1,22,15,0,2,-4,-7,-2,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-36,-28,1,13,16,0,2,-1,-7,-4,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-47,-39,1,13,17,0,2,-1,-7,-4,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-43,-35,1,19,18,0,2,-2,-7,-2,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-54,-46,1,15,19,0,2,-2,-7,-3,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-46,-39,1,17,20,0,2,-3,-6,-3,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-45,-38,1,21,21,0,2,-3,-6,-1,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-56,-48,1,20,22,0,2,-2,-7,-1,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-74,-66,1,18,23,0,2,-2,-6,-1,0,-1,D
0,0,1641.85009766,1824.78210449,1,1,2,1,-92,-84,1,14,24,0,2,-1,-6,-1,0,-1,D
0,0,1641.85009766,1824.78210449,0,1,2,0,-104,-96,0,10,25,0,2,1,-5,-2,0,-1,D
0,0,1641.85009766,1824.78210449,0,1,2,0,-112,-104,0,-2,26,0,2,3,-5,-5,0,-1,D
0,0,1641.85009766,1824.78210449,0,1,2,0,-114,-106,0,-10,27,0,2,5,-5,-7,0,-1,D
0,0,1641.85009766,1824.78210449,0,1,2,0,-133,-124,0,-11,28,0,2,5,-6,-7,0,-1,D
0,0,1641.85009766,1824.78210449,0,1,2,0,-140,-131,0,-10,29,0,3,4,-6,-8,0,-2,D
0,0,1641.85009766,1824.78210449,-1,1,1,-1,-147,-138,-1,-18,30,0,3,6,-6,-9,0,-2,D
0,0,1641.85009766,1824.78210449,-1,1,1,-1,-157,-149,-1,-19,31,0,2,6,-5,-9,0,-2,D
0,0,1641.85009766,1824.78210449,-1,1,1,-1,-161,-153,-1,-20,32,0,2,6,-5,-9,0,-2,D
0,1,1641.85009766,1824.78210449,-3,1,1,-2,-166,-158,-3,-23,33,-2,2,6,-5,-10,0,-2,D
0,1,1641.85009766,1824.78210449,-3,1,1,-2,-164,-156,-3,-22,34,-2,2,6,-4,-10,0,-2,D
0,1,1641.85009766,1824.78210449,-3,1,1,-2,-178,-170,-3,-27,35,-2,2,6,-4,-12,0,-3,D
0,1,1641.85009766,1824.78210449,-4,1,0,-3,-187,-178,-3,-32,36,-2,2,9,-5,-14,0,-3,D
0,1,1641.85009766,1824.78210449,-4,1,0,-3,-194,-185,-3,-33,37,-2,4,10,-5,-14,0,-4,D
0,1,1641.85009766,1824.78210449,-4,1,0,-3,-197,-189,-3,-33,38,-2,5,10,-5,-14,0,-5,D
0,1,1641.85009766,1824.78210449,-4,1,0,-3,-213,-205,-3,-41,39,-2,5,10,-5,-14,0,-6,D
0,1,1641.85009766,1824.78210449,-4,1,0,-3,-229,-219,-3,-55,40,-2,5,12,-7,-16,0,-6,D
0,1,1641.85009766,1824.78210449,-6,1,-1,-5,-237,-227,-3,-59,41,-2,5,13,-7,-17,0,-6,D
