minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1798.00732422,1579.57214355,0,0,0,0,0,0,0,0,0,W
1,1,1798.00732422,1579.57214355,0,0,13,2,0,0,0,0,0,W
2,1,1798.00732422,1579.57214355,0,0,11,3,1,1,0,1,0,W
3,1,1798.00732422,1579.57214355,0,0,25,6,1,1,0,1,0,W
4,1,1798.00732422,1579.57214355,0,0,20,10,1,2,0,1,0,W
5,1,1798.00732422,1579.57214355,0,0,18,9,1,2,0,1,0,W
6,1,1798.00732422,1579.57214355,0,0,8,6,1,2,0,1,0,W
7,1,1798.00732422,1579.57214355,0,0,11,6,1,2,0,1,0,W
8,1,1798.00732422,1579.57214355,0,0,3,5,1,2,0,1,0,W
9,1,1798.00732422,1579.57214355,0,0,-1,-2,-1,2,0,-1,0,W
10,1,1798.00732422,1579.57214355,0,0,-7,-3,-1,2,0,-1,0,W
11,1,1798.00732422,1579.57214355,0,0,-6,-3,-1,2,0,-1,0,W
12,1,1798.00732422,1579.57214355,0,0,2,-1,-1,2,0,-1,0,W
13,1,1798.00732422,1579.57214355,0,0,10,9,0,3,0,0,0,W
14,1,1798.00732422,1579.57214355,0,0,22,9,0,3,0,0,0,W
15,1,1798.00732422,1579.57214355,0,0,22,8,0,3,0,0,0,W
16,1,1798.00732422,1579.57214355,0,0,22,6,0,3,0,-1,0,W
17,1,1798.00732422,1579.57214355,0,0,14,5,0,3,0,-1,0,W
18,1,1798.00732422,1579.57214355,0,0,-2,5,0,3,0,-1,0,W
19,1,1798.00732422,1579.57214355,0,0,-14,-4,0,3,0,-1,0,W
20,1,1798.00732422,1579.57214355,0,0,-13,-6,0,3,0,-1,0,W
21,1,1798.00732422,1579.57214355,0,0,-31,-10,0,3,0,-1,0,W
22,1,1798.00732422,1579.57214355,0,0,-19,-11,0,3,0,-1,0,W
23,1,1798.00732422,1579.57214355,0,0,-17,-11,1,3,1,1,0,W
24,1,1798.00732422,1579.57214355,1,0,-13,-10,1,3,1,2,0,W
25,1,1798.00732422,1579.57214355,1,0,-11,-8,1,3,1,2,0,W
26,1,1798.00732422,1579.57214355,1,0,-13,-10,1,3,1,2,0,W
27,1,1798.00732422,1579.57214355,1,0,-10,-12,1,3,1,2,0,W
28,1,1798.00732422,1579.57214355,1,0,-13,-12,1,3,1,2,0,W
29,1,1798.00732422,1579.57214355,1,0,-18,-14,1,3,1,2,0,W
30,1,1798.00732422,1579.57214355,1,0,-24,-15,1,3,1,2,0,W
31,1,1798.00732422,1579.57214355,1,0,-13,-11,1,3,1,2,0,W
32,1,1798.00732422,1579.57214355,1,0,-17,-9,1,3,1,2,0,W
