minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1987.67675781,1802.17932129,0,0,0,0,0,0,0,0,0,L
1,1,1987.67675781,1802.17932129,0,0,-12,-4,0,0,0,0,0,L
2,1,1987.67675781,1802.17932129,0,0,-12,-4,0,0,0,0,0,L
3,1,1987.67675781,1802.17932129,0,0,-12,-4,0,0,0,0,0,L
4,1,1987.67675781,1802.17932129,0,1,-13,-5,-1,0,-1,-1,0,L
5,1,1987.67675781,1802.17932129,0,1,-6,-5,-1,0,-1,-1,0,L
6,1,1987.67675781,1802.17932129,0,1,10,-2,-1,0,-1,-1,0,L
7,1,1987.67675781,1802.17932129,0,1,20,1,-1,0,-1,-1,0,L
8,1,1987.67675781,1802.17932129,0,1,19,0,-1,0,-1,-1,0,L
9,1,1987.67675781,1802.17932129,0,1,18,0,-1,0,-1,-1,0,L
10,1,1987.67675781,1802.17932129,0,1,23,2,-1,0,-1,-1,0,L
11,1,1987.67675781,1802.17932129,0,1,23,3,-1,0,-1,-1,0,L
12,1,1987.67675781,1802.17932129,0,1,22,-1,-1,0,-1,-1,0,L
13,1,1987.67675781,1802.17932129,0,1,29,0,-1,0,-1,-1,0,L
14,1,1987.67675781,1802.17932129,0,1,25,-1,0,0,0,0,0,L
15,1,1987.67675781,1802.17932129,0,1,24,0,0,0,0,0,0,L
16,1,1987.67675781,1802.17932129,0,1,31,-1,0,0,0,0,0,L
17,1,1987.67675781,1802.17932129,0,1,45,4,0,0,0,0,0,L
18,1,1987.67675781,1802.17932129,0,1,51,11,0,0,0,0,0,L
19,1,1987.67675781,1802.17932129,0,1,53,11,0,0,0,0,0,L
20,1,1987.67675781,1802.17932129,0,1,50,9,0,0,0,0,0,L
21,1,1987.67675781,1802.17932129,0,1,64,19,1,0,0,1,0,L
22,1,1987.67675781,1802.17932129,0,1,68,21,1,0,0,1,0,L
23,1,1987.67675781,1802.17932129,0,1,71,24,1,0,0,1,0,L
24,1,1987.67675781,1802.17932129,0,1,68,23,0,0,0,0,0,L
25,1,1987.67675781,1802.17932129,0,1,69,24,0,0,0,0,0,L
26,1,1987.67675781,1802.17932129,0,1,73,24,1,0,0,1,0,L
27,1,1987.67675781,1802.17932129,0,1,68,16,1,0,0,-2,0,L
28,1,1987.67675781,1802.17932129,0,1,70,15,1,0,0,-2,0,L
29,1,1987.67675781,1802.17932129,0,1,73,17,1,0,0,-1,0,L
30,1,1987.67675781,1802.17932129,0,1,72,16,1,0,0,-1,0,L
31,1,1987.67675781,1802.17932129,0,1,75,17,1,0,0,-1,0,L
32,1,1987.67675781,1802.17932129,0,1,81,20,1,0,0,-1,0,L
33,1,1987.67675781,1802.17932129,0,1,86,23,2,0,0,0,0,L
34,1,1987.67675781,1802.17932129,0,1,80,20,2,0,0,0,0,L
35,1,1987.67675781,1802.17932129,0,1,81,21,3,0,1,1,0,L
36,1,1987.67675781,1802.17932129,0,1,88,24,3,0,1,1,0,L
37,1,1987.67675781,1802.17932129,0,1,91,25,3,0,1,1,0,L
38,1,1987.67675781,1802.17932129,0,1,91,27,3,0,1,1,0,L
39,1,1987.67675781,1802.17932129,0,1,90,29,4,1,1,2,0,L
40,1,1987.67675781,1802.17932129,0,1,90,28,4,1,1,2,0,L
41,1,1987.67675781,1802.17932129,0,1,90,26,4,-1,1,2,0,L
42,1,1987.67675781,1802.17932129,0,1,70,19,3,-1,1,1,0,L
43,1,1987.67675781,1802.17932129,0,1,70,17,3,-1,1,1,0,L
44,1,1987.67675781,1802.17932129,0,1,74,22,3,-1,1,1,0,L
45,1,1987.67675781,1802.17932129,0,1,76,21,3,-1,1,1,0,L
46,1,1987.67675781,1802.17932129,0,1,85,30,3,-1,1,1,0,L
47,1,1987.67675781,1802.17932129,0,1,89,36,3,0,1,1,0,L
48,1,1987.67675781,1802.17932129,0,1,83,34,3,0,1,1,0,L
49,1,1987.67675781,1802.17932129,0,1,85,35,3,0,1,1,0,L
45,2,1987.67675781,1802.17932129,0,1,85,35,3,0,1,1,0,L
46,2,1987.67675781,1802.17932129,0,1,91,41,3,0,1,1,0,L
47,2,1987.67675781,1802.17932129,0,1,90,39,3,0,1,1,0,L
48,2,1987.67675781,1802.17932129,0,1,90,36,3,0,1,1,0,L
49,2,1987.67675781,1802.17932129,0,1,97,37,3,0,1,1,0,L
50,2,1987.67675781,1802.17932129,0,1,97,37,3,0,1,1,0,L
51,2,1987.67675781,1802.17932129,0,1,97,40,4,0,1,2,0,L
52,2,1987.67675781,1802.17932129,0,1,102,42,4,0,1,2,0,L
53,2,1987.67675781,1802.17932129,0,1,102,43,4,0,1,2,0,L
54,2,1987.67675781,1802.17932129,0,1,105,43,5,1,1,3,0,L
55,2,1987.67675781,1802.17932129,0,1,105,45,5,2,1,3,0,L
56,2,1987.67675781,1802.17932129,0,1,102,44,5,2,1,3,0,L
57,2,1987.67675781,1802.17932129,0,1,101,41,5,2,1,3,0,L
58,2,1987.67675781,1802.17932129,0,1,101,41,5,2,1,3,0,L
59,2,1987.67675781,1802.17932129,0,1,99,40,5,2,1,3,0,L
60,2,1987.67675781,1802.17932129,0,1,108,45,6,2,1,4,0,L
61,2,1987.67675781,1802.17932129,0,1,108,45,6,2,1,4,0,L
62,2,1987.67675781,1802.17932129,0,1,108,44,6,2,1,4,0,L
63,2,1987.67675781,1802.17932129,0,1,105,38,5,2,1,3,0,L
64,2,1987.67675781,1802.17932129,0,1,105,37,6,2,1,4,0,L
65,2,1987.67675781,1802.17932129,0,1,106,39,7,2,2,5,0,L
66,2,1987.67675781,1802.17932129,0,1,100,31,7,1,2,5,0,L
67,2,1987.67675781,1802.17932129,0,1,111,31,6,1,2,4,0,L
68,2,1987.67675781,1802.17932129,0,1,109,32,6,1,2,4,0,L
69,2,1987.67675781,1802.17932129,0,1,110,30,7,1,2,5,0,L
70,2,1987.67675781,1802.17932129,0,1,106,27,7,1,2,5,0,L
71,2,1987.67675781,1802.17932129,0,1,118,33,7,1,2,5,0,L
72,2,1987.67675781,1802.17932129,0,1,111,27,7,1,2,5,0,L
73,2,1987.67675781,1802.17932129,0,1,116,29,7,1,2,5,0,L
74,2,1987.67675781,1802.17932129,0,1,118,30,7,1,2,5,0,L
75,2,1987.67675781,1802.17932129,0,1,123,30,7,1,2,5,0,L
76,2,1987.67675781,1802.17932129,0,1,131,31,8,1,2,6,0,L
77,2,1987.67675781,1802.17932129,0,1,135,37,9,2,2,7,0,L
78,2,1987.67675781,1802.17932129,1,1,136,40,11,3,3,9,0,L
79,2,1987.67675781,1802.17932129,1,1,131,39,11,3,3,9,0,L
80,2,1987.67675781,1802.17932129,1,1,130,37,11,3,3,9,0,L
81,2,1987.67675781,1802.17932129,1,1,139,38,11,3,3,9,0,L
82,2,1987.67675781,1802.17932129,1,1,145,45,11,3,3,9,0,L
83,2,1987.67675781,1802.17932129,1,1,141,42,10,3,3,8,0,L
84,2,1987.67675781,1802.17932129,1,2,140,40,8,2,2,6,0,L
85,2,1987.67675781,1802.17932129,1,2,144,40,8,2,2,6,0,L
86,2,1987.67675781,1802.17932129,1,2,162,43,8,2,2,6,0,L
87,2,1987.67675781,1802.17932129,1,2,162,42,9,2,3,7,0,L
88,2,1987.67675781,1802.17932129,1,2,161,40,8,2,2,6,0,L
89,2,1987.67675781,1802.17932129,1,2,170,51,8,2,2,6,0,L
90,2,1987.67675781,1802.17932129,1,2,171,55,8,3,2,6,0,L
91,2,1987.67675781,1802.17932129,1,2,178,62,8,3,2,6,0,L
92,2,1987.67675781,1802.17932129,1,2,179,64,9,4,2,7,0,L
93,2,1987.67675781,1802.17932129,1,2,186,69,9,5,2,7,0,L
94,2,1987.67675781,1802.17932129,1,2,185,71,9,5,2,7,0,L
95,2,1987.67675781,1802.17932129,1,2,190,71,9,5,2,7,0,L
96,2,1987.67675781,1802.17932129,1,2,200,80,9,5,2,7,0,L
97,2,1987.67675781,1802.17932129,1,2,207,90,9,5,2,7,0,L
98,2,1987.67675781,1802.17932129,1,2,207,87,9,5,2,7,0,L
