minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1936.0838623,1939.42810059,0,0,0,0,0,0,0,0,0,D
1,1,1936.0838623,1939.42810059,0,0,-4,-2,0,0,0,-1,0,D
2,1,1936.0838623,1939.42810059,0,0,-2,-5,-1,-1,0,-2,0,D
3,1,1936.0838623,1939.42810059,0,0,4,-5,-1,-1,0,-2,0,D
4,1,1936.0838623,1939.42810059,0,0,4,-5,-1,-1,0,-2,0,D
5,1,1936.0838623,1939.42810059,0,1,4,-6,-2,-1,-1,-3,0,D
6,1,1936.0838623,1939.42810059,0,1,4,-5,-2,-1,-1,-3,0,D
7,1,1936.0838623,1939.42810059,0,1,10,1,-2,-1,-1,-3,0,D
8,1,1936.0838623,1939.42810059,0,1,17,1,-2,-1,-1,-3,0,D
9,1,1936.0838623,1939.42810059,0,1,24,2,-2,-1,-1,-3,0,D
10,1,1936.0838623,1939.42810059,0,1,35,4,-2,-1,-1,-3,0,D
11,1,1936.0838623,1939.42810059,0,1,34,7,-2,0,-1,-3,0,D
12,1,1936.0838623,1939.42810059,0,1,35,9,-2,0,-1,-3,0,D
13,1,1936.0838623,1939.42810059,0,1,41,9,-3,0,-1,-4,0,D
14,1,1936.0838623,1939.42810059,0,1,43,14,-2,0,-1,-3,0,D
15,1,1936.0838623,1939.42810059,0,1,44,19,-2,0,-1,-3,0,D
16,1,1936.0838623,1939.42810059,0,1,31,13,-2,0,-1,-3,0,D
17,1,1936.0838623,1939.42810059,0,1,38,14,-2,0,-1,-3,0,D
18,1,1936.0838623,1939.42810059,0,1,27,9,-2,0,-1,-3,0,D
19,1,1936.0838623,1939.42810059,0,1,28,10,-2,0,-1,-3,0,D
20,1,1936.0838623,1939.42810059,0,1,20,4,-4,0,-1,-5,0,D
21,1,1936.0838623,1939.42810059,0,1,24,7,-4,0,-1,-5,0,D
22,1,1936.0838623,1939.42810059,0,1,23,11,-4,0,-1,-5,0,D
23,1,1936.0838623,1939.42810059,0,1,6,6,-4,0,-1,-5,0,D
24,1,1936.0838623,1939.42810059,0,1,5,4,-4,0,-1,-5,0,D
25,1,1936.0838623,1939.42810059,0,1,10,6,-4,0,-1,-5,0,D
26,1,1936.0838623,1939.42810059,0,1,9,0,-4,0,-1,-5,0,D
27,1,1936.0838623,1939.42810059,0,1,16,6,-3,0,-1,-4,0,D
28,1,1936.0838623,1939.42810059,0,1,-1,5,-3,0,-1,-4,0,D
29,1,1936.0838623,1939.42810059,1,1,5,6,-2,0,-1,-3,0,D
30,1,1936.0838623,1939.42810059,1,1,7,5,-2,0,-1,-3,0,D
31,1,1936.0838623,1939.42810059,1,1,19,8,-2,0,-1,-3,0,D
32,1,1936.0838623,1939.42810059,1,1,32,10,-2,0,-1,-3,0,D
33,1,1936.0838623,1939.42810059,1,1,32,10,-2,0,-1,-3,0,D
34,1,1936.0838623,1939.42810059,1,1,27,12,-2,0,-1,-3,0,D
35,1,1936.0838623,1939.42810059,1,1,27,12,-2,0,-1,-3,0,D
36,1,1936.0838623,1939.42810059,1,1,26,10,-2,0,-1,-3,0,D
37,1,1936.0838623,1939.42810059,1,1,25,7,-2,-1,-1,-3,0,D
38,1,1936.0838623,1939.42810059,1,1,35,7,-2,-1,-1,-3,0,D
39,1,1936.0838623,1939.42810059,1,1,32,7,-2,-1,-1,-3,0,D
40,1,1936.0838623,1939.42810059,1,1,32,6,-2,-1,-1,-3,0,D
41,1,1936.0838623,1939.42810059,1,1,22,5,-3,-1,-1,-4,0,D
