ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1977.91381836,1716.90234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1977.91381836,1716.90234375,0,0,0,0,12,10,0,0,1,0,0,0,2,0,0,0,W
0,0,1977.91381836,1716.90234375,0,0,0,0,28,26,0,8,2,0,0,0,3,0,0,0,W
0,0,1977.91381836,1716.90234375,0,0,0,0,28,26,0,9,3,0,0,-1,3,1,0,0,W
0,0,1977.91381836,1716.90234375,2,1,0,1,29,27,0,11,4,2,0,-1,3,2,0,0,W
0,0,1977.91381836,1716.90234375,2,1,0,1,22,22,0,8,5,2,-2,-2,2,3,0,1,W
0,0,1977.91381836,1716.90234375,2,1,0,1,26,27,0,6,6,2,-3,-2,1,3,0,2,W
0,0,1977.91381836,1716.90234375,2,1,0,1,33,36,0,4,7,2,-3,-2,-1,2,0,2,W
0,0,1977.91381836,1716.90234375,3,1,0,2,40,43,1,11,8,2,-3,-2,-1,3,0,2,W
0,0,1977.91381836,1716.90234375,4,1,1,3,41,43,2,13,9,2,-3,-2,0,4,0,2,W
0,0,1977.91381836,1716.90234375,4,1,1,3,42,45,2,11,10,2,-3,-1,-2,4,0,2,W
0,0,1977.91381836,1716.90234375,4,1,1,3,55,58,2,26,11,2,-3,-2,-3,5,0,2,W
0,0,1977.91381836,1716.90234375,6,1,2,4,67,70,4,35,12,2,-3,-4,-3,5,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,76,78,5,40,13,2,-3,-4,-3,5,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,80,82,5,46,14,2,-3,-5,-3,6,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,80,82,5,45,15,2,-3,-5,-4,6,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,84,85,5,48,16,2,-3,-5,-3,6,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,79,80,5,48,17,2,-3,-5,-5,6,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,88,88,5,48,18,2,-3,-5,-4,6,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,88,88,5,48,19,2,-3,-5,-4,6,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,90,90,5,51,20,2,-3,-5,-5,7,0,3,W
0,0,1977.91381836,1716.90234375,7,1,3,5,94,94,5,51,21,2,-3,-5,-5,7,0,4,W
0,0,1977.91381836,1716.90234375,7,1,3,5,107,106,5,54,22,2,-3,-5,-4,7,0,4,W
0,0,1977.91381836,1716.90234375,8,1,4,5,101,101,5,54,23,2,-3,-5,-5,8,0,4,W
0,0,1977.91381836,1716.90234375,8,1,4,5,108,108,5,57,24,2,-3,-5,-6,8,0,4,W
0,0,1977.91381836,1716.90234375,8,1,4,5,96,96,5,55,25,2,-3,-5,-6,7,0,4,W
0,0,1977.91381836,1716.90234375,8,1,4,5,97,97,5,55,26,2,-3,-4,-5,6,0,4,W
0,0,1977.91381836,1716.90234375,7,1,3,4,89,89,4,50,27,2,-3,-4,-7,6,0,4,W
0,0,1977.91381836,1716.90234375,7,1,3,4,95,95,4,51,28,2,-3,-4,-7,6,0,4,W
0,0,1977.91381836,1716.90234375,8,1,3,5,103,103,5,54,29,2,-3,-4,-7,6,0,5,W
0,0,1977.91381836,1716.90234375,8,1,3,5,106,106,5,60,30,2,-3,-5,-7,7,0,5,W
0,0,1977.91381836,1716.90234375,8,1,3,5,108,108,5,58,31,2,-4,-5,-9,7,0,6,W
0,0,1977.91381836,1716.90234375,10,1,4,7,115,114,7,60,32,2,-4,-5,-8,7,0,6,W
0,0,1977.91381836,1716.90234375,10,1,4,7,118,118,7,59,33,2,-5,-5,-10,7,0,7,W
0,0,1977.91381836,1716.90234375,10,1,4,7,123,123,7,64,34,2,-5,-5,-10,8,0,7,W
0,0,1977.91381836,1716.90234375,10,1,4,7,119,119,7,65,35,2,-5,-5,-13,8,0,7,W
0,0,1977.91381836,1716.90234375,10,1,4,7,119,119,7,66,36,2,-5,-5,-13,8,0,7,W
0,0,1977.91381836,1716.90234375,9,1,4,6,117,117,6,60,37,2,-5,-5,-14,8,0,7,W
0,0,1977.91381836,1716.90234375,9,1,4,6,133,133,6,60,38,2,-5,-5,-14,8,0,7,W
0,0,1977.91381836,1716.90234375,9,1,4,6,134,134,6,64,39,2,-5,-8,-14,11,0,7,W
0,0,1977.91381836,1716.90234375,9,1,4,6,129,130,6,61,40,2,-5,-7,-15,11,0,7,W
0,0,1977.91381836,1716.90234375,9,1,4,6,132,132,6,61,41,2,-5,-6,-15,11,0,7,W
