minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1735.00012207,1646.43688965,0,0,0,0,0,0,0,0,0,W
1,1,1735.00012207,1646.43688965,0,0,2,-2,0,0,0,0,0,W
2,1,1735.00012207,1646.43688965,0,0,4,-3,0,0,0,-1,0,W
3,1,1735.00012207,1646.43688965,0,0,20,-2,0,0,0,-1,0,W
4,1,1735.00012207,1646.43688965,0,0,28,-1,0,0,0,-1,0,W
5,1,1735.00012207,1646.43688965,0,0,29,0,1,0,0,0,0,W
6,1,1735.00012207,1646.43688965,0,0,26,3,1,1,0,0,0,W
7,1,1735.00012207,1646.43688965,0,0,19,0,1,1,0,0,0,W
8,1,1735.00012207,1646.43688965,0,0,23,0,1,1,0,0,0,W
9,1,1735.00012207,1646.43688965,0,0,26,5,2,1,0,1,0,W
10,1,1735.00012207,1646.43688965,0,0,31,6,2,1,0,1,0,W
11,1,1735.00012207,1646.43688965,0,0,39,16,2,1,0,1,0,W
12,1,1735.00012207,1646.43688965,0,0,43,21,2,2,0,1,0,W
13,1,1735.00012207,1646.43688965,0,0,45,24,2,3,0,1,0,W
14,1,1735.00012207,1646.43688965,0,0,45,24,3,3,0,3,0,W
15,1,1735.00012207,1646.43688965,0,0,48,26,3,3,0,3,0,W
16,1,1735.00012207,1646.43688965,0,0,48,30,3,3,0,3,0,W
17,1,1735.00012207,1646.43688965,0,0,40,32,3,3,0,3,0,W
18,1,1735.00012207,1646.43688965,0,0,52,38,3,3,0,3,0,W
19,1,1735.00012207,1646.43688965,0,0,64,51,3,3,0,3,0,W
20,1,1735.00012207,1646.43688965,0,0,64,52,3,4,0,3,0,W
21,1,1735.00012207,1646.43688965,0,1,61,50,2,4,-1,2,0,W
22,1,1735.00012207,1646.43688965,0,1,69,51,2,4,-1,2,0,W
23,1,1735.00012207,1646.43688965,0,1,74,52,2,4,-1,2,0,W
24,1,1735.00012207,1646.43688965,0,1,78,53,2,4,-1,2,0,W
25,1,1735.00012207,1646.43688965,0,1,78,53,2,4,-1,2,0,W
26,1,1735.00012207,1646.43688965,0,1,78,53,2,4,-1,2,0,W
27,1,1735.00012207,1646.43688965,1,1,82,55,3,4,0,3,0,W
28,1,1735.00012207,1646.43688965,1,1,81,54,3,4,0,3,0,W
29,1,1735.00012207,1646.43688965,2,1,85,57,3,4,0,4,0,W
30,1,1735.00012207,1646.43688965,2,1,82,53,3,4,0,4,0,W
31,1,1735.00012207,1646.43688965,2,1,82,53,3,4,0,5,0,W
32,1,1735.00012207,1646.43688965,2,1,84,52,3,4,0,5,0,W
33,1,1735.00012207,1646.43688965,2,1,80,49,3,4,0,5,0,W
34,1,1735.00012207,1646.43688965,2,1,75,49,3,4,0,5,0,W
35,1,1735.00012207,1646.43688965,2,1,72,49,3,4,0,5,0,W
36,1,1735.00012207,1646.43688965,2,1,80,49,3,4,0,5,0,W
