ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,2015.59228516,0,1727.18139648,0,0,0,0,0,W
0,2015.59228516,0,1727.18139648,-1,-1,-2,-2,-1,W
0,2015.59228516,0,1727.18139648,-1,-1,14,-2,-1,W
0,2015.59228516,0,1727.18139648,-1,-1,17,0,-1,W
0,2015.59228516,0,1727.18139648,-1,-1,26,3,0,W
0,2015.59228516,0,1727.18139648,-1,1,25,4,0,W
0,2015.59228516,0,1727.18139648,-1,1,18,2,0,W
0,2015.59228516,0,1727.18139648,-1,0,26,1,-1,W
0,2015.59228516,0,1727.18139648,-1,2,40,7,0,W
0,2015.59228516,0,1727.18139648,-1,2,40,7,0,W
0,2015.59228516,0,1727.18139648,-1,2,40,7,0,W
0,2015.59228516,0,1727.18139648,-1,3,40,8,1,W
0,2015.59228516,0,1727.18139648,-1,3,41,7,1,W
0,2015.59228516,0,1727.18139648,0,5,52,13,2,W
0,2015.59228516,0,1727.18139648,0,5,50,14,2,W
0,2015.59228516,0,1727.18139648,0,5,63,15,2,W
0,2015.59228516,0,1727.18139648,0,5,53,12,2,W
0,2015.59228516,0,1727.18139648,0,5,40,9,2,W
0,2015.59228516,0,1727.18139648,0,5,37,4,2,W
0,2015.59228516,0,1727.18139648,0,5,42,6,2,W
0,2015.59228516,0,1727.18139648,0,5,42,5,2,W
0,2015.59228516,0,1727.18139648,0,5,42,5,2,W
0,2015.59228516,0,1727.18139648,0,5,41,3,2,W
0,2015.59228516,0,1727.18139648,0,5,51,2,2,W
0,2015.59228516,0,1727.18139648,0,5,61,3,2,W
0,2015.59228516,0,1727.18139648,0,5,62,0,2,W
0,2015.59228516,0,1727.18139648,0,5,77,10,2,W
0,2015.59228516,0,1727.18139648,0,5,87,12,2,W
0,2015.59228516,0,1727.18139648,0,5,86,12,2,W
0,2015.59228516,0,1727.18139648,0,5,81,7,2,W
0,2015.59228516,0,1727.18139648,0,5,80,4,2,W
0,2015.59228516,0,1727.18139648,0,5,88,10,2,W
0,2015.59228516,0,1727.18139648,0,5,95,17,2,W
0,2015.59228516,0,1727.18139648,0,7,102,25,3,W
0,2015.59228516,0,1727.18139648,0,7,116,29,4,W
0,2015.59228516,0,1727.18139648,0,9,116,31,4,W
0,2015.59228516,0,1727.18139648,0,9,126,37,4,W
0,2015.59228516,0,1727.18139648,0,9,130,42,4,W
1,2015.59228516,0,1727.18139648,0,11,132,45,5,W
1,2015.59228516,0,1727.18139648,0,11,131,44,5,W
1,2015.59228516,0,1727.18139648,0,11,132,47,5,W
1,2015.59228516,0,1727.18139648,0,11,135,46,5,W
1,2015.59228516,0,1727.18139648,0,11,135,49,5,W
1,2015.59228516,0,1727.18139648,0,11,139,48,5,W
1,2015.59228516,0,1727.18139648,0,11,162,49,5,W
1,2015.59228516,0,1727.18139648,0,11,169,50,5,W
1,2015.59228516,0,1727.18139648,0,11,172,52,5,W
1,2015.59228516,0,1727.18139648,0,12,171,54,6,W
1,2015.59228516,0,1727.18139648,0,12,170,47,6,W
1,2015.59228516,0,1727.18139648,0,12,189,50,6,W
1,2015.59228516,0,1727.18139648,0,13,192,52,6,W
1,2015.59228516,0,1727.18139648,0,13,192,54,6,W
1,2015.59228516,0,1727.18139648,0,13,187,58,6,W
1,2015.59228516,0,1727.18139648,0,12,181,55,5,W
1,2015.59228516,0,1727.18139648,0,12,187,56,5,W
1,2015.59228516,0,1727.18139648,0,12,199,60,5,W
1,2015.59228516,0,1727.18139648,0,12,193,64,5,W
1,2015.59228516,0,1727.18139648,0,13,192,64,5,W
1,2015.59228516,0,1727.18139648,1,13,199,68,6,W
1,2015.59228516,0,1727.18139648,1,14,209,80,7,W
1,2015.59228516,0,1727.18139648,1,14,220,90,7,W
1,2015.59228516,0,1727.18139648,1,14,222,93,7,W
1,2015.59228516,0,1727.18139648,1,14,239,93,7,W
1,2015.59228516,0,1727.18139648,1,14,241,94,7,W
1,2015.59228516,0,1727.18139648,1,14,247,100,7,W
1,2015.59228516,0,1727.18139648,1,14,251,104,7,W
1,2015.59228516,0,1727.18139648,1,14,251,104,7,W
1,2015.59228516,0,1727.18139648,1,14,251,104,7,W
1,2015.59228516,0,1727.18139648,1,14,251,104,7,W
1,2015.59228516,0,1727.18139648,1,14,252,103,7,W
1,2015.59228516,0,1727.18139648,1,14,258,105,7,W
1,2015.59228516,0,1727.18139648,1,14,258,105,7,W
1,2015.59228516,0,1727.18139648,1,14,267,106,7,W
2,2015.59228516,0,1727.18139648,1,15,267,106,7,W
2,2015.59228516,0,1727.18139648,1,15,258,102,7,W
2,2015.59228516,0,1727.18139648,1,15,255,98,7,W
2,2015.59228516,0,1727.18139648,1,15,261,99,7,W
2,2015.59228516,0,1727.18139648,1,15,264,101,7,W
2,2015.59228516,0,1727.18139648,1,15,279,101,7,W
2,2015.59228516,0,1727.18139648,1,15,288,100,7,W
2,2015.59228516,0,1727.18139648,1,15,297,100,7,W
2,2015.59228516,0,1727.18139648,1,15,289,100,7,W
2,2015.59228516,0,1727.18139648,1,15,273,89,7,W
2,2015.59228516,0,1727.18139648,1,15,273,89,7,W
2,2015.59228516,0,1727.18139648,1,15,268,89,7,W
2,2015.59228516,0,1727.18139648,1,15,268,89,7,W
2,2015.59228516,0,1727.18139648,1,15,265,92,7,W
2,2015.59228516,0,1727.18139648,1,15,266,95,7,W
2,2015.59228516,0,1727.18139648,1,16,266,96,7,W
2,2015.59228516,0,1727.18139648,1,16,267,101,7,W
2,2015.59228516,0,1727.18139648,1,16,267,102,7,W
2,2015.59228516,0,1727.18139648,1,17,261,103,8,W
2,2015.59228516,0,1727.18139648,1,17,271,104,8,W
2,2015.59228516,0,1727.18139648,1,17,271,104,8,W
2,2015.59228516,0,1727.18139648,1,17,267,105,8,W
2,2015.59228516,0,1727.18139648,1,17,263,99,8,W
2,2015.59228516,0,1727.18139648,1,17,265,103,8,W
2,2015.59228516,0,1727.18139648,1,17,267,106,8,W
2,2015.59228516,0,1727.18139648,0,16,266,103,7,W
2,2015.59228516,0,1727.18139648,0,16,257,102,7,W
2,2015.59228516,0,1727.18139648,0,16,259,102,7,W
2,2015.59228516,0,1727.18139648,0,16,267,103,7,W
2,2015.59228516,0,1727.18139648,0,17,270,106,7,W
