ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1704.43713379,1977.1730957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
0,0,1704.43713379,1977.1730957,0,0,0,0,-1,-1,0,1,1,0,1,0,-1,0,0,-1,L
0,0,1704.43713379,1977.1730957,0,0,0,0,0,1,0,2,2,0,1,1,-1,-1,0,-1,L
0,1,1704.43713379,1977.1730957,-1,-1,-1,-1,0,2,-1,1,3,0,1,1,-1,-1,0,-1,L
0,1,1704.43713379,1977.1730957,-1,-1,-1,-1,7,9,-1,1,4,0,2,1,-1,-1,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-1,-1,-7,-5,-1,-1,5,0,3,1,-1,-1,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-22,-19,-2,-9,6,0,3,1,-1,-3,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-39,-37,-2,-11,7,0,3,0,0,-3,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-52,-49,-2,-16,8,0,3,1,-1,-4,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-51,-48,-2,-14,9,0,3,0,-1,-3,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-65,-62,-2,-19,10,0,3,0,-1,-3,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-65,-63,-2,-21,11,0,3,0,0,-3,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-60,-59,-2,-17,12,0,3,-2,1,-2,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-58,-57,-2,-16,13,0,3,-2,0,-1,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-59,-59,-2,-16,14,0,3,-2,2,-1,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-50,-50,-2,-16,15,0,3,-2,2,-1,0,-3,L
0,1,1704.43713379,1977.1730957,-2,-1,-2,-2,-47,-46,-2,-16,16,0,3,-2,1,-1,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-47,-46,-1,-16,17,0,2,-3,1,-1,0,-3,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-57,-55,-1,-19,18,0,2,-3,-1,-1,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-51,-53,-1,-18,19,0,2,-3,1,-1,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-46,-48,-1,-10,20,0,2,-4,1,1,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-44,-47,-1,-7,21,0,2,-4,2,2,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-32,-37,-1,-4,22,0,2,-4,3,2,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-33,-39,-1,0,23,0,2,-5,6,3,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-55,-60,-1,-3,24,0,2,-5,5,3,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-60,-65,-1,-6,25,0,2,-4,5,1,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-74,-79,-1,-5,26,0,2,-4,6,1,0,-2,L
0,1,1704.43713379,1977.1730957,-1,-1,-2,-2,-70,-75,-1,-2,27,0,1,-4,5,1,0,-1,L
0,1,1704.43713379,1977.1730957,0,0,-1,-1,-68,-73,-1,1,28,0,1,-4,5,2,0,-1,L
0,1,1704.43713379,1977.1730957,-1,0,-2,-2,-67,-72,-2,-1,29,0,1,-4,5,1,0,-1,L
0,1,1704.43713379,1977.1730957,-2,0,-2,-2,-68,-73,-2,0,30,-1,1,-4,7,1,0,-1,L
0,1,1704.43713379,1977.1730957,-2,0,-2,-2,-59,-65,-2,3,31,-1,1,-5,8,1,0,-1,L
0,1,1704.43713379,1977.1730957,-1,0,-1,-1,-70,-76,-2,3,32,-1,1,-5,7,2,0,-1,L
0,1,1704.43713379,1977.1730957,-1,0,-1,-1,-70,-75,-2,3,33,-1,1,-5,6,2,0,-1,L
0,1,1704.43713379,1977.1730957,-1,0,-1,-1,-68,-74,-2,2,34,-1,2,-5,6,2,0,-1,L
0,1,1704.43713379,1977.1730957,-1,0,-1,-1,-68,-74,-2,2,35,-1,2,-5,6,2,0,-1,L
0,2,1704.43713379,1977.1730957,-2,0,-2,-2,-86,-91,-3,-3,36,-1,2,-4,5,2,0,-1,L
0,2,1704.43713379,1977.1730957,-2,0,-2,-2,-91,-96,-3,0,37,-1,2,-4,6,2,0,-1,L
0,2,1704.43713379,1977.1730957,-2,0,-2,-2,-98,-103,-3,-4,38,-1,2,-4,5,2,0,-1,L
0,2,1704.43713379,1977.1730957,-2,0,-2,-2,-93,-100,-3,6,39,-1,2,-6,7,3,0,-1,L
0,2,1704.43713379,1977.1730957,-1,0,-1,-1,-90,-97,-2,9,40,-1,3,-7,9,3,0,-2,L
0,2,1704.43713379,1977.1730957,-1,0,-1,-1,-97,-103,-2,9,41,-1,3,-7,8,3,0,-2,L
0,2,1704.43713379,1977.1730957,-1,0,-1,-1,-97,-103,-2,9,42,-1,3,-7,8,3,0,-2,L
0,2,1704.43713379,1977.1730957,-1,0,-1,-1,-88,-95,-2,11,43,-1,3,-7,9,3,0,-2,L
0,3,1704.43713379,1977.1730957,-2,-1,-2,-2,-90,-96,-2,13,44,-1,3,-7,8,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-2,-1,-2,-2,-85,-91,-2,13,45,-1,3,-7,8,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-2,-1,-2,-2,-93,-99,-2,11,46,-1,3,-7,8,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-93,-99,-2,11,47,-1,3,-7,8,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-93,-99,-2,11,45,-1,3,-7,8,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-86,-93,-2,16,46,-1,3,-7,9,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-89,-96,-2,18,47,-1,3,-7,10,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-90,-96,-2,25,48,-1,3,-7,8,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-86,-92,-2,21,49,-1,3,-7,9,3,-1,-3,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-84,-91,-2,24,50,-1,3,-7,8,3,-1,-4,L
0,3,1704.43713379,1977.1730957,-3,-1,-2,-2,-89,-96,-2,20,51,-1,3,-7,8,2,-1,-4,L
0,4,1704.43713379,1977.1730957,-4,-1,-2,-3,-89,-96,-3,16,52,-1,3,-7,8,2,-1,-4,L
0,4,1704.43713379,1977.1730957,-4,-1,-2,-3,-86,-93,-3,17,53,-1,3,-7,9,1,-1,-5,L
0,4,1704.43713379,1977.1730957,-4,-1,-2,-3,-83,-90,-3,22,54,-1,3,-7,11,1,-1,-5,L
0,4,1704.43713379,1977.1730957,-4,-1,-2,-3,-81,-90,-3,21,55,-1,3,-7,12,1,-1,-5,L
0,4,1704.43713379,1977.1730957,-5,-1,-3,-4,-97,-106,-4,17,56,-1,3,-7,13,1,-1,-5,L
0,4,1704.43713379,1977.1730957,-5,-1,-3,-4,-97,-106,-4,17,57,-1,3,-7,13,1,-1,-5,L
0,4,1704.43713379,1977.1730957,-5,-1,-3,-4,-115,-124,-4,11,58,-1,3,-6,13,0,-1,-5,L
0,4,1704.43713379,1977.1730957,-6,-2,-4,-5,-129,-137,-5,9,59,-1,3,-6,13,0,-1,-5,L
0,4,1704.43713379,1977.1730957,-6,-2,-4,-5,-129,-138,-5,11,60,-1,4,-6,13,0,-1,-6,L
0,4,1704.43713379,1977.1730957,-6,-2,-4,-5,-125,-134,-5,9,61,-1,4,-6,13,0,-1,-6,L
0,4,1704.43713379,1977.1730957,-6,-2,-4,-5,-142,-147,-5,6,62,-1,4,-6,9,0,-1,-6,L
0,4,1704.43713379,1977.1730957,-5,-2,-3,-4,-141,-146,-4,9,63,-1,4,-6,9,0,-1,-6,L
0,4,1704.43713379,1977.1730957,-5,-2,-3,-4,-139,-144,-4,8,64,-1,4,-6,8,0,-1,-6,L
0,4,1704.43713379,1977.1730957,-5,-2,-3,-4,-160,-163,-4,2,65,-1,4,-5,6,0,-1,-6,L
0,4,1704.43713379,1977.1730957,-5,-2,-3,-4,-172,-175,-4,0,66,-1,4,-5,6,0,-1,-6,L
0,4,1704.43713379,1977.1730957,-5,-2,-3,-4,-170,-172,-4,-1,67,-1,4,-5,5,0,-1,-6,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-169,-172,-4,3,68,-1,5,-6,7,1,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-164,-167,-4,3,69,-1,5,-6,7,1,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-182,-184,-4,0,70,-1,5,-6,6,1,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-186,-188,-4,-3,71,-1,5,-5,6,1,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-178,-181,-4,-3,72,-1,5,-5,7,1,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-183,-187,-4,-3,73,-1,5,-5,7,1,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-178,-182,-4,1,74,-1,5,-6,6,2,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-181,-185,-4,1,75,-1,5,-6,5,2,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-184,-188,-4,2,76,-1,5,-6,5,2,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-207,-211,-4,2,77,-1,5,-6,5,2,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-219,-223,-4,1,78,-1,5,-6,4,2,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-239,-241,-4,-7,79,-1,5,-6,3,2,-2,-7,L
0,5,1704.43713379,1977.1730957,-6,-3,-4,-5,-252,-252,-4,-9,80,-1,5,-5,1,2,-2,-7,L
0,6,1704.43713379,1977.1730957,-8,-4,-6,-7,-250,-250,-4,-10,81,-1,5,-5,1,1,-2,-7,L
0,6,1704.43713379,1977.1730957,-8,-4,-6,-7,-248,-247,-4,-8,82,-1,5,-5,-1,1,-2,-7,L
0,6,1704.43713379,1977.1730957,-8,-4,-6,-7,-266,-266,-4,-9,83,-1,5,-5,-1,1,-2,-7,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-271,-271,-5,-8,84,-1,4,-5,-1,1,-2,-6,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-268,-268,-5,-8,85,-1,4,-5,-1,1,-2,-7,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-267,-267,-5,-6,86,-1,4,-5,-1,1,-2,-7,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-278,-278,-5,-6,87,-1,4,-5,-1,1,-2,-7,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-302,-301,-5,-18,88,-1,4,-5,-2,1,-2,-7,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-325,-324,-5,-23,89,-1,3,-5,-2,1,-2,-6,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-327,-326,-5,-24,90,-1,3,-5,-3,1,-2,-6,L
0,7,1704.43713379,1977.1730957,-9,-4,-6,-8,-349,-347,-5,-26,91,-1,3,-5,-4,1,-2,-6,L
