ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1745.0090332,0,1970.6048584,0,0,0,0,0,L
0,1745.0090332,0,1970.6048584,0,0,4,1,0,L
0,1745.0090332,0,1970.6048584,0,0,-7,1,0,L
0,1745.0090332,0,1970.6048584,0,0,-13,1,0,L
0,1745.0090332,0,1970.6048584,0,0,-33,1,0,L
0,1745.0090332,0,1970.6048584,0,0,-32,-1,0,L
0,1745.0090332,0,1970.6048584,0,0,-38,-4,0,L
0,1745.0090332,0,1970.6048584,0,0,-43,-10,0,L
0,1745.0090332,0,1970.6048584,0,0,-61,-17,0,L
0,1745.0090332,0,1970.6048584,0,0,-66,-23,0,L
0,1745.0090332,1,1970.6048584,-1,-1,-66,-24,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-65,-23,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-63,-19,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-66,-20,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-61,-24,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-62,-26,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-60,-31,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-62,-32,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-64,-35,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-66,-41,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-81,-50,-1,L
0,1745.0090332,1,1970.6048584,-1,-1,-80,-55,-1,L
0,1745.0090332,1,1970.6048584,-1,-2,-79,-58,-2,L
0,1745.0090332,1,1970.6048584,-1,-2,-90,-59,-2,L
0,1745.0090332,1,1970.6048584,-1,-2,-90,-60,-2,L
0,1745.0090332,1,1970.6048584,-1,-3,-94,-66,-3,L
0,1745.0090332,1,1970.6048584,-1,-3,-109,-71,-3,L
0,1745.0090332,2,1970.6048584,-2,-4,-115,-76,-4,L
0,1745.0090332,2,1970.6048584,-2,-4,-121,-75,-4,L
0,1745.0090332,2,1970.6048584,-2,-5,-132,-82,-5,L
0,1745.0090332,2,1970.6048584,-2,-6,-136,-86,-5,L
0,1745.0090332,2,1970.6048584,-2,-6,-130,-87,-5,L
0,1745.0090332,2,1970.6048584,-2,-6,-130,-87,-5,L
0,1745.0090332,2,1970.6048584,-2,-6,-134,-86,-5,L
0,1745.0090332,3,1970.6048584,-2,-7,-134,-86,-5,L
0,1745.0090332,3,1970.6048584,-3,-7,-135,-83,-6,L
0,1745.0090332,4,1970.6048584,-3,-8,-135,-83,-6,L
0,1745.0090332,4,1970.6048584,-3,-8,-123,-83,-6,L
1,1745.0090332,4,1970.6048584,-2,-6,-113,-76,-4,L
1,1745.0090332,4,1970.6048584,-2,-5,-113,-73,-4,L
2,1745.0090332,4,1970.6048584,-2,-4,-113,-73,-4,L
2,1745.0090332,4,1970.6048584,-2,-4,-119,-74,-4,L
2,1745.0090332,4,1970.6048584,-2,-4,-119,-74,-4,L
2,1745.0090332,4,1970.6048584,-2,-4,-118,-76,-4,L
2,1745.0090332,4,1970.6048584,-2,-4,-116,-77,-4,L
2,1745.0090332,4,1970.6048584,-2,-4,-114,-77,-4,L
2,1745.0090332,4,1970.6048584,-2,-4,-114,-78,-5,L
2,1745.0090332,4,1970.6048584,-2,-5,-114,-79,-5,L
2,1745.0090332,4,1970.6048584,-2,-5,-114,-79,-5,L
2,1745.0090332,4,1970.6048584,-2,-5,-114,-79,-5,L
2,1745.0090332,5,1970.6048584,-2,-6,-114,-79,-5,L
2,1745.0090332,5,1970.6048584,-2,-6,-112,-77,-5,L
2,1745.0090332,5,1970.6048584,-2,-5,-112,-77,-5,L
2,1745.0090332,5,1970.6048584,-2,-5,-112,-76,-5,L
2,1745.0090332,5,1970.6048584,-2,-5,-115,-79,-5,L
2,1745.0090332,5,1970.6048584,-2,-5,-118,-78,-5,L
2,1745.0090332,5,1970.6048584,-2,-5,-128,-84,-5,L
2,1745.0090332,5,1970.6048584,-2,-6,-125,-85,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-135,-89,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-140,-93,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-134,-93,-6,L
2,1745.0090332,5,1970.6048584,-2,-5,-130,-90,-5,L
2,1745.0090332,5,1970.6048584,-2,-5,-133,-93,-5,L
2,1745.0090332,5,1970.6048584,-2,-4,-127,-91,-4,L
2,1745.0090332,5,1970.6048584,-2,-4,-124,-87,-4,L
2,1745.0090332,5,1970.6048584,-2,-4,-119,-85,-4,L
2,1745.0090332,5,1970.6048584,-2,-4,-119,-83,-4,L
2,1745.0090332,5,1970.6048584,-2,-4,-119,-83,-4,L
2,1745.0090332,5,1970.6048584,-2,-4,-119,-83,-4,L
2,1745.0090332,5,1970.6048584,-2,-6,-133,-87,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-140,-93,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-141,-93,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-140,-93,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-148,-90,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-154,-95,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-145,-91,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-159,-103,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-162,-109,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-165,-108,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-173,-118,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-180,-121,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-171,-114,-6,L
2,1745.0090332,5,1970.6048584,-2,-6,-170,-113,-6,L
