ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1646.47424316,0,1598.98413086,0,0,0,0,0,W
1,1646.47424316,0,1598.98413086,1,1,1,1,1,W
1,1646.47424316,0,1598.98413086,1,1,-4,0,1,W
1,1646.47424316,0,1598.98413086,1,1,-3,-2,1,W
1,1646.47424316,0,1598.98413086,1,1,0,-3,1,W
1,1646.47424316,0,1598.98413086,1,1,-12,-2,1,W
1,1646.47424316,0,1598.98413086,1,1,-24,-3,1,W
1,1646.47424316,0,1598.98413086,1,1,-32,-6,1,W
1,1646.47424316,0,1598.98413086,1,1,-28,-2,1,W
1,1646.47424316,0,1598.98413086,1,1,-18,-2,1,W
1,1646.47424316,0,1598.98413086,1,2,-6,0,2,W
1,1646.47424316,0,1598.98413086,1,2,4,6,2,W
1,1646.47424316,0,1598.98413086,1,3,17,11,3,W
1,1646.47424316,0,1598.98413086,1,2,13,10,2,W
1,1646.47424316,0,1598.98413086,1,2,-3,9,2,W
1,1646.47424316,0,1598.98413086,1,2,-16,8,2,W
1,1646.47424316,0,1598.98413086,1,2,-15,9,2,W
1,1646.47424316,0,1598.98413086,1,2,-12,12,2,W
1,1646.47424316,0,1598.98413086,1,2,-15,14,2,W
1,1646.47424316,0,1598.98413086,1,2,-16,12,2,W
1,1646.47424316,0,1598.98413086,1,1,-16,8,2,W
1,1646.47424316,0,1598.98413086,1,1,-14,10,2,W
1,1646.47424316,0,1598.98413086,1,1,-14,10,2,W
1,1646.47424316,0,1598.98413086,1,1,-14,10,2,W
1,1646.47424316,0,1598.98413086,1,1,-9,10,2,W
1,1646.47424316,0,1598.98413086,1,1,-10,14,2,W
1,1646.47424316,0,1598.98413086,1,1,-19,15,2,W
1,1646.47424316,0,1598.98413086,1,1,-20,12,2,W
1,1646.47424316,0,1598.98413086,1,1,-6,13,2,W
2,1646.47424316,0,1598.98413086,2,2,-4,14,3,W
2,1646.47424316,0,1598.98413086,2,2,-14,13,3,W
2,1646.47424316,0,1598.98413086,2,1,-24,6,2,W
2,1646.47424316,0,1598.98413086,2,1,-13,10,2,W
2,1646.47424316,0,1598.98413086,2,1,-15,10,2,W
2,1646.47424316,0,1598.98413086,2,1,-13,10,2,W
2,1646.47424316,0,1598.98413086,2,1,-7,19,2,W
2,1646.47424316,0,1598.98413086,2,1,-5,22,2,W
2,1646.47424316,0,1598.98413086,2,1,-5,22,2,W
2,1646.47424316,0,1598.98413086,2,1,-5,23,2,W
2,1646.47424316,0,1598.98413086,2,1,-6,23,2,W
2,1646.47424316,0,1598.98413086,2,2,-2,27,2,W
2,1646.47424316,0,1598.98413086,2,2,-1,29,2,W
2,1646.47424316,0,1598.98413086,2,2,-8,28,2,W
2,1646.47424316,0,1598.98413086,2,2,-2,30,2,W
2,1646.47424316,0,1598.98413086,2,2,-2,32,2,W
2,1646.47424316,0,1598.98413086,2,2,-5,34,2,W
2,1646.47424316,0,1598.98413086,2,2,-5,34,2,W
2,1646.47424316,0,1598.98413086,2,2,-2,35,2,W
2,1646.47424316,0,1598.98413086,2,2,2,37,2,W
2,1646.47424316,0,1598.98413086,2,3,9,41,3,W
2,1646.47424316,0,1598.98413086,2,3,20,46,3,W
2,1646.47424316,0,1598.98413086,2,3,24,51,3,W
2,1646.47424316,0,1598.98413086,2,4,28,55,4,W
2,1646.47424316,0,1598.98413086,2,4,36,61,4,W
2,1646.47424316,0,1598.98413086,2,4,43,63,4,W
2,1646.47424316,0,1598.98413086,2,4,60,76,4,W
2,1646.47424316,0,1598.98413086,2,4,63,76,4,W
2,1646.47424316,0,1598.98413086,2,4,70,79,4,W
2,1646.47424316,0,1598.98413086,2,4,61,70,4,W
2,1646.47424316,0,1598.98413086,2,4,62,71,4,W
2,1646.47424316,0,1598.98413086,2,5,68,76,5,W
2,1646.47424316,0,1598.98413086,2,5,74,83,5,W
2,1646.47424316,0,1598.98413086,2,5,74,83,5,W
2,1646.47424316,0,1598.98413086,2,5,72,81,5,W
2,1646.47424316,0,1598.98413086,2,5,87,83,5,W
2,1646.47424316,0,1598.98413086,2,5,93,89,5,W
2,1646.47424316,0,1598.98413086,2,5,87,89,5,W
2,1646.47424316,0,1598.98413086,2,5,78,86,5,W
2,1646.47424316,0,1598.98413086,2,5,83,86,5,W
2,1646.47424316,0,1598.98413086,2,6,98,96,6,W
2,1646.47424316,0,1598.98413086,2,6,100,99,6,W
2,1646.47424316,0,1598.98413086,2,6,104,100,6,W
2,1646.47424316,0,1598.98413086,2,6,101,100,6,W
2,1646.47424316,0,1598.98413086,2,6,106,102,6,W
2,1646.47424316,0,1598.98413086,1,5,108,105,5,W
2,1646.47424316,0,1598.98413086,1,4,113,105,4,W
2,1646.47424316,0,1598.98413086,1,4,123,112,4,W
2,1646.47424316,0,1598.98413086,1,4,132,113,4,W
2,1646.47424316,0,1598.98413086,1,4,132,113,4,W
3,1646.47424316,0,1598.98413086,2,5,134,116,5,W
3,1646.47424316,0,1598.98413086,2,7,130,117,6,W
4,1646.47424316,0,1598.98413086,2,8,132,120,7,W
4,1646.47424316,0,1598.98413086,2,8,132,120,7,W
4,1646.47424316,0,1598.98413086,2,8,143,118,7,W
4,1646.47424316,0,1598.98413086,2,9,150,121,8,W
4,1646.47424316,0,1598.98413086,2,9,160,125,8,W
5,1646.47424316,0,1598.98413086,2,10,163,129,8,W
5,1646.47424316,0,1598.98413086,2,10,162,129,8,W
5,1646.47424316,0,1598.98413086,2,10,173,134,8,W
5,1646.47424316,0,1598.98413086,2,10,172,132,8,W
5,1646.47424316,0,1598.98413086,2,10,176,133,8,W
5,1646.47424316,0,1598.98413086,2,10,180,137,8,W
5,1646.47424316,0,1598.98413086,2,11,186,141,9,W
5,1646.47424316,0,1598.98413086,2,10,192,142,8,W
5,1646.47424316,0,1598.98413086,2,10,197,146,9,W
5,1646.47424316,0,1598.98413086,2,12,199,151,10,W
5,1646.47424316,0,1598.98413086,2,12,210,155,10,W
5,1646.47424316,0,1598.98413086,2,12,218,157,10,W
5,1646.47424316,0,1598.98413086,2,12,231,164,10,W
5,1646.47424316,0,1598.98413086,2,12,238,168,10,W
5,1646.47424316,0,1598.98413086,2,13,238,169,11,W
