ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1672.41674805,1674.39160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
0,0,1672.41674805,1674.39160156,0,0,0,0,-3,-3,0,2,1,0,0,0,0,0,0,-1,W
0,0,1672.41674805,1674.39160156,0,0,0,0,12,11,0,5,2,0,0,0,0,0,0,-1,W
0,0,1672.41674805,1674.39160156,0,0,0,0,13,13,0,6,3,0,0,0,-3,0,0,-1,W
0,0,1672.41674805,1674.39160156,0,0,0,0,27,27,0,9,4,0,0,0,-4,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,1,1,28,28,1,11,5,0,0,0,-4,1,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,1,1,12,13,1,-1,6,0,0,1,-5,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,1,1,11,12,1,-3,7,0,0,1,-5,0,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,1,1,13,14,1,-5,8,0,0,2,-5,-1,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,1,1,12,13,1,-3,9,0,0,2,-5,-1,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,1,1,13,14,1,-5,10,0,1,3,-4,-1,0,-1,W
1,0,1672.41674805,1674.39160156,-1,0,1,0,6,7,0,-8,11,0,1,3,-4,-1,0,-1,W
1,0,1672.41674805,1674.39160156,-1,0,1,1,22,23,0,-2,12,0,1,2,-4,-1,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,26,27,0,2,13,0,1,2,-5,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,39,39,0,6,14,0,1,2,-4,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,48,46,0,13,15,0,1,2,-2,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,59,57,0,19,16,0,2,1,-3,0,0,-2,W
1,0,1672.41674805,1674.39160156,1,0,2,2,50,48,0,16,17,0,1,2,-3,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,47,45,0,14,18,0,1,2,-3,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,54,50,0,21,19,0,1,2,-1,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,51,47,0,21,20,0,1,2,-1,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,62,57,0,21,21,0,1,2,0,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,65,59,0,24,22,0,0,2,1,0,0,0,W
1,0,1672.41674805,1674.39160156,1,0,2,2,60,55,0,24,23,0,0,2,0,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,62,56,0,25,24,0,0,2,1,0,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,2,2,42,36,0,16,25,0,0,2,1,0,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,2,1,37,30,-1,11,26,0,0,2,2,0,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,2,1,39,31,-1,18,27,0,0,2,3,0,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,2,1,50,40,-1,22,28,0,0,2,4,0,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,2,1,46,36,-1,20,29,0,0,2,5,0,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,2,1,48,37,-1,20,30,0,0,2,6,-1,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,2,1,48,37,-1,17,31,0,1,2,5,-2,0,-1,W
1,0,1672.41674805,1674.39160156,0,0,2,1,51,40,-1,22,32,0,1,1,6,-2,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,3,2,46,36,-1,22,33,0,1,1,5,-1,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,3,2,47,36,-1,18,34,0,1,1,6,-2,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,3,2,42,31,-1,19,35,0,1,0,7,-2,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,3,2,38,27,-1,19,36,0,1,0,7,-2,0,-1,W
1,0,1672.41674805,1674.39160156,1,0,3,2,28,17,-1,17,37,0,1,0,7,-3,0,-1,W
