ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1904.10913086,0,1719.11169434,0,0,0,0,0,W
0,1904.10913086,0,1719.11169434,0,0,-5,-3,0,W
0,1904.10913086,0,1719.11169434,0,0,10,-3,0,W
0,1904.10913086,0,1719.11169434,0,0,13,0,0,W
0,1904.10913086,0,1719.11169434,0,0,19,1,0,W
0,1904.10913086,0,1719.11169434,0,0,21,0,0,W
0,1904.10913086,0,1719.11169434,0,0,17,0,0,W
0,1904.10913086,0,1719.11169434,0,0,21,-1,0,W
0,1904.10913086,0,1719.11169434,0,0,15,1,0,W
0,1904.10913086,0,1719.11169434,0,0,29,7,0,W
0,1904.10913086,0,1719.11169434,0,0,34,11,0,W
0,1904.10913086,0,1719.11169434,0,0,19,10,0,W
0,1904.10913086,0,1719.11169434,0,-1,13,5,0,W
1,1904.10913086,0,1719.11169434,1,0,14,4,1,W
1,1904.10913086,0,1719.11169434,1,0,10,3,1,W
1,1904.10913086,0,1719.11169434,1,0,2,2,1,W
1,1904.10913086,0,1719.11169434,1,0,4,2,1,W
1,1904.10913086,0,1719.11169434,1,0,21,4,1,W
1,1904.10913086,0,1719.11169434,1,0,27,8,1,W
1,1904.10913086,0,1719.11169434,1,1,30,10,2,W
1,1904.10913086,0,1719.11169434,1,1,36,12,2,W
1,1904.10913086,0,1719.11169434,1,2,41,16,3,W
1,1904.10913086,0,1719.11169434,1,2,53,23,3,W
1,1904.10913086,0,1719.11169434,1,2,45,23,3,W
1,1904.10913086,0,1719.11169434,1,2,39,24,3,W
1,1904.10913086,0,1719.11169434,1,2,39,24,3,W
1,1904.10913086,0,1719.11169434,1,2,43,26,3,W
1,1904.10913086,0,1719.11169434,1,2,43,26,3,W
1,1904.10913086,0,1719.11169434,1,2,55,33,3,W
1,1904.10913086,0,1719.11169434,1,3,57,33,3,W
1,1904.10913086,0,1719.11169434,1,3,60,33,3,W
1,1904.10913086,0,1719.11169434,1,3,60,33,3,W
1,1904.10913086,0,1719.11169434,0,2,80,35,2,W
1,1904.10913086,0,1719.11169434,0,1,80,34,2,W
1,1904.10913086,0,1719.11169434,0,1,71,32,2,W
1,1904.10913086,0,1719.11169434,0,0,68,27,1,W
1,1904.10913086,0,1719.11169434,0,0,57,27,1,W
1,1904.10913086,0,1719.11169434,0,0,49,27,1,W
1,1904.10913086,0,1719.11169434,0,0,49,27,1,W
1,1904.10913086,0,1719.11169434,0,0,43,27,1,W
1,1904.10913086,0,1719.11169434,0,0,39,26,1,W
1,1904.10913086,0,1719.11169434,0,1,48,27,2,W
1,1904.10913086,0,1719.11169434,0,1,59,30,2,W
1,1904.10913086,0,1719.11169434,0,0,57,27,1,W
1,1904.10913086,0,1719.11169434,0,0,55,27,1,W
1,1904.10913086,0,1719.11169434,0,0,62,27,1,W
1,1904.10913086,0,1719.11169434,0,0,64,26,1,W
1,1904.10913086,0,1719.11169434,0,0,65,23,1,W
1,1904.10913086,0,1719.11169434,0,0,65,23,1,W
1,1904.10913086,0,1719.11169434,0,0,66,25,1,W
1,1904.10913086,0,1719.11169434,1,2,72,25,3,W
1,1904.10913086,0,1719.11169434,1,2,74,26,3,W
1,1904.10913086,0,1719.11169434,1,3,81,27,4,W
1,1904.10913086,0,1719.11169434,1,3,77,22,4,W
1,1904.10913086,0,1719.11169434,1,2,72,20,3,W
1,1904.10913086,0,1719.11169434,1,2,76,19,4,W
1,1904.10913086,0,1719.11169434,1,2,88,33,4,W
1,1904.10913086,0,1719.11169434,1,2,89,34,4,W
1,1904.10913086,0,1719.11169434,1,2,89,33,4,W
1,1904.10913086,0,1719.11169434,0,1,86,28,3,W
1,1904.10913086,0,1719.11169434,0,1,93,36,3,W
1,1904.10913086,0,1719.11169434,0,1,94,35,3,W
1,1904.10913086,0,1719.11169434,1,2,106,41,4,W
1,1904.10913086,0,1719.11169434,1,3,115,42,4,W
1,1904.10913086,0,1719.11169434,1,3,121,50,4,W
1,1904.10913086,0,1719.11169434,1,4,124,53,5,W
1,1904.10913086,0,1719.11169434,1,4,139,66,5,W
1,1904.10913086,0,1719.11169434,1,5,149,74,6,W
1,1904.10913086,0,1719.11169434,1,6,150,72,7,W
1,1904.10913086,0,1719.11169434,1,7,156,74,8,W
1,1904.10913086,0,1719.11169434,1,7,179,82,8,W
1,1904.10913086,0,1719.11169434,1,8,172,82,9,W
1,1904.10913086,0,1719.11169434,1,8,161,72,9,W
1,1904.10913086,0,1719.11169434,1,8,161,72,9,W
2,1904.10913086,0,1719.11169434,2,9,160,74,10,W
2,1904.10913086,0,1719.11169434,2,9,160,74,10,W
2,1904.10913086,0,1719.11169434,2,9,160,74,10,W
2,1904.10913086,0,1719.11169434,2,9,167,78,10,W
2,1904.10913086,0,1719.11169434,2,9,176,84,10,W
2,1904.10913086,0,1719.11169434,2,9,194,93,10,W
2,1904.10913086,0,1719.11169434,2,9,196,93,10,W
2,1904.10913086,0,1719.11169434,2,9,200,96,10,W
2,1904.10913086,0,1719.11169434,2,9,208,96,10,W
2,1904.10913086,0,1719.11169434,2,9,209,95,10,W
2,1904.10913086,0,1719.11169434,2,11,213,97,12,W
2,1904.10913086,0,1719.11169434,2,11,203,95,12,W
2,1904.10913086,0,1719.11169434,2,11,198,94,12,W
2,1904.10913086,0,1719.11169434,2,11,192,91,12,W
2,1904.10913086,0,1719.11169434,2,11,187,94,12,W
2,1904.10913086,0,1719.11169434,2,11,210,98,12,W
2,1904.10913086,0,1719.11169434,2,11,224,103,12,W
2,1904.10913086,0,1719.11169434,2,11,240,113,12,W
2,1904.10913086,0,1719.11169434,2,11,251,116,12,W
2,1904.10913086,0,1719.11169434,2,11,265,125,12,W
2,1904.10913086,0,1719.11169434,2,11,257,125,12,W
2,1904.10913086,0,1719.11169434,2,11,251,124,12,W
2,1904.10913086,0,1719.11169434,2,11,248,120,12,W
2,1904.10913086,0,1719.11169434,2,11,249,120,12,W
2,1904.10913086,0,1719.11169434,2,11,252,117,12,W
