ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1619.74389648,1741.32800293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
0,0,1619.74389648,1741.32800293,0,0,0,0,-16,-13,0,-2,1,0,0,0,-2,0,0,0,D
0,0,1619.74389648,1741.32800293,0,0,0,0,-22,-19,0,-5,2,0,0,0,-1,0,0,0,D
0,0,1619.74389648,1741.32800293,0,0,0,0,-29,-26,0,-7,3,0,0,0,-2,0,0,0,D
0,0,1619.74389648,1741.32800293,-1,0,-1,-1,-41,-38,-1,-21,4,0,0,1,-1,0,0,0,D
0,0,1619.74389648,1741.32800293,-1,0,-1,-1,-41,-38,-1,-21,5,0,0,1,-1,0,0,0,D
0,0,1619.74389648,1741.32800293,-1,0,-1,-1,-42,-39,-1,-21,6,0,1,1,-1,0,0,0,D
0,0,1619.74389648,1741.32800293,-1,0,-1,-1,-47,-44,-1,-21,7,0,1,1,-1,0,0,0,D
0,0,1619.74389648,1741.32800293,-1,0,-1,-1,-55,-52,-1,-22,8,0,1,1,-3,0,0,0,D
0,0,1619.74389648,1741.32800293,-2,0,-2,-2,-57,-54,-1,-24,9,0,1,1,-3,-1,0,0,D
0,0,1619.74389648,1741.32800293,-2,0,-2,-2,-53,-51,-1,-21,10,0,1,1,-1,-1,0,0,D
0,0,1619.74389648,1741.32800293,-2,0,-2,-2,-59,-57,-1,-23,11,0,1,1,-1,-1,0,0,D
0,0,1619.74389648,1741.32800293,-2,0,-2,-2,-63,-61,-1,-28,12,0,1,1,0,-1,0,0,D
0,0,1619.74389648,1741.32800293,-2,0,-2,-2,-54,-52,-1,-23,13,0,1,0,1,-1,0,0,D
0,0,1619.74389648,1741.32800293,0,0,-2,-1,-52,-50,0,-20,14,0,1,-1,1,0,0,0,D
0,0,1619.74389648,1741.32800293,0,0,-2,-1,-47,-47,0,-20,15,0,1,-1,3,0,0,0,D
0,0,1619.74389648,1741.32800293,0,0,-2,-1,-58,-57,0,-21,16,0,1,-1,2,1,0,0,D
0,0,1619.74389648,1741.32800293,0,0,-2,-1,-58,-57,0,-23,17,0,1,-1,2,0,0,0,D
0,0,1619.74389648,1741.32800293,0,0,-2,-1,-64,-63,0,-27,18,0,1,0,2,-1,0,0,D
0,0,1619.74389648,1741.32800293,0,0,-2,-1,-64,-62,0,-27,19,0,2,0,1,-1,0,-2,D
0,0,1619.74389648,1741.32800293,0,0,-2,-1,-66,-64,0,-28,20,0,2,0,1,0,0,-2,D
0,0,1619.74389648,1741.32800293,-1,0,-2,-1,-66,-64,0,-29,21,0,2,2,1,-1,0,-2,D
0,0,1619.74389648,1741.32800293,-1,0,-2,-1,-66,-64,0,-29,22,0,2,2,1,-1,0,-2,D
0,0,1619.74389648,1741.32800293,-1,0,-2,-1,-82,-79,0,-37,23,0,2,3,0,-1,0,-2,D
