minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1780.63439941,1799.88720703,0,0,0,0,0,0,0,0,0,W
1,1,1780.63439941,1799.88720703,0,0,-11,-1,0,0,0,0,0,W
2,1,1780.63439941,1799.88720703,0,0,7,-1,0,0,0,0,0,W
3,1,1780.63439941,1799.88720703,0,0,4,1,0,0,0,0,0,W
4,1,1780.63439941,1799.88720703,0,0,13,7,0,0,0,0,0,W
5,1,1780.63439941,1799.88720703,0,0,17,12,1,0,0,3,0,W
6,1,1780.63439941,1799.88720703,0,0,17,12,1,0,0,3,0,W
7,1,1780.63439941,1799.88720703,0,0,11,11,1,0,0,3,0,W
8,1,1780.63439941,1799.88720703,0,0,7,10,1,0,0,3,0,W
9,1,1780.63439941,1799.88720703,0,0,-4,8,1,0,0,3,0,W
10,1,1780.63439941,1799.88720703,0,0,-16,4,1,0,0,3,0,W
11,1,1780.63439941,1799.88720703,0,0,-3,5,1,0,0,3,0,W
12,1,1780.63439941,1799.88720703,0,0,-12,4,1,0,0,3,0,W
13,1,1780.63439941,1799.88720703,0,0,-20,-4,1,-1,0,3,0,W
14,1,1780.63439941,1799.88720703,0,0,-34,-9,1,-1,0,3,0,W
15,1,1780.63439941,1799.88720703,0,0,-34,-9,1,-1,0,3,0,W
16,1,1780.63439941,1799.88720703,0,0,-30,-10,1,-1,0,3,0,W
17,1,1780.63439941,1799.88720703,0,0,-30,-9,1,-1,0,4,0,W
18,1,1780.63439941,1799.88720703,0,0,-43,-12,1,-1,0,4,0,W
19,1,1780.63439941,1799.88720703,0,0,-38,-10,1,-1,0,4,0,W
20,1,1780.63439941,1799.88720703,0,0,-52,-10,1,-1,0,4,0,W
21,1,1780.63439941,1799.88720703,0,0,-57,-13,1,-1,0,4,0,W
22,1,1780.63439941,1799.88720703,0,0,-47,-13,1,-1,0,4,0,W
23,1,1780.63439941,1799.88720703,0,0,-60,-14,1,-1,0,4,0,W
24,1,1780.63439941,1799.88720703,0,0,-58,-14,1,-1,0,4,0,W
25,1,1780.63439941,1799.88720703,0,0,-55,-9,1,-1,0,4,0,W
26,1,1780.63439941,1799.88720703,0,0,-47,-7,1,0,0,4,0,W
27,1,1780.63439941,1799.88720703,0,0,-41,-5,1,0,0,4,0,W
28,1,1780.63439941,1799.88720703,0,0,-41,-5,1,0,0,4,0,W
29,1,1780.63439941,1799.88720703,0,0,-32,1,1,0,0,4,0,W
30,1,1780.63439941,1799.88720703,0,0,-31,3,1,0,0,4,0,W
31,1,1780.63439941,1799.88720703,0,0,-43,1,1,0,0,4,0,W
32,1,1780.63439941,1799.88720703,0,0,-51,-5,1,0,0,4,0,W
33,1,1780.63439941,1799.88720703,0,0,-50,-8,0,0,0,3,0,W
34,1,1780.63439941,1799.88720703,0,0,-54,-7,0,0,0,3,0,W
35,1,1780.63439941,1799.88720703,0,0,-59,-11,-1,0,-1,2,0,W
36,1,1780.63439941,1799.88720703,0,0,-66,-11,-1,0,-1,2,0,W
37,1,1780.63439941,1799.88720703,0,0,-66,-10,-1,1,-1,2,0,W
38,1,1780.63439941,1799.88720703,0,0,-72,-9,-1,1,-1,2,0,W
39,1,1780.63439941,1799.88720703,0,0,-74,-14,-1,0,-1,2,0,W
40,1,1780.63439941,1799.88720703,0,0,-79,-19,-2,-1,-1,-1,0,W
41,1,1780.63439941,1799.88720703,0,0,-88,-28,-2,-1,-1,-1,0,W
42,1,1780.63439941,1799.88720703,0,0,-87,-28,-2,-1,-1,-1,0,W
43,1,1780.63439941,1799.88720703,0,0,-97,-28,-2,-1,-1,-1,0,W
44,1,1780.63439941,1799.88720703,0,0,-101,-31,-3,-1,-1,-2,0,W
45,1,1780.63439941,1799.88720703,0,0,-106,-33,-3,-1,-1,-2,0,W
46,1,1780.63439941,1799.88720703,0,0,-105,-35,-3,-1,-1,-2,0,W
47,1,1780.63439941,1799.88720703,0,0,-105,-34,-2,-1,-1,-2,0,W
48,1,1780.63439941,1799.88720703,0,0,-105,-35,-2,-1,-1,-1,0,W
45,2,1780.63439941,1799.88720703,0,0,-106,-38,-2,-1,-1,-1,0,W
46,2,1780.63439941,1799.88720703,0,0,-106,-37,-2,-1,-1,-1,0,W
