ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1803.0135498,0,1796.89978027,0,0,0,0,0,W
0,1803.0135498,0,1796.89978027,0,0,2,0,0,W
0,1803.0135498,0,1796.89978027,0,0,-5,-5,0,W
0,1803.0135498,0,1796.89978027,0,0,-6,-3,0,W
0,1803.0135498,0,1796.89978027,0,0,-9,-4,0,W
0,1803.0135498,0,1796.89978027,0,1,-9,-1,0,W
0,1803.0135498,0,1796.89978027,0,1,1,-1,0,W
0,1803.0135498,0,1796.89978027,0,1,0,-5,0,W
0,1803.0135498,0,1796.89978027,0,1,1,-5,0,W
0,1803.0135498,0,1796.89978027,0,2,-2,-4,1,W
0,1803.0135498,0,1796.89978027,0,2,-15,-10,1,W
0,1803.0135498,0,1796.89978027,0,2,-24,-19,1,W
0,1803.0135498,0,1796.89978027,0,2,-24,-19,1,W
0,1803.0135498,0,1796.89978027,0,2,-12,-14,1,W
0,1803.0135498,0,1796.89978027,0,2,-23,-20,1,W
0,1803.0135498,0,1796.89978027,0,2,-19,-17,1,W
0,1803.0135498,0,1796.89978027,0,4,-19,-16,2,W
0,1803.0135498,0,1796.89978027,0,4,-19,-16,2,W
0,1803.0135498,0,1796.89978027,0,4,-19,-16,2,W
0,1803.0135498,0,1796.89978027,0,4,-19,-16,2,W
0,1803.0135498,0,1796.89978027,0,4,-21,-15,2,W
0,1803.0135498,0,1796.89978027,0,4,-26,-15,2,W
0,1803.0135498,0,1796.89978027,0,4,-26,-16,2,W
0,1803.0135498,0,1796.89978027,0,3,-27,-12,1,W
0,1803.0135498,0,1796.89978027,0,3,-28,-18,1,W
0,1803.0135498,0,1796.89978027,0,2,-35,-30,0,W
0,1803.0135498,0,1796.89978027,0,1,-44,-32,-1,W
0,1803.0135498,0,1796.89978027,0,-1,-51,-39,-3,W
0,1803.0135498,0,1796.89978027,0,-1,-53,-42,-3,W
0,1803.0135498,0,1796.89978027,0,-2,-54,-44,-4,W
0,1803.0135498,0,1796.89978027,0,-2,-61,-42,-4,W
0,1803.0135498,0,1796.89978027,0,-2,-63,-39,-4,W
0,1803.0135498,0,1796.89978027,0,-4,-65,-43,-5,W
0,1803.0135498,0,1796.89978027,0,-4,-62,-44,-5,W
0,1803.0135498,0,1796.89978027,0,-4,-65,-44,-5,W
0,1803.0135498,0,1796.89978027,0,-4,-61,-43,-5,W
0,1803.0135498,0,1796.89978027,0,-4,-67,-43,-5,W
1,1803.0135498,0,1796.89978027,1,-3,-66,-40,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-71,-45,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-72,-50,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-86,-51,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-97,-64,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-98,-65,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-88,-65,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-93,-63,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-108,-72,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-115,-78,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-117,-81,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-117,-84,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-118,-83,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-118,-83,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-118,-83,-4,W
1,1803.0135498,0,1796.89978027,1,-4,-124,-87,-5,W
1,1803.0135498,0,1796.89978027,1,-3,-130,-96,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-130,-97,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-144,-112,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-153,-118,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-156,-118,-4,W
1,1803.0135498,0,1796.89978027,1,-3,-161,-120,-4,W
1,1803.0135498,0,1796.89978027,1,-4,-162,-125,-4,W
1,1803.0135498,0,1796.89978027,1,-4,-161,-125,-4,W
1,1803.0135498,0,1796.89978027,1,-5,-169,-132,-5,W
1,1803.0135498,1,1796.89978027,1,-7,-172,-135,-6,W
1,1803.0135498,1,1796.89978027,1,-7,-177,-143,-6,W
1,1803.0135498,1,1796.89978027,1,-7,-177,-143,-6,W
1,1803.0135498,1,1796.89978027,1,-7,-180,-148,-6,W
1,1803.0135498,1,1796.89978027,1,-8,-180,-148,-6,W
1,1803.0135498,1,1796.89978027,1,-8,-180,-148,-6,W
1,1803.0135498,1,1796.89978027,1,-8,-181,-150,-6,W
1,1803.0135498,1,1796.89978027,1,-8,-183,-155,-6,W
1,1803.0135498,1,1796.89978027,1,-8,-188,-160,-6,W
1,1803.0135498,1,1796.89978027,1,-8,-186,-162,-6,W
1,1803.0135498,1,1796.89978027,1,-7,-190,-159,-5,W
1,1803.0135498,1,1796.89978027,1,-7,-192,-163,-5,W
1,1803.0135498,1,1796.89978027,1,-7,-192,-163,-5,W
1,1803.0135498,1,1796.89978027,1,-7,-186,-161,-5,W
1,1803.0135498,1,1796.89978027,1,-8,-183,-161,-5,W
1,1803.0135498,1,1796.89978027,1,-9,-180,-164,-6,W
1,1803.0135498,1,1796.89978027,1,-9,-178,-159,-6,W
1,1803.0135498,1,1796.89978027,1,-9,-182,-164,-6,W
1,1803.0135498,1,1796.89978027,1,-10,-183,-167,-6,W
1,1803.0135498,1,1796.89978027,1,-11,-184,-169,-7,W
1,1803.0135498,1,1796.89978027,1,-13,-186,-172,-8,W
1,1803.0135498,1,1796.89978027,1,-13,-179,-168,-8,W
1,1803.0135498,1,1796.89978027,1,-13,-179,-168,-8,W
2,1803.0135498,1,1796.89978027,2,-11,-172,-165,-7,W
2,1803.0135498,1,1796.89978027,2,-11,-179,-167,-7,W
2,1803.0135498,1,1796.89978027,2,-11,-171,-163,-7,W
2,1803.0135498,1,1796.89978027,2,-11,-173,-158,-7,W
2,1803.0135498,1,1796.89978027,2,-11,-183,-164,-7,W
2,1803.0135498,1,1796.89978027,2,-11,-187,-167,-7,W
