ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1896.41088867,0,1760.75756836,0,0,0,0,0,L
0,1896.41088867,0,1760.75756836,0,0,-1,-3,0,L
0,1896.41088867,0,1760.75756836,0,0,-4,-4,0,L
0,1896.41088867,0,1760.75756836,0,0,-14,-4,0,L
0,1896.41088867,0,1760.75756836,0,0,-27,-8,0,L
0,1896.41088867,0,1760.75756836,0,0,-24,-6,0,L
0,1896.41088867,0,1760.75756836,0,0,-22,-7,0,L
0,1896.41088867,0,1760.75756836,0,0,-24,-9,0,L
0,1896.41088867,0,1760.75756836,0,0,-35,-8,0,L
0,1896.41088867,0,1760.75756836,0,0,-23,-8,0,L
0,1896.41088867,0,1760.75756836,0,0,-22,-7,0,L
0,1896.41088867,0,1760.75756836,0,0,-19,-6,0,L
0,1896.41088867,0,1760.75756836,0,0,-11,-5,0,L
0,1896.41088867,0,1760.75756836,0,0,1,0,0,L
0,1896.41088867,0,1760.75756836,0,0,-2,-4,0,L
0,1896.41088867,0,1760.75756836,0,-1,0,-3,0,L
1,1896.41088867,0,1760.75756836,0,0,3,-3,1,L
1,1896.41088867,0,1760.75756836,0,0,1,-5,1,L
1,1896.41088867,0,1760.75756836,0,0,-6,-4,1,L
1,1896.41088867,0,1760.75756836,0,0,-6,-5,1,L
1,1896.41088867,0,1760.75756836,0,0,-7,-3,1,L
1,1896.41088867,0,1760.75756836,0,0,9,-3,1,L
1,1896.41088867,0,1760.75756836,0,1,5,-1,1,L
1,1896.41088867,0,1760.75756836,0,0,10,-4,0,L
1,1896.41088867,0,1760.75756836,0,0,17,-2,0,L
1,1896.41088867,0,1760.75756836,0,0,10,-1,0,L
1,1896.41088867,0,1760.75756836,0,-1,11,1,-1,L
1,1896.41088867,0,1760.75756836,0,-1,10,1,-1,L
1,1896.41088867,0,1760.75756836,0,-1,-6,1,-1,L
1,1896.41088867,0,1760.75756836,0,-1,-15,-1,-1,L
1,1896.41088867,0,1760.75756836,0,-1,-7,5,-1,L
1,1896.41088867,0,1760.75756836,0,-1,-7,5,-1,L
1,1896.41088867,0,1760.75756836,0,-1,-4,9,-1,L
1,1896.41088867,0,1760.75756836,0,0,-8,11,-1,L
1,1896.41088867,0,1760.75756836,0,0,-4,12,-1,L
1,1896.41088867,0,1760.75756836,1,1,-4,13,0,L
1,1896.41088867,0,1760.75756836,1,1,-4,11,0,L
1,1896.41088867,0,1760.75756836,1,1,-11,12,0,L
1,1896.41088867,0,1760.75756836,1,1,-21,11,0,L
1,1896.41088867,0,1760.75756836,1,1,-20,11,0,L
1,1896.41088867,0,1760.75756836,1,0,-22,10,-1,L
1,1896.41088867,0,1760.75756836,1,0,-31,6,-1,L
1,1896.41088867,0,1760.75756836,1,0,-47,-9,-1,L
1,1896.41088867,0,1760.75756836,1,0,-57,-9,-1,L
1,1896.41088867,0,1760.75756836,1,0,-61,-12,-1,L
1,1896.41088867,0,1760.75756836,1,0,-57,-12,-1,L
1,1896.41088867,0,1760.75756836,1,0,-57,-14,-1,L
1,1896.41088867,0,1760.75756836,1,0,-56,-12,-1,L
1,1896.41088867,0,1760.75756836,1,0,-52,-9,-1,L
1,1896.41088867,0,1760.75756836,1,0,-38,-10,-1,L
1,1896.41088867,0,1760.75756836,1,0,-29,-4,-1,L
1,1896.41088867,0,1760.75756836,1,1,-21,1,0,L
1,1896.41088867,0,1760.75756836,1,1,-21,5,0,L
