ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1663.88049316,0,1981.87548828,0,0,0,0,0,L
0,1663.88049316,0,1981.87548828,0,0,-11,-2,0,L
0,1663.88049316,0,1981.87548828,0,0,-11,-5,0,L
0,1663.88049316,0,1981.87548828,0,0,-11,-8,0,L
0,1663.88049316,0,1981.87548828,0,0,-19,-8,0,L
0,1663.88049316,0,1981.87548828,0,0,-22,-8,0,L
0,1663.88049316,0,1981.87548828,0,0,-20,-8,0,L
0,1663.88049316,0,1981.87548828,0,0,-19,-8,0,L
0,1663.88049316,0,1981.87548828,0,0,-17,-5,0,L
0,1663.88049316,0,1981.87548828,0,0,-15,-7,0,L
0,1663.88049316,0,1981.87548828,1,1,-12,-7,1,L
0,1663.88049316,0,1981.87548828,1,1,-18,-6,1,L
0,1663.88049316,0,1981.87548828,1,1,-23,-3,1,L
0,1663.88049316,0,1981.87548828,1,1,-32,-7,1,L
0,1663.88049316,0,1981.87548828,1,1,-40,-8,1,L
0,1663.88049316,0,1981.87548828,1,1,-40,-9,1,L
0,1663.88049316,0,1981.87548828,1,1,-50,-17,1,L
0,1663.88049316,0,1981.87548828,1,1,-40,-14,1,L
0,1663.88049316,0,1981.87548828,1,1,-36,-12,1,L
0,1663.88049316,0,1981.87548828,0,0,-46,-14,0,L
0,1663.88049316,0,1981.87548828,0,0,-43,-14,0,L
0,1663.88049316,0,1981.87548828,0,0,-52,-15,0,L
0,1663.88049316,0,1981.87548828,0,0,-49,-16,0,L
0,1663.88049316,0,1981.87548828,0,0,-45,-16,0,L
0,1663.88049316,0,1981.87548828,-1,-1,-40,-17,-1,L
0,1663.88049316,0,1981.87548828,-1,-1,-44,-17,-1,L
0,1663.88049316,0,1981.87548828,-1,-2,-46,-22,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-47,-20,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-35,-17,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-35,-17,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-35,-17,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-42,-26,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-41,-26,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-41,-26,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-39,-29,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-43,-32,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-43,-33,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-38,-33,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-38,-33,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,-38,-34,-2,L
0,1663.88049316,0,1981.87548828,-1,-4,-35,-30,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-39,-32,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-43,-37,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-43,-39,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-43,-39,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-43,-39,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-27,-31,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-23,-29,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-13,-24,-3,L
0,1663.88049316,0,1981.87548828,-1,-3,-11,-21,-2,L
0,1663.88049316,0,1981.87548828,-1,-3,-11,-21,-2,L
0,1663.88049316,0,1981.87548828,-1,-3,-7,-21,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,1,-17,-1,L
0,1663.88049316,0,1981.87548828,-1,-2,1,-17,-1,L
0,1663.88049316,0,1981.87548828,-1,-2,7,-16,-1,L
0,1663.88049316,0,1981.87548828,-1,-2,6,-17,-1,L
0,1663.88049316,0,1981.87548828,-1,-2,2,-17,-1,L
0,1663.88049316,0,1981.87548828,-1,-2,0,-18,-1,L
0,1663.88049316,0,1981.87548828,-1,-3,-4,-24,-2,L
0,1663.88049316,0,1981.87548828,-1,-3,-11,-35,-2,L
0,1663.88049316,0,1981.87548828,-1,-3,-14,-40,-2,L
0,1663.88049316,0,1981.87548828,-1,-4,-12,-43,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-18,-47,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-4,-47,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-6,-46,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-1,-48,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,-12,-61,-3,L
0,1663.88049316,0,1981.87548828,-1,-4,3,-59,-2,L
0,1663.88049316,0,1981.87548828,-1,-2,8,-58,-1,L
0,1663.88049316,0,1981.87548828,-1,-2,4,-58,-1,L
0,1663.88049316,0,1981.87548828,-2,-3,4,-59,-2,L
0,1663.88049316,0,1981.87548828,-2,-2,12,-57,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,16,-56,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,26,-51,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,29,-47,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,26,-53,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,31,-49,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,36,-46,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,36,-46,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,36,-45,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,31,-48,-2,L
0,1663.88049316,0,1981.87548828,-2,-1,31,-49,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,27,-51,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,32,-51,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,30,-53,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,32,-57,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,25,-63,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,10,-74,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,25,-69,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,36,-60,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,38,-56,-2,L
0,1663.88049316,1,1981.87548828,-2,-2,36,-55,-2,L
0,1663.88049316,1,1981.87548828,-2,-1,43,-52,-1,L
0,1663.88049316,1,1981.87548828,-2,-1,24,-58,-1,L
0,1663.88049316,1,1981.87548828,-2,0,25,-57,0,L
0,1663.88049316,1,1981.87548828,-2,0,23,-57,0,L
0,1663.88049316,1,1981.87548828,-2,0,16,-64,0,L
0,1663.88049316,1,1981.87548828,-2,0,25,-63,0,L
0,1663.88049316,1,1981.87548828,-2,0,27,-60,0,L
0,1663.88049316,1,1981.87548828,-2,0,26,-61,0,L
0,1663.88049316,1,1981.87548828,-2,0,27,-62,0,L
0,1663.88049316,1,1981.87548828,-2,0,26,-63,0,L
0,1663.88049316,1,1981.87548828,-2,0,25,-66,0,L
0,1663.88049316,1,1981.87548828,-2,0,34,-66,0,L
