ht_goal,ht_elo,at_goal,at_elo,big_chance,shot,pass,final_3rd_pass,key_pass,result
0,1556.35070801,0,1786.41259766,0,0,0,0,0,L
0,1556.35070801,0,1786.41259766,0,0,-6,3,0,L
0,1556.35070801,0,1786.41259766,0,0,-5,5,0,L
0,1556.35070801,0,1786.41259766,0,0,-11,0,0,L
0,1556.35070801,0,1786.41259766,0,0,-19,-6,0,L
0,1556.35070801,0,1786.41259766,0,0,-24,-4,0,L
0,1556.35070801,0,1786.41259766,0,0,-32,-4,0,L
0,1556.35070801,0,1786.41259766,0,0,-19,-1,0,L
0,1556.35070801,0,1786.41259766,0,0,-21,-8,0,L
0,1556.35070801,0,1786.41259766,0,0,-23,-6,0,L
0,1556.35070801,0,1786.41259766,0,0,-36,-20,0,L
0,1556.35070801,0,1786.41259766,0,0,-54,-33,-1,L
0,1556.35070801,0,1786.41259766,0,-1,-45,-32,-1,L
0,1556.35070801,0,1786.41259766,0,-1,-46,-31,-1,L
1,1556.35070801,0,1786.41259766,1,0,-46,-30,0,L
1,1556.35070801,0,1786.41259766,1,0,-46,-30,0,L
1,1556.35070801,0,1786.41259766,1,0,-55,-32,0,L
1,1556.35070801,0,1786.41259766,1,0,-59,-34,0,L
1,1556.35070801,0,1786.41259766,1,-1,-48,-36,-1,L
1,1556.35070801,0,1786.41259766,1,-1,-47,-37,-1,L
1,1556.35070801,0,1786.41259766,1,-2,-51,-43,-2,L
1,1556.35070801,0,1786.41259766,1,-3,-42,-41,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-43,-39,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-59,-46,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-66,-54,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-66,-55,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-53,-50,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-61,-53,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-68,-57,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-62,-57,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-63,-62,-3,L
1,1556.35070801,0,1786.41259766,1,-4,-69,-70,-4,L
1,1556.35070801,0,1786.41259766,1,-4,-62,-71,-4,L
1,1556.35070801,0,1786.41259766,1,-3,-55,-65,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-54,-64,-3,L
1,1556.35070801,0,1786.41259766,1,-4,-59,-75,-3,L
1,1556.35070801,0,1786.41259766,1,-4,-75,-90,-3,L
1,1556.35070801,0,1786.41259766,1,-4,-63,-89,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-64,-87,-3,L
1,1556.35070801,0,1786.41259766,1,-3,-64,-88,-3,L
1,1556.35070801,0,1786.41259766,1,-4,-72,-93,-3,L
1,1556.35070801,0,1786.41259766,1,-4,-72,-94,-3,L
1,1556.35070801,0,1786.41259766,1,-4,-72,-96,-3,L
1,1556.35070801,0,1786.41259766,1,-5,-70,-98,-3,L
