ht_goal,at_goal,ht_elo,at_elo,shot,big_chance,shot_penalty_box,key_pass,pass,short_pass,shot_open_play,final_3rd_pass,minute,shot_6_yard_box,dispossessed,clearance,long_pass,cross,shot_fast_break,tackle,result
0,0,1767.01184082,1699.04614258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
0,0,1767.01184082,1699.04614258,0,0,0,0,-5,-4,0,1,1,0,1,0,-2,0,0,0,D
0,0,1767.01184082,1699.04614258,0,0,0,0,-2,-3,0,2,2,0,1,0,0,0,0,0,D
0,0,1767.01184082,1699.04614258,0,0,0,0,-2,-3,0,3,3,0,1,0,0,0,0,0,D
0,0,1767.01184082,1699.04614258,0,0,0,0,11,10,0,3,4,0,1,0,0,0,0,0,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-8,-9,-1,0,5,0,1,0,1,0,0,0,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-8,-9,-1,-2,6,0,1,2,1,-1,0,0,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-18,-18,-1,-3,7,0,1,2,0,-1,0,0,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-23,-23,-1,-8,8,0,1,2,-1,-1,0,0,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-23,-22,-1,-9,9,0,1,2,-3,-1,0,0,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-20,-20,-1,-9,10,0,2,2,-2,-1,0,-1,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-14,-14,-1,-8,11,0,2,2,-4,-1,0,-1,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-22,-23,-1,-5,12,0,2,2,-2,0,0,-1,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-26,-27,-1,-9,13,0,2,2,-2,0,0,-1,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-20,-21,-1,-6,14,0,2,2,-1,0,0,-1,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-22,-23,-1,-6,15,0,2,2,-1,0,0,-1,D
0,0,1767.01184082,1699.04614258,-1,0,-1,0,-20,-21,-1,-7,16,0,3,3,-2,0,0,-2,D
0,0,1767.01184082,1699.04614258,-2,0,-1,0,-20,-21,-1,-8,17,0,3,4,-2,-1,0,-2,D
0,0,1767.01184082,1699.04614258,-2,0,-1,0,-10,-13,-1,-4,18,0,3,4,0,-1,0,-2,D
0,0,1767.01184082,1699.04614258,-2,0,-1,0,-18,-21,-1,-8,19,0,3,4,-1,-1,0,-2,D
0,0,1767.01184082,1699.04614258,-2,1,-2,0,-18,-22,-1,-5,20,0,2,4,0,0,0,-2,D
0,0,1767.01184082,1699.04614258,-1,2,-2,1,-18,-21,0,-2,21,1,2,4,-1,1,0,-2,D
0,0,1767.01184082,1699.04614258,-1,2,-2,1,-19,-22,0,-1,22,1,2,5,-1,1,0,-2,D
0,0,1767.01184082,1699.04614258,0,3,-1,2,-23,-26,1,-4,23,1,2,5,-2,1,0,-3,D
0,0,1767.01184082,1699.04614258,0,3,-1,2,-4,-7,1,-3,24,1,2,5,-2,1,0,-3,D
0,0,1767.01184082,1699.04614258,1,3,0,3,-2,-6,2,-1,25,1,2,5,-2,2,0,-3,D
0,0,1767.01184082,1699.04614258,1,3,0,3,-6,-10,2,-1,26,1,2,5,-2,1,0,-5,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-20,-24,1,-4,27,1,2,5,-2,1,0,-5,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-20,-24,1,-4,28,1,2,5,-1,1,0,-5,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-20,-24,1,-4,29,1,2,5,-1,1,0,-5,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-25,-29,1,-4,30,1,2,5,-1,1,0,-5,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-28,-32,1,-8,31,1,2,5,-1,1,0,-6,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-27,-31,1,-11,32,1,2,5,-1,1,0,-6,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-25,-29,1,-9,33,1,2,4,-2,2,0,-5,D
0,0,1767.01184082,1699.04614258,0,3,0,2,-35,-37,1,-15,34,1,2,5,-4,2,0,-5,D
0,0,1767.01184082,1699.04614258,-1,3,0,1,-34,-36,0,-22,35,1,2,5,-4,2,0,-4,D
0,0,1767.01184082,1699.04614258,-1,3,0,1,-39,-42,0,-17,36,1,2,4,-2,3,0,-4,D
0,0,1767.01184082,1699.04614258,-2,3,-1,1,-30,-34,-1,-14,37,1,2,6,-1,2,0,-4,D
0,0,1767.01184082,1699.04614258,-2,3,-1,1,-38,-42,-1,-12,38,1,2,6,-1,2,0,-4,D
0,0,1767.01184082,1699.04614258,-2,3,-1,1,-38,-42,-1,-12,39,1,2,6,-1,2,0,-4,D
0,0,1767.01184082,1699.04614258,-2,3,-1,1,-25,-29,-1,-8,40,1,2,6,-1,2,0,-4,D
0,0,1767.01184082,1699.04614258,-1,3,-1,1,-25,-29,-1,-8,41,1,2,6,-1,2,0,-4,D
0,0,1767.01184082,1699.04614258,0,3,-1,2,-19,-23,0,-5,42,1,1,6,-2,2,0,-3,D
0,0,1767.01184082,1699.04614258,0,3,-1,2,-15,-19,0,-5,43,1,1,6,-2,2,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-13,-18,0,-2,44,1,2,6,-1,3,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-16,-20,0,-6,45,1,2,6,-5,3,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-19,-24,0,-1,46,1,2,6,-5,4,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-17,-23,0,0,47,1,2,6,-2,4,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-17,-23,0,-1,45,1,2,6,-2,4,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-19,-26,0,2,46,1,2,6,-1,5,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-20,-27,0,6,47,1,2,6,-1,5,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-28,-35,0,-4,48,1,2,7,-1,5,0,-3,D
0,0,1767.01184082,1699.04614258,1,4,0,3,-29,-36,0,-5,49,1,2,6,0,6,0,-3,D
0,0,1767.01184082,1699.04614258,0,4,-1,2,-38,-45,-1,-17,50,1,1,6,0,4,0,-3,D
0,0,1767.01184082,1699.04614258,0,4,-1,2,-41,-48,-1,-22,51,1,0,6,0,4,0,-2,D
0,0,1767.01184082,1699.04614258,0,4,-1,2,-48,-54,-1,-25,52,1,0,6,0,4,0,-2,D
0,0,1767.01184082,1699.04614258,1,4,-1,2,-47,-54,0,-25,53,1,0,5,1,5,0,-2,D
0,0,1767.01184082,1699.04614258,2,4,0,3,-47,-54,0,-24,54,1,0,5,1,6,0,-2,D
0,0,1767.01184082,1699.04614258,2,4,0,3,-43,-51,0,-24,55,1,0,5,2,6,0,-2,D
0,0,1767.01184082,1699.04614258,2,4,0,3,-43,-51,0,-24,56,1,0,5,2,6,0,-2,D
1,0,1767.01184082,1699.04614258,4,5,2,5,-33,-43,2,-19,57,1,0,5,4,6,0,-2,D
1,0,1767.01184082,1699.04614258,4,5,2,5,-27,-36,2,-19,58,1,0,5,3,6,0,-2,D
1,0,1767.01184082,1699.04614258,5,6,3,6,-24,-33,3,-16,59,1,0,5,3,6,0,-2,D
1,0,1767.01184082,1699.04614258,5,6,3,6,-17,-28,3,-14,60,1,0,5,4,6,0,-2,D
1,0,1767.01184082,1699.04614258,5,6,3,6,-13,-23,3,-14,61,1,0,5,3,6,0,-3,D
1,0,1767.01184082,1699.04614258,5,6,3,6,-16,-25,3,-17,62,1,-1,6,2,5,0,-3,D
1,0,1767.01184082,1699.04614258,4,6,3,5,-32,-41,2,-17,63,1,-1,7,3,5,0,-3,D
1,0,1767.01184082,1699.04614258,4,6,3,5,-37,-46,2,-15,64,1,-1,6,3,5,0,-3,D
1,0,1767.01184082,1699.04614258,3,6,2,5,-37,-46,1,-13,65,1,-1,6,2,5,0,-2,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-40,-48,0,-16,66,1,-1,7,2,5,0,-2,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-28,-37,0,-12,67,1,-1,7,4,6,0,-2,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-24,-34,0,-11,68,1,-1,7,5,6,0,-2,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-25,-35,0,-15,69,1,0,7,3,6,0,-3,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-22,-32,0,-17,70,1,0,7,3,5,0,-3,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-19,-29,0,-19,71,1,0,7,3,4,0,-3,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-25,-33,0,-23,72,1,0,7,0,4,0,-4,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-9,-18,0,-22,73,1,0,7,2,4,0,-4,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-23,-31,0,-23,74,1,0,7,1,4,0,-4,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-30,-39,0,-23,75,1,0,7,4,3,0,-4,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-30,-39,0,-24,76,1,0,9,5,2,0,-3,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-38,-47,0,-26,77,1,0,11,5,1,0,-3,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-38,-47,0,-27,78,1,0,11,5,1,0,-3,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-42,-51,0,-26,79,1,0,11,7,1,0,-3,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-50,-58,0,-23,80,1,-1,11,6,1,0,-2,D
1,0,1767.01184082,1699.04614258,3,6,3,5,-47,-55,1,-17,81,1,-1,10,6,3,0,-2,D
1,0,1767.01184082,1699.04614258,3,6,3,5,-53,-61,1,-14,82,1,-3,10,6,3,0,-2,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-64,-71,0,-19,83,1,-3,10,6,3,0,-2,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-64,-72,0,-19,84,1,-3,10,7,3,0,-1,D
1,0,1767.01184082,1699.04614258,2,6,2,4,-76,-84,0,-26,85,1,-3,11,8,3,0,-1,D
1,1,1767.01184082,1699.04614258,1,5,1,3,-81,-90,-1,-29,86,1,-2,11,9,3,0,-2,D
1,1,1767.01184082,1699.04614258,1,5,1,3,-78,-87,-1,-25,87,1,-1,10,8,3,0,-3,D
1,1,1767.01184082,1699.04614258,2,5,2,4,-69,-78,0,-23,88,1,-1,9,8,3,0,-3,D
1,1,1767.01184082,1699.04614258,3,5,3,5,-70,-79,0,-23,89,1,-1,9,7,4,0,-3,D
1,1,1767.01184082,1699.04614258,3,5,3,5,-76,-85,0,-25,90,1,-1,9,7,4,0,-3,D
1,1,1767.01184082,1699.04614258,3,5,3,5,-69,-79,0,-18,91,1,0,10,8,3,0,-3,D
1,1,1767.01184082,1699.04614258,2,5,2,4,-68,-78,-1,-17,92,1,1,9,8,3,0,-5,D
1,1,1767.01184082,1699.04614258,2,5,2,4,-65,-74,-1,-18,93,1,1,9,7,2,0,-5,D
1,1,1767.01184082,1699.04614258,2,5,2,4,-57,-67,-1,-15,94,1,1,9,6,2,0,-4,D
