minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
0,1,1550.0144043,1691.0423584,0,0,0,0,0,0,0,0,0,L
1,1,1550.0144043,1691.0423584,0,0,-5,-4,0,0,0,0,0,L
2,1,1550.0144043,1691.0423584,0,0,-13,-8,0,0,0,0,0,L
3,1,1550.0144043,1691.0423584,0,0,-18,-13,0,0,0,0,0,L
4,1,1550.0144043,1691.0423584,0,0,-5,-4,0,0,0,0,0,L
5,1,1550.0144043,1691.0423584,0,0,-5,-4,0,0,0,0,0,L
6,1,1550.0144043,1691.0423584,0,0,11,7,1,0,1,0,0,L
7,1,1550.0144043,1691.0423584,0,0,23,12,2,0,1,1,0,L
8,1,1550.0144043,1691.0423584,0,0,28,17,2,0,1,1,0,L
9,1,1550.0144043,1691.0423584,0,0,30,19,2,1,1,1,0,L
10,1,1550.0144043,1691.0423584,0,0,28,24,2,1,1,1,0,L
11,1,1550.0144043,1691.0423584,0,0,27,23,2,1,1,1,0,L
12,1,1550.0144043,1691.0423584,0,0,32,23,2,1,1,1,0,L
13,1,1550.0144043,1691.0423584,0,0,31,23,2,1,1,1,0,L
14,1,1550.0144043,1691.0423584,0,0,34,28,3,1,1,2,0,L
15,1,1550.0144043,1691.0423584,0,0,50,28,3,1,1,2,0,L
16,1,1550.0144043,1691.0423584,0,0,63,35,3,1,1,2,0,L
17,1,1550.0144043,1691.0423584,0,0,56,35,4,1,1,3,0,L
18,1,1550.0144043,1691.0423584,0,0,59,35,4,1,1,3,0,L
19,1,1550.0144043,1691.0423584,0,1,47,27,3,1,0,2,0,L
20,1,1550.0144043,1691.0423584,0,1,49,27,3,1,0,2,0,L
21,1,1550.0144043,1691.0423584,0,1,62,30,3,1,0,2,0,L
22,1,1550.0144043,1691.0423584,0,1,75,30,3,1,0,2,0,L
23,1,1550.0144043,1691.0423584,0,1,79,35,3,1,0,2,0,L
24,1,1550.0144043,1691.0423584,0,1,76,36,3,1,0,2,0,L
25,1,1550.0144043,1691.0423584,0,1,60,36,3,1,0,2,0,L
26,1,1550.0144043,1691.0423584,0,1,64,34,3,1,0,2,0,L
27,1,1550.0144043,1691.0423584,0,1,66,34,3,1,0,2,0,L
28,1,1550.0144043,1691.0423584,0,1,57,35,3,1,0,2,0,L
29,1,1550.0144043,1691.0423584,0,1,48,31,3,1,0,2,0,L
30,1,1550.0144043,1691.0423584,0,1,45,31,3,1,0,2,0,L
31,1,1550.0144043,1691.0423584,0,1,58,32,3,1,0,2,0,L
32,1,1550.0144043,1691.0423584,0,1,55,35,3,1,0,2,0,L
33,1,1550.0144043,1691.0423584,0,1,61,38,3,1,0,2,0,L
34,1,1550.0144043,1691.0423584,0,1,67,42,3,1,0,2,0,L
35,1,1550.0144043,1691.0423584,0,1,58,41,3,1,0,2,0,L
36,1,1550.0144043,1691.0423584,0,1,55,44,3,1,0,2,0,L
37,1,1550.0144043,1691.0423584,0,1,66,44,3,1,0,2,0,L
38,1,1550.0144043,1691.0423584,0,1,78,51,3,1,0,2,0,L
39,1,1550.0144043,1691.0423584,0,1,77,52,3,2,0,2,0,L
40,1,1550.0144043,1691.0423584,0,1,72,53,3,2,0,2,0,L
41,1,1550.0144043,1691.0423584,0,1,77,56,3,2,0,2,0,L
42,1,1550.0144043,1691.0423584,0,1,90,59,3,2,0,2,0,L
43,1,1550.0144043,1691.0423584,0,1,89,60,4,2,0,3,0,L
44,1,1550.0144043,1691.0423584,0,1,95,59,3,2,0,2,0,L
45,1,1550.0144043,1691.0423584,0,1,91,59,3,2,0,2,0,L
45,2,1550.0144043,1691.0423584,0,1,74,53,2,2,0,1,0,L
46,2,1550.0144043,1691.0423584,0,1,69,54,2,2,0,1,0,L
47,2,1550.0144043,1691.0423584,0,2,75,51,1,2,0,0,0,L
48,2,1550.0144043,1691.0423584,0,2,79,51,1,2,0,0,0,L
49,2,1550.0144043,1691.0423584,0,2,66,49,1,2,0,0,0,L
50,2,1550.0144043,1691.0423584,0,2,51,49,1,2,0,0,0,L
51,2,1550.0144043,1691.0423584,0,2,58,53,1,2,0,0,0,L
