minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1984.84216309,1682.66210938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1984.84216309,1682.66210938,0,0,11,10,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,W
2,1,1984.84216309,1682.66210938,0,0,16,16,-1,8,1,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,W
3,1,1984.84216309,1682.66210938,0,0,32,32,-1,12,2,0,0,1,2,0,1,2,0,0,0,-1,0,0,0,0,0,0,W
4,1,1984.84216309,1682.66210938,0,0,43,44,-2,19,3,0,0,2,3,1,1,3,0,-1,0,-1,0,0,0,0,0,0,W
5,1,1984.84216309,1682.66210938,0,0,46,47,-3,21,3,0,0,2,3,1,1,3,0,0,0,-1,0,0,0,0,0,0,W
6,1,1984.84216309,1682.66210938,0,0,53,55,-4,24,3,1,0,2,4,1,2,4,0,0,0,-1,0,-1,0,0,0,0,W
7,1,1984.84216309,1682.66210938,0,0,57,59,-3,31,3,2,1,2,4,1,2,4,0,0,0,-3,0,-2,-2,0,0,0,W
8,1,1984.84216309,1682.66210938,0,0,58,60,-4,31,3,2,1,2,4,1,2,4,0,0,0,-4,0,-2,-2,0,0,0,W
9,1,1984.84216309,1682.66210938,0,0,58,60,-4,31,3,2,1,2,4,1,2,4,0,0,0,-4,0,-2,-2,0,0,0,W
10,1,1984.84216309,1682.66210938,0,0,68,70,-4,41,4,3,1,2,5,1,3,5,0,1,-2,-4,-1,-2,-2,0,0,0,W
11,1,1984.84216309,1682.66210938,0,0,75,75,-1,46,4,4,2,2,5,1,3,5,0,1,-2,-4,-1,-2,-3,0,0,0,W
12,1,1984.84216309,1682.66210938,0,0,89,90,-2,50,4,4,2,2,5,1,3,5,0,1,-3,-4,-1,-2,-4,0,0,0,W
13,1,1984.84216309,1682.66210938,0,0,99,100,-3,55,5,4,2,2,6,1,3,6,0,1,-3,-4,-1,-2,-4,0,0,0,W
