minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1929.20605469,1713.3215332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1929.20605469,1713.3215332,0,0,-8,-7,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,W
2,1,1929.20605469,1713.3215332,0,0,-18,-16,-3,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,W
3,1,1929.20605469,1713.3215332,0,0,-23,-20,-4,-2,-1,-2,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,W
4,1,1929.20605469,1713.3215332,0,0,-18,-14,-5,-4,-3,-3,-1,-1,-2,-1,-1,0,0,0,0,0,0,2,0,0,0,0,W
5,1,1929.20605469,1713.3215332,0,0,-11,-6,-6,-6,-3,-3,-1,-1,-2,-1,-1,0,0,0,0,0,0,2,0,0,0,0,W
6,1,1929.20605469,1713.3215332,0,0,-5,-1,-5,1,-3,-3,-1,-1,-2,-1,-1,0,0,2,0,0,0,2,-2,0,0,0,W
7,1,1929.20605469,1713.3215332,0,0,4,7,-4,5,-3,-2,0,-1,-2,-1,-1,0,0,2,0,-1,1,2,-3,0,0,0,W
8,1,1929.20605469,1713.3215332,0,0,11,14,-4,6,-3,-2,0,-1,-2,-1,-1,0,0,2,-1,-1,1,2,-3,0,0,0,W
9,1,1929.20605469,1713.3215332,0,0,28,28,-1,9,-3,-2,0,-1,-2,-1,-1,0,0,2,0,-1,1,2,-3,0,0,0,W
10,1,1929.20605469,1713.3215332,0,0,24,24,-1,12,-3,-2,0,-1,-2,-1,-1,0,0,3,-1,0,0,1,-3,0,0,0,W
11,1,1929.20605469,1713.3215332,0,0,24,24,-1,13,-2,-1,1,-1,-1,-1,0,0,0,3,-1,0,0,1,-4,0,0,0,W
12,1,1929.20605469,1713.3215332,0,0,30,30,-3,12,-2,-1,1,-1,-1,-1,0,0,0,3,-1,0,0,1,-4,0,0,0,W
13,1,1929.20605469,1713.3215332,0,0,35,35,-2,13,-3,0,1,-1,-2,-1,-1,-1,0,3,-1,0,0,1,-5,0,0,0,W
14,1,1929.20605469,1713.3215332,0,0,41,41,-2,15,-3,0,1,-1,-2,-1,-1,-1,0,3,-1,0,0,1,-5,0,0,0,W
15,1,1929.20605469,1713.3215332,0,0,41,41,-3,21,-3,1,1,-1,-2,-1,-1,-1,0,3,-1,0,0,1,-6,0,1,0,W
16,1,1929.20605469,1713.3215332,0,0,28,28,-3,18,-3,1,1,-1,-2,-1,-1,-1,0,3,-1,0,0,2,-6,-1,1,0,W
17,1,1929.20605469,1713.3215332,0,0,25,25,-3,14,-3,1,1,-1,-2,-1,-1,-1,0,4,-1,0,-1,2,-5,-1,1,0,W
18,1,1929.20605469,1713.3215332,0,0,34,33,-2,14,-3,1,1,-1,-2,-1,-1,-1,0,4,-1,0,-1,1,-5,-1,1,0,W
19,1,1929.20605469,1713.3215332,0,0,41,40,-2,19,-2,3,1,-1,-1,-1,0,0,0,4,-1,0,-2,1,-5,-1,1,0,W
20,1,1929.20605469,1713.3215332,0,0,46,45,-2,18,-2,3,1,-1,-1,-1,0,0,0,4,-2,0,-3,1,-5,-1,1,0,W
23,1,1929.20605469,1713.3215332,0,0,45,44,-2,18,-2,3,1,-1,-1,-1,0,0,0,3,-2,0,-2,1,-5,-1,1,0,W
24,1,1929.20605469,1713.3215332,0,0,47,45,-2,21,-2,3,1,-1,-1,-1,0,0,0,3,-2,1,-2,2,-5,-1,1,0,W
25,1,1929.20605469,1713.3215332,0,0,40,39,-2,22,-2,3,1,-1,-1,-1,0,0,0,3,-3,1,-2,2,-5,-1,1,0,W
26,1,1929.20605469,1713.3215332,0,0,51,49,-1,24,-2,3,1,-1,-1,-1,0,0,0,3,-2,1,-1,2,-5,-1,1,0,W
27,1,1929.20605469,1713.3215332,0,0,32,31,-2,22,-2,3,1,-1,-1,-1,0,0,0,3,-2,1,-1,2,-5,-1,1,0,W
28,1,1929.20605469,1713.3215332,0,0,39,38,-2,21,-2,3,1,-1,-1,-1,0,0,0,3,-2,1,-1,2,-5,-1,1,0,W
29,1,1929.20605469,1713.3215332,0,0,51,50,-2,19,-2,2,1,-1,-1,-1,0,0,0,3,-2,1,-1,1,-4,-1,1,0,W
30,1,1929.20605469,1713.3215332,0,0,68,67,-2,20,-2,2,1,-1,-1,-1,0,0,0,3,-2,1,-1,1,-4,-1,1,0,W
31,1,1929.20605469,1713.3215332,0,0,68,67,-3,22,-2,3,2,-1,-1,-1,0,0,0,3,-2,2,-1,1,-5,-1,1,0,W
32,1,1929.20605469,1713.3215332,0,0,67,66,-2,22,-2,3,2,-1,-1,-1,0,0,0,3,-3,2,-1,0,-5,-1,1,0,W
34,1,1929.20605469,1713.3215332,0,0,68,67,-2,21,-2,3,2,-1,-1,-1,0,0,0,2,-4,2,0,0,-5,-1,1,0,W
35,1,1929.20605469,1713.3215332,0,0,66,65,-2,24,-2,5,3,-1,0,-1,0,0,0,2,-4,2,0,0,-8,0,1,0,W
36,1,1929.20605469,1713.3215332,0,0,68,66,-1,26,-2,5,3,-1,0,-1,0,0,0,2,-4,2,0,0,-8,0,0,0,W
37,1,1929.20605469,1713.3215332,0,0,68,66,-1,31,-2,5,3,-1,0,-1,0,0,0,2,-4,2,0,-1,-8,0,0,0,W
38,1,1929.20605469,1713.3215332,0,0,76,73,0,33,-2,6,3,-1,0,-1,0,0,0,1,-4,2,1,-1,-9,0,0,0,W
40,1,1929.20605469,1713.3215332,0,0,76,73,-1,35,-1,6,3,0,1,-1,1,1,0,1,-3,2,1,0,-9,0,0,0,W
41,1,1929.20605469,1713.3215332,0,0,77,74,-2,35,-1,6,3,0,1,-1,1,1,0,1,-3,3,1,0,-9,0,0,0,W
42,1,1929.20605469,1713.3215332,0,0,80,76,0,33,-1,6,3,0,1,-1,1,1,0,1,-3,3,0,0,-9,0,0,0,W
43,1,1929.20605469,1713.3215332,0,0,87,83,0,34,-1,6,3,0,1,-1,1,1,0,1,-2,3,0,0,-9,0,0,0,W
45,1,1929.20605469,1713.3215332,0,0,84,81,-3,35,-1,6,3,0,1,-1,1,1,0,1,-2,3,0,0,-9,0,0,0,W
46,1,1929.20605469,1713.3215332,0,0,79,77,-4,36,-1,6,3,0,1,-1,1,1,0,1,-3,3,0,0,-10,0,0,0,W
47,1,1929.20605469,1713.3215332,0,0,81,79,-4,39,1,8,4,0,3,-1,3,2,0,1,-4,4,0,0,-10,0,0,0,W
48,1,1929.20605469,1713.3215332,0,0,86,84,-5,40,1,8,4,0,3,-1,3,2,0,2,-4,5,-1,0,-10,0,0,0,W
49,1,1929.20605469,1713.3215332,0,0,94,92,-5,39,1,8,4,0,3,-1,3,2,0,1,-4,4,0,1,-10,0,-1,0,W
