minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1715.19494629,1810.23583984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1715.19494629,1810.23583984,0,0,4,4,1,5,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,L
2,1,1715.19494629,1810.23583984,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,L
3,1,1715.19494629,1810.23583984,0,0,-4,-4,1,5,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,0,0,1,0,0,L
4,1,1715.19494629,1810.23583984,0,0,-2,-3,2,4,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,1,0,0,L
5,1,1715.19494629,1810.23583984,0,0,-4,-4,1,1,0,-2,-1,0,0,0,0,0,0,0,-1,-2,-1,-1,2,1,0,0,L
6,1,1715.19494629,1810.23583984,0,0,-12,-12,1,0,0,-3,-1,0,0,0,0,0,0,0,-1,-2,-1,-1,3,1,0,0,L
8,1,1715.19494629,1810.23583984,0,0,-12,-12,1,0,0,-3,-1,0,0,0,0,0,0,0,-1,-2,-1,-1,3,1,-1,0,L
9,1,1715.19494629,1810.23583984,0,0,-12,-12,2,1,0,-3,-1,0,0,0,0,0,0,0,-1,-2,-1,-1,3,1,-1,0,L
10,1,1715.19494629,1810.23583984,0,0,-15,-15,1,1,0,-3,-1,0,0,0,0,0,0,-1,-1,-2,-1,-1,3,1,-1,0,L
11,1,1715.19494629,1810.23583984,0,0,-22,-22,2,-4,0,-5,-1,0,0,0,0,0,0,-1,-1,-2,-1,-1,4,1,-1,0,L
12,1,1715.19494629,1810.23583984,0,0,-26,-26,4,-5,0,-5,-1,0,-1,0,-1,-1,0,-1,-1,-2,0,-1,4,1,-1,0,L
13,1,1715.19494629,1810.23583984,0,0,-35,-34,3,-7,0,-6,-1,0,-1,0,-1,-1,0,-1,-1,-2,0,-1,5,1,-1,0,L
14,1,1715.19494629,1810.23583984,0,0,-35,-34,3,-10,0,-6,-1,0,-1,0,-1,-1,0,0,-1,-2,0,-1,5,1,-1,0,L
