minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1725.72363281,1716.94458008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1725.72363281,1716.94458008,0,0,3,2,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D
2,1,1725.72363281,1716.94458008,0,0,14,12,0,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D
3,1,1725.72363281,1716.94458008,0,0,10,9,-1,-3,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,D
4,1,1725.72363281,1716.94458008,0,0,13,12,0,-4,0,-1,-1,0,-2,0,0,0,0,-1,1,1,1,0,1,0,0,0,D
5,1,1725.72363281,1716.94458008,0,0,8,7,-1,-13,0,-3,-1,0,-2,0,0,0,0,-1,1,1,1,-1,2,0,0,0,D
6,1,1725.72363281,1716.94458008,0,0,25,24,-1,-10,0,-3,-1,0,-2,0,0,0,0,0,1,1,1,-1,2,0,0,0,D
7,1,1725.72363281,1716.94458008,0,0,31,30,-2,-6,0,-3,-1,0,-2,0,0,0,0,0,2,0,1,-1,1,0,0,0,D
8,1,1725.72363281,1716.94458008,0,0,33,31,-2,-8,0,-3,-1,0,-2,0,0,0,0,0,3,1,1,-1,1,0,0,0,D
9,1,1725.72363281,1716.94458008,1,0,35,33,-2,-6,1,-3,-1,1,-1,1,0,1,0,0,3,1,1,-1,1,0,0,0,D
10,1,1725.72363281,1716.94458008,1,0,34,32,-3,-8,1,-3,-1,1,-1,1,0,1,0,0,3,2,1,-2,3,0,0,0,D
11,1,1725.72363281,1716.94458008,1,0,33,31,-4,-12,1,-3,-1,1,-1,1,0,1,0,0,2,2,2,-2,3,0,0,0,D
12,1,1725.72363281,1716.94458008,1,0,48,46,-3,-12,1,-3,-1,1,-1,1,0,1,0,0,3,2,2,-2,3,0,0,0,D
13,1,1725.72363281,1716.94458008,1,0,53,51,-3,-10,2,-3,-1,1,0,1,0,2,0,0,3,2,2,-3,4,0,0,0,D
14,1,1725.72363281,1716.94458008,1,0,54,52,-3,-8,2,-2,-1,1,1,1,0,2,0,0,3,2,2,-3,3,0,0,0,D
15,1,1725.72363281,1716.94458008,1,0,50,49,-4,-8,2,-2,-1,1,1,1,0,2,0,0,3,2,2,-4,3,0,0,0,D
16,1,1725.72363281,1716.94458008,1,0,55,54,-4,-10,2,-2,-1,1,1,1,0,2,0,0,4,2,2,-5,3,0,0,0,D
17,1,1725.72363281,1716.94458008,1,0,63,62,-4,-11,3,-2,-1,1,2,1,1,3,0,0,4,2,3,-5,2,0,0,0,D
18,1,1725.72363281,1716.94458008,1,0,60,60,-6,-10,3,-2,-1,1,3,1,1,4,0,0,4,2,3,-6,2,0,0,0,D
19,1,1725.72363281,1716.94458008,1,0,57,58,-5,-10,3,-2,-1,1,3,1,1,4,0,0,4,2,3,-6,2,0,0,0,D
20,1,1725.72363281,1716.94458008,1,0,59,60,-5,-9,4,-2,-1,1,4,1,2,5,0,0,4,2,3,-6,2,0,0,0,D
21,1,1725.72363281,1716.94458008,1,0,59,60,-6,-10,4,-1,0,1,4,1,2,5,0,1,4,2,2,-5,2,0,0,0,D
22,1,1725.72363281,1716.94458008,1,0,60,62,-7,-12,4,-2,0,1,4,1,2,5,0,2,4,2,2,-5,2,0,0,0,D
23,1,1725.72363281,1716.94458008,1,0,67,70,-7,-11,4,-2,0,1,4,1,2,5,0,2,4,2,2,-5,2,0,0,0,D
